description,language
It is better then to go forwards even if we must face death.,Portuguese
The world is moving ahead and doesn't go backwards. So to die going forwards is,Portuguese
a progress while to die going backwards is a regression. In both cases of an,Portuguese
"implacable death, it is wiser «to choose» that which represents progress and",Portuguese
therefore the «lesser of the two evils». John Bunyan peremptorily confirmed it,Portuguese
"when he said: «To go back is nothing but death; to go forward is fear of death,",Portuguese
and life everlasting beyond it: I will yet go forward» (The Pilgrim's Progress).,Portuguese
"KANA UMBOKELA NTAMBULWELE, KANA UMPAVA KU",Portuguese
KUMBONA KO.,Portuguese
"Se me chamares, respondo. Se me procurares, não me encontrarás, pois será",Portuguese
tarde de mais.,Portuguese
"Este provérbio realça o velho conselho: «quando uma ocasião se apresenta, não",Portuguese
hesita em aproveitá-la» pois a oportunidade nunca bate a porta duas vezes.,Portuguese
"Si tu m'appelles, je réponds. Si tu me cherches, tu ne me trouveras pas, car ça",Portuguese
sera bien trop tard.,Portuguese
"Ce proverbe conseille de ne pas hésiter à saisir 'occasion quand elle se présente,",Portuguese
car l'opportunité ne frappe jamais deux fois à la porte».,Portuguese
"If you call me, I'll answer. If you look for me, you will not find me, for, it will",Portuguese
be too late.,Portuguese
"This proverb advises us «to seize every moment of the day, because «opportunity",Portuguese
is nota lengthy visitor and never knocks twice at any man's door».,Portuguese
"KANA UMVANA NLEMBO, YANDI BAKIDI KOKO.",Portuguese
"Dá-se-lhe um dedo, ele toma o braço.",Portuguese
Diz-se dos que abusam da generosidade dos outros pois não se contentam apenas,Portuguese
"com aquilo que lhes é dado, mas apoderam-se até mesmo do que não lhes é ofe-",Portuguese
recido.,Portuguese
"«Faz bem ao vilão, morder-te-á na mão; castiga o vilão, beijar-te-á a mão».",Portuguese
"Donnez-lui grand comme le doigt, il en prendra long comme le bras.",Portuguese
"Se dit de ceux qui abusent de la générosité des autres, car, non contents de ce quí",Portuguese
"leur est donné, ils s'emparent encore de ce qui ne leur est pas offert.",Portuguese
"«Oignez vilain, il vous poindra, poignez vilain, il vous oindra».",Portuguese
"Give him a finger, he takes your arm.",Portuguese
Said of those who take an unfair advantage of another's generosity.,Portuguese
"They are not content of what they are given, but lay hold aiso on what they are",Portuguese
not given.,Portuguese
«Give him an inch and he'l take a mile».,Portuguese
91,Portuguese
KANA UN'TUMA KENDA KANGA YANDI WELE VONDA;,Portuguese
"KANA UN'TUMA KENDA VONDA, YANDI WELE KANGA.",Portuguese
"Se lhe mandar ir prender alguém, ele vai mata-lo; mas se lhe mandar ir matar,",Portuguese
ele vai prender.,Portuguese
"Este provérbio aplica-se a pessoas que, por excesso de zelo, vão a extremos ou em",Portuguese
sentido contrário das ordens dadas.,Portuguese
Os excessos de zelo e os extremos que deles resultam são sempre prejudiciais para,Portuguese
o um bom fim de uma qualquer missão. ',Portuguese
«O criado do diabo faz mais do que o que se lhe pede».,Portuguese
«É uma culpa igual de pecar por excesso ou por defeito» (Confucio — Livro das,Portuguese
sentencias vii:l).,Portuguese
"Si on I'envoie arrêter quelqu'un, il va pour le tuer; mais si on I'envoie pour le",Portuguese
"tuer, il va pour V'arrêter.",Portuguese
Les excês de zêle et les extrêmes qui s'ensuivent sont toujours préjudiciables pour,Portuguese
le résultat d'une mission quelconque.,Portuguese
«Le valet du diable fait plus que ce qu'on lui demande»,Portuguese
«C'est un tort égal de pécher par excês ou par défaut» (Confucius — Livres des,Portuguese
sentences VII:1).,Portuguese
"If you give a man an order to go to arrest somebody, he goes to kill him; but if",Portuguese
"you order him to kill a man, he will go to arrest him.",Portuguese
"This saying is applicable to persons who, by excess of zeal, go to extremes in the",Portuguese
execution of the orders they are given.,Portuguese
The excesses of zeal and the ensuing extremes are always prejudicial to the result,Portuguese
of any mission.,Portuguese
«The evil's servant-man does more than what he has been asked for».,Portuguese
«It is an equal error to sin to excess or by default» (Confucius — book of maxims).,Portuguese
"KANA UNYADIKA UNZITISA, KANA MONA YENGA UNZANGATA.",Portuguese
"Se tu o aceitas como chefe, respeita-o, e se achares um precipício diante dele,",Portuguese
afasta-o deste perigo.,Portuguese
O provérbio aconselha-nos a honrar e proteger os chefes que escolhemos livre-,Portuguese
"mente, pois «a todo senhor toda a deferência».",Portuguese
"A Bíblia diz: «Obedecei aos vossos pastores, e sujeitai-vos a eles; porque velam",Portuguese
"pelas vossas almas, como aqueles que hão-de dar contas delas; para que o façam",Portuguese
"com alegria e não gemendo, porque isso não vos seria útil.» (Heb.: 13-17).",Portuguese
"Si tu l'acceptes comme chef, respecte et protêge-le, et si tu vois un ravin devant",Portuguese
"lui, éloigne-le de ce danger.",Portuguese
Ce proverbe nous conseille de respecter et protéger les chefs que nous choisissens,Portuguese
"librement, car «à tout seigneur, tout honneur».",Portuguese
"La Bible dit: «Obéissez à vos conducteurs et ayez pour eux de la déférence, car ils",Portuguese
"veillent sur vos âmes comme devant en rendre compte; qu'il en soit ainsi, afin",Portuguese
"qu'ils le fassent avec joie, et non en gémissant, ce qui ne vous serait d'aucun",Portuguese
avantage». (Héb.13-17).,Portuguese
"If you choose someone as leader, respect and protect him, and if you see a",Portuguese
"gully before him, take him away from this danger.",Portuguese
92,Portuguese
"This saying advises us to respect and protect the leaders we freely choose, because",Portuguese
we must give honour to any lord who deserves it.,Portuguese
The Bible says: «Obey your leaders and submit to their authority.,Portuguese
They keep watch over you as men who must give an account. Obey them so that,Portuguese
"their work will be a joy, not a burden, for that would be of no advantage to you.»",Portuguese
(Heb. 13-17).,Portuguese
"KANA VA LUNZA, KANGILA.",Portuguese
"Por mais que a ferida doer, aperta ainda.",Portuguese
«A paciência é a arte de esperar e é também a chave do paraiso)»,Portuguese
«A paciência é um unguento para todas as feridas» (J.Clarke).,Portuguese
"Quand même la douleur se fait atroce, tiens bon cependant.",Portuguese
«La patience est la clé du palais (et 'art d'espérer:,Portuguese
«La patience est un onguent pour toutes les plaies» (J.Clarke).,Portuguese
"Even though the pain is awful, stand firm yet.",Portuguese
«Patience is an unguent for all the wounds» (J.Clarke).,Portuguese
"KANA VANA MBELE KO LAWU, KITUKIDU “'MVONDI.",Portuguese
"Se deres uma faca a um maluco, tornas-te assassino.",Portuguese
«O instigador é mais culpado do que o delinquente» (Esopo).,Portuguese
"Si tu donnes un couteau à un fou, tu deviens un assassin.",Portuguese
«Linstigateur est plus coupable que le délinquant» (Esope).,Portuguese
"If you give a Knife to a fool, you become a murderer.",Portuguese
«The instigator is more guilty than the delinquent» (Esope).,Portuguese
"KANA VANGA MBOTE, KWA NGEYE MOSI VENGE YO, KANA",Portuguese
VANGA MBL KW'AWONSO VENGE YO YE NGEYE MOSI MU NLONGA.,Portuguese
"Se fizeres bem, fá-lo a ti próprio. Se tu fizeres mal, fá-lo a todos e e a ti próprio.",Portuguese
«Cada um colhe somente o que semeou. O jogo da vida é um jogo de boome-,Portuguese
"rangs (=choques em retorno). Os nossos pensamentos, palavras e acções, cedo ou",Portuguese
tarde nos voltam com uma estufaciente exactidão» (Florence Scovel Shin).,Portuguese
"Si tu fais du bien, c'est à toi-même que tu le fais. Si tu fais du mal, c'est à tout",Portuguese
le monde et à toi-même que tu le fais.,Portuguese
«Chacun récolte ce qu'il a semé. Le jeu de la vie est un jeu de boomerangs (ou,Portuguese
"choc en retour). Nos pensées, nos paroles et actions, tôt ou tard nous reviennent",Portuguese
avec une étonnante exactitude» (Florence Scovel Shin).,Portuguese
"If you do good, you do it to yourself. If you do evil, you do it to all and to",Portuguese
yourself also.,Portuguese
«One receives only that which is given. The game of life is a game of boomerangs.,Portuguese
"Our thoughts, deeds and words, return to us sooner or later, with astounding",Portuguese
accuracy» (Florence Scovel Shin).,Portuguese
KANA VILA VUTUKA VANA MPAMBU A NZILA.,Portuguese
"Se te perderes, volta ao entroncamento ou ao ponto de partida.",Portuguese
"Não é uma desgraça de se enganar e, ainda menos, de se emendar.",Portuguese
93,Portuguese
"Si vous vous perdez, retoumnez au carrefour ou au point de départ.",Portuguese
"Ce n'est pas une honte de se tromper, et, encore moins, de s'amender.",Portuguese
"If you get lost, retum to the crossroad or to the starting point.",Portuguese
It is not a disgrace to make a mistake and even less to mend one's ways.,Portuguese
"KANA VONDA NGUMBA MU TADI, KUKANGADI YE NKUTU",Portuguese
A MATADIKO.,Portuguese
"Se matares uma perdiz com uma pedra, não anda por isso com uma sacola de",Portuguese
pedras.,Portuguese
"Há ocasiões que são únicas e que nunca voltam a se repetir, pois «a ocasião tem",Portuguese
apenas um fio de cabelo».,Portuguese
"Si vous tuez une perdrix avec une pierre, vous ne pouvez pas pour cela vous",Portuguese
promener avec un sachet de pierres.,Portuguese
"Il y a des occasions uniques qui ne se répêtent pas, d'autant que «!occasion n'a",Portuguese
qu'une mêche de cheveux».,Portuguese
"If you kill a partridge with a stone, don't wander with a wallet of stones for",Portuguese
the same purpose.,Portuguese
«All the occasions are not alike».,Portuguese
"KANA VOVA DIAMBU, SISA DIAMBU, MBAZI LUMONANA DIAKA.",Portuguese
"Se disseres algo contra alguém, deixa algo também pois novas circunstâncias",Portuguese
podem levá-los amanhã a se encontrarem quiçá em condições diferentes.,Portuguese
"«Na amizade guarda um lugarzinho para a desavença, outro para a reconciliação»",Portuguese
(provérbio japonês — Rosa Sha).,Portuguese
"«As montanhas nunca se encontram, mas os homens encontram-se».",Portuguese
"Si vous dites quelque chose contre quelqu'un, reservez une autre partie, car",Portuguese
des circonstances nouvelles peuvent vous amener à vous rencontrer peut-être,Portuguese
dans des conditions différentes.,Portuguese
"«Dans Vamitié, réserve une petite place pour la brouille, une autre pour la récon-",Portuguese
ciliation» (proverbe Japonais — Rosa Sha).,Portuguese
"«Les montagnes ne se rencontrent jamais, mais les hommes se rencontrent».",Portuguese
"Xf you say something against someone, leave a bit of it because maybe new cir-",Portuguese
cumstances can lead you tomorrow to meet again.,Portuguese
"That is to say that if you speak evil of someone, restrain yourselí from going fur-",Portuguese
"ther, because tomorrow you may meet again, and you would regret for having",Portuguese
offended him so much. Let us know that «The words we speak to-day promote or,Portuguese
"restrict our future relations» and if the «mountains never meet, but men do».",Portuguese
"«In friendship, keep a small place for the discord, and another for the reconcilia-",Portuguese
tion» (Japanese proverb — Rosa Sha).,Portuguese
"KAN' AVUKA MBELE VA MOKO, WETE AZOLELE",Portuguese
"Yovo: KAN' AKATULA MBELE VA MOKO, WETE AZOLELE.",Portuguese
Yovo: UKATWIDI MBELE VA KOKO WETE KAZOLELE.,Portuguese
"Quem te arranca uma faca das mãos, quer o teu bem.",Portuguese
"«Quem te impedir de cometer um mal, liberta-te da condenação da sociedade e",Portuguese
da tua própria consciência».,Portuguese
94,Portuguese
Celui qui t'arrache un couteau de la main veut ton bien.,Portuguese
"«Celui qui t'empêche de commettre un mal, te livre de la condamnation de la",Portuguese
société et de ta propre conscience».,Portuguese
"He who snatches a knife out from your hands, wishes you well.",Portuguese
"«He who prevents you from perpetrating an evil, frees you from the condemna-",Portuguese
tion of the society and from your own conscience».,Portuguese
"KANA VUNA LUTA, KANA LEKA TUNGUNUKINI.",Portuguese
"Se mentires passa, se permaneceres serás desmascarado.",Portuguese
"«As mentiras têm pernas curtas, e mais depressa se apanha um mentiroso do que",Portuguese
um coxo».,Portuguese
«Não podes ir muito longe mentindo» (provérbio italiano).,Portuguese
"Si tu mens passes, si tu restes tu seras démasqué.",Portuguese
"«Le mensonge a des jambes courtes, et I'on attrape plus vite un menteur qu'un",Portuguese
boiteux».,Portuguese
«Vous ne pouvez pas aller loin en mentant» (proverbe italien).,Portuguese
"If you lie pass, if you stay you will be unmasked.",Portuguese
"«Lying has short legs, and it is easier to seize a liar than a lame man.». -*",Portuguese
«You cannot get far lying» (Italian proverb).,Portuguese
"KANA VWA NKOMBO MBAKALA, VAVA NKOMBO",Portuguese
"NKETO, KANA VWA MBWA MBAKALA, VAVA MBWA NKETO,",Portuguese
"Se tiveres um bode, procura uma cabra. Se tiveres um cão, procura uma cadela.",Portuguese
Estas máximas são evocadas quando os pais de um rapaz apresentam o pedido de,Portuguese
casamento do seu filho à família de uma noiva. O bode e o cão representam o,Portuguese
"noivo, e a cabra e a cadela simbolizam a noiva.",Portuguese
"Si tu as un bouc, cherche une chêvre; si tu as un chien, cherche une chienne.",Portuguese
Cette double maxime est évoquée par les parents d'un jeune homme qui présen-,Portuguese
tent la demande en mariage de leur fils à la famille de la fiancée. Le bouc et le,Portuguese
"chien représentent le jeune homme, et la chêvre et la chienne symbolisent la",Portuguese
jeune fille.,Portuguese
"If you have a he-goat, look for a goat; if your have a dog, look for a bitch.",Portuguese
This double saying is used when the parents of a young man introduce a proposal,Portuguese
of marriage on behalf of their son to the family of the fiancée. The he-goat and,Portuguese
"dog stand for the young man, and the goat and bitch symbolize the young lady.",Portuguese
"KANA WANA FUNDÁ KU FULA VATA SISA, OYOSISA KIO MAMBU KA MONA,",Portuguese
"Se encontrares um embrulho na entrada da aldeia deixa-a, pois quem o aban-",Portuguese
donou teve apuros.,Portuguese
Este embrulho pode ser a boceta de Pandora que sob a aparência sedutora — de,Portuguese
encanto ou de beleza — pode ser uma fonte de muitos males.,Portuguese
"Si vous trouvez un paquet à I'entrée du village, laissez-le, car celui qui 1'y a",Portuguese
abandonné a eu des problêmes.,Portuguese
"Ce paquet peut être la boite de Pandore, qui, sous I'apparence séductrice — d'en-",Portuguese
"chantement ou de beauté, - peut être la source de beaucoup de maux.",Portuguese
95,Portuguese
"If you find a parcel at the entry of the village, leave it there because that who",Portuguese
left it had problems.,Portuguese
"This parcel may be a box of Pandora which, under seducing appearance - or of",Portuguese
beauty — may be the cause of many evils.,Portuguese
"KANA WA VO: «LAMBULA MOKO A LEMBA», KWATELA",Portuguese
"MABONDO KO. KADI AVO WATELA MO, KUVINGILA ZAYISWA KO,",Portuguese
NGANGA WAU KA KWIZANGA NGEYE UKILAMBULWIDI,Portuguese
(UKILAMBULWELE) KALA MOKO.,Portuguese
"Se ouvires: «Estenda as mãos para te ungir», é um sinal de que nunca foste",Portuguese
"ungido de nkula, unguento preparado para um evento de iniciação ou de uma",Portuguese
"cerimónia de exorcismo. Se, pelo contrário, já o foste, bastará ver o iniciador",Portuguese
"aproximar-se de ti, para que, logo, lhe estendas as tuas mãos.",Portuguese
O provérbio faz a distinção entre os iniciados e os neófitos de uma instituição eso-,Portuguese
"térica, pela compreensão da sua linguagem, accessivél aos primeiros mas incom-",Portuguese
preendida pelos segundos que precisam antes de tudo ser também iniciados aos,Portuguese
usos e costumes do grupo.,Portuguese
"Si vous entendez: «Tendez les mains pour vous oindre», cela prouve que vous",Portuguese
"n'avez jamais été oint de nkula, produit préparé pour une initiation détermi-",Portuguese
"née. Si, par contre, vous Vavez déjà été, il suffit de voir «l'initiateur» s'appro-",Portuguese
"cher de vous, pour qu'aussitôt vous lui tendiez les mains.",Portuguese
Le proverbe fait une distinction entre les initiés et les novices d'une institution,Portuguese
"ésotérique, pour la compréhension de son langage, accessible aux premiers, mais",Portuguese
incompréhensible par les seconds qui doivent être aussi initiés aux us et coutu-,Portuguese
mes du groupe.,Portuguese
"If you hear say: «stretch your arms in order to be anointed», it is a signal that",Portuguese
"you have not been anointed yet with the ointment of nkula, prepared for the",Portuguese
"event of a determined initiation. On the contrary, if you had been already",Portuguese
"anointed, you would stretch your arms while the initiator is approaching you",Portuguese
for that purpose.,Portuguese
This saying makes a difference between the initiates and the neophytes of an eso-,Portuguese
"terist institution for the comprehension of their language, well known by the",Portuguese
"first, but unknown by the latter, which must be initiated also to the ways and",Portuguese
costumes of the group.,Portuguese
"KANA WENDA KUNA NA NSÁ, NATA SAKA. KANA WENDA KUNA NA",Portuguese
"MUNTU, NATA MBUNGU A MALAFU Yovo MALAVU .",Portuguese
"Se fores visitar o antílope, leva-lhe um molho de ervas. Se fores ter com um",Portuguese
"homem, leva-lhe uma calabassa de marufu.",Portuguese
"Para ir fazer um importante pedido a alguém, recomenda-se de se conformar aos",Portuguese
"usos e costumes dele, rendendo-lhe as honras que se lhe deve.",Portuguese
"Situ vas au village de Yantilope, amêne-lui de Yherbe à brouter.",Portuguese
"Si tu te rends chez un homme, amêne-lui du vin à boire.",Portuguese
"Pour aller présenter une importante demande à quelqu'un, il est de bon ton de se",Portuguese
"conformer à ses us et coutumes, en lui rendant les honneurs qui lui sont dus, car",Portuguese
«à tout chef tout honneur».,Portuguese
96,Portuguese
"If you go to the antelope's village, bring it a straw to eat. If you go to visit an",Portuguese
"important man, bring him a calabash of vine.",Portuguese
"So if you have an important matter to deal with someone, pay him compliments",Portuguese
according to his habits and he will show you in retum the favours you deserve.,Portuguese
"KANA WENDA MU MBANZA, AVO WAWAN' ATELEMA, NGEYE",Portuguese
MPE TELEMA.,Portuguese
"AVO WAWAN'AVWANDA, NGEYE MPE VWANDA.",Portuguese
"Se fores a uma aldeia, e encontrares os habitantes de pé, fica de pé também. Se",Portuguese
"estiveram sentados, senta-te como eles.",Portuguese
«Em Roma faça como os Romanos» (Santo Augostino).,Portuguese
"Si tu arrives dans un village et que tu trouves tout le monde debout, reste",Portuguese
"debout aussi. S'ils sont assis, assieds-toi comme eux.",Portuguese
"«Quand tu seras à Rome, agis comme les Romnains» (Saint Augustin).",Portuguese
"If you arrive in a village and you find all people standing up, remain standing",Portuguese
"on. If they are sitting down, sit down too.",Portuguese
"«When you are in Rome, do as the Romans do» (Saint Augustin).",Portuguese
KANA YALA KU YADIDI KO.,Portuguese
"Se governares não te ensoberbeças, tudo tem um fim.",Portuguese
"«A soberba precede a ruína, e a altivez do espírito precede a queda» (Provérbios",Portuguese
16:18).,Portuguese
"Si tu gouvemes ne t'enorgueillis pas, tout a une fin.",Portuguese
"«Larrogance préceêde la ruine, et I'orgueil précêde la chute» (Proverbes: 16:18).",Portuguese
"If you rule, don't boast of.",Portuguese
"«Pride goes before destruction, and an haughty spirit before a fail» (Proverbs:",Portuguese
16:18).,Portuguese
"KANA YANGA VILULANGA, VO KUVILWELE KO ZINISI.",Portuguese
"Se assares a carne no fogo ou na grelha, vá volvendo-a. De contrário, ela será",Portuguese
queimada.,Portuguese
Toda a acção que não é controlada resulta em prejuízo do seu autor.,Portuguese
"Si tu grilles la viande, au feu ou au four, toumne et retourna-la.",Portuguese
"Dans le cas contraire, elle sera brúlée.",Portuguese
Toute action qui n'est pas contrôlée se fait au détriment de son auteur.,Portuguese
"While broiling any meat, keep turning it; otherwise, you will burn it out.",Portuguese
Any action out of control will prejudice its author.,Portuguese
KANA YIVA YANGALALA.,Portuguese
"Se for feio, esteja alegre.",Portuguese
«Um belo rosto é a chave das portas fechadas» (Prov. Persa — Rosa Sha).,Portuguese
«Um homem sombrio é inimigo de si próprio».,Portuguese
"Situ es laid, sois joyeux.",Portuguese
«Un visage radieux est la clef des portes fermées» (Prov. Persan — Rosa Sha).,Portuguese
97,Portuguese
«Un homme ombrageux est ennemi de soi-même».,Portuguese
"If you are ugly, be cheerful.",Portuguese
«A joyful face is the key of the closed doors» (Persian prov.-Rosa Sha).,Portuguese
«A shady man is enemy of himself».,Portuguese
"KANA ZAYA DYO SIA MVUNGU, VO KUZEYE DYO KO BUTALALA YOVO",Portuguese
DINGALALA KWAKU.,Portuguese
"Se sabes dum assunto, apoia-o, se não sabes, abstem-te.",Portuguese
O provérbio aconselha-nos de tomar posição só naquilo que é do nosso conheci-,Portuguese
mento e não nos meter onde não somos chamados.,Portuguese
"Si vous savez une affaire, appuyez-la, mais si vous n'en êtes pas au courant,",Portuguese
abstenez-vous-en.,Portuguese
Ce proverbe nous conseille de ne prendre position que dans ce qui est entiêrement,Portuguese
de notre connaissance et de ne pas nous mêler de ce qui ne nous regarde pas.,Portuguese
"If you are aware of a business sustain it, but in the contrary, abstain.",Portuguese
This saying advises us to sustain only a business we know very well and not to,Portuguese
poke our nose into other's affairs.,Portuguese
"KANA ZAYA KESA, ZAYA VENGA.",Portuguese
"Se sabes abater as árvores, sabe também evitá-las ao cairem.",Portuguese
O provérbio aconselha-nos a ter cautela em tudo quanto fizermos para que as,Portuguese
consequências das nossas palavras ou acções não se tornem contra nós próprios.,Portuguese
"Si tu sais abattre les arbres, sache aussi les éviter quand ils tombent.",Portuguese
Ce proverbe nous conseille d'être prudents dans tout ce que nous faisons pour,Portuguese
que les conséquences de nos paroles ou actions ne se retournent pas contre nous-,Portuguese
mêmes.,Portuguese
"K you know to cut down trees, be also cautious to avoid them when they fall",Portuguese
down.,Portuguese
This saying advises us to be careful in all we say or do so that the consequences of,Portuguese
our words and actions do not tum against ourselves.,Portuguese
"KANA ZAYA MATA, ZAYA KULUMUKA.",Portuguese
"Se sabe subir, saiba descer.",Portuguese
O provérbio refere-se à disponibilidade de todo detentor do poder político ou,Portuguese
"financeiro, conferido ou conquistado, de saber que tudo que tem um começo tem",Portuguese
"também um fim, pois nada dura eternamente.",Portuguese
«Porque as riquezas não duram para sempre; e duraria a coroa de geração em,Portuguese
geração?» (Prov. 27-24)...,Portuguese
"Si tu sais monter, sache aussi descendre.",Portuguese
"Ce proverbe se conseille à tout détenteur du pouvoir politique ou financier, attri-",Portuguese
"bué ou conquis, de savoir que tout ce qui a un commencement a aussi une fin,",Portuguese
car rien ne dure éternellement. .,Portuguese
"«Car la richesse ne dure pas toujours, ni une couronne éternellement» (Prover-",Portuguese
bes 27:24).,Portuguese
98,Portuguese
"I you know to climb, know also to descend.",Portuguese
"This saying advises any holder of a political or financial power, won or con-",Portuguese
"quered, that what has a beginning has also an end, because nothing is eternal.",Portuguese
"«For riches do not endure forever, and a crown is not secure for all generations»",Portuguese
(Proverbs 27:24).,Portuguese
"KANA ZAYA WUTA, ZAYA NKUNGA Yovo: KANA ZAYA WUTA ZAYA SASA.",Portuguese
"Se puderes gerar crianças, sabe tambem canções para acalantá-las.",Portuguese
Este provérbio significa que quem tiver crianças deve saber a linguage de canções,Portuguese
"que agradem, acalentem a dor, eduquem e ensinem-lhes o caminho da virtude.",Portuguese
«Quem planta uma árvore deve regá-la»,Portuguese
"Si tu peux avoir des enfants, tu dois savoir les chansons pour les bercer.",Portuguese
Ce proverbe signifie que celui qui élêve des enfants doit savoir le langage des chan-,Portuguese
"sons qui égayent, calment les douleurs, éduquent et enseignent le chemin de la vertu.",Portuguese
«Celui qui plante un arbre doit l'arroser».,Portuguese
"If you want to have children, you must know the songs to lull them.",Portuguese
This saying means that any one who has children must know the language of,Portuguese
"songs which lull, soothe, and teach the way of virtue.",Portuguese
«He who plants a tree must water it».,Portuguese
KANA ZINGA KWA KWINGI SE WA MONA IVA FWILA NZA 980.,Portuguese
"(1º Variante: VO KWAMA ZINGA, SE WAMONA IVA FWILENSI",Portuguese
"YOVO (2º variante): WAKWAMA ZINGA, SE WAMONA IVA FWILENSI",Portuguese
"YOVO (3º Variante): ZINGA KWA KWINGI, MONA VA FWILA NTOTO.",Portuguese
"Se viveres muitos longos anos, presenciarás o fim do mundo.",Portuguese
Se viveres muito serás testemunha do fim do mundo.,Portuguese
"Mais um homem se torna velho, mais ele assiste a uma série de eventos infelizes",Portuguese
"na sua vida como a perda das suas faculdades, dos seus entes queridos, seus pró-",Portuguese
"prios bens e experimentará, consequentemente, a falta de um devido apoio da",Portuguese
parte dos seus. O homem presencia o fim do mundo quando já não pode adaptar-,Portuguese
"se a um mundo em que, para ele, «tudo cansa, tudo quebra e tudo passa». Neste",Portuguese
"caso, Goethe recomenda:",Portuguese
«Abandona o mundo antes de que ele te abandona» (Goete).,Portuguese
«É uma felicidade de morrer antes de invocar o socorro da morte» (Publius Syrus).,Portuguese
"«Aprenda a morrer antes da morte» (Aquran, citada pelo Colonel C.W.",Portuguese
Sanders - in «La Voix Intérieure - Comment franhir le seuil»),Portuguese
"Si vous vivez trop longtemps, vous assisterez à la fin du monde.",Portuguese
"Plus un homme devient vieux, plus il assiste à une série d'événements malheu-",Portuguese
"reux dans sa vie, tels que la perte de entre autres: ses facultés, ses chers parents,",Portuguese
"ses propres biens pour sa subsistance et expérimenterá, conséquemment, le man-",Portuguese
que de l'appui matériel et spirituel soutenu. L'homme devient témoin de la fin du,Portuguese
"monde quand il ne peut plus s'y adapter, car «tout lui fuit, tout lasse, tout casse",Portuguese
"et tout passe». Dans ce cas, Goethe recommande:",Portuguese
«Quitte le monde avant que le monde ne te quitte» (Goethe).,Portuguese
«C'est un bonheur de mourir avant que d'invoquer le secours de la mort»,Portuguese
(Publius Syrup).,Portuguese
99,Portuguese
"«Apprends à mourir avant la mort» (Aquran, cité par C. W. Sanders — in «La Voix",Portuguese
Intérieure - Comment franchir le seuil»)),Portuguese
"If you leave too longer, you will witness the end of the world.",Portuguese
"If you live beyond the necessary time of your life, you will wit ness the end of",Portuguese
"the world,",Portuguese
"The more a man gets old, the more he witnesses a series of unhappy events in his",Portuguese
"life as the loss of his faculties, his beloved, his belongings for his existence and",Portuguese
sustained support. Man witnesses the end of the world when principally he is no,Portuguese
"longer able to adapt himself to this world in which «everything tires, everything",Portuguese
breaks and everything passes». He knows how painful it is to be of no use any,Portuguese
"more during all the remainder of his life. For him, «the ideal would be:",Portuguese
«Leave the world before the world leaves you» (Goethe).,Portuguese
«It is a good fortune to die before calling the death for help» (Publius Syrup).,Portuguese
«Lear to die before the death» (Aquran - quoted by C. W. Sanders In «La Voix,Portuguese
Intérieure — Comment franchir le seuil»).,Portuguese
"KANA ZOLA MBWENGE, MAFUNGUNUNU KUYINGI KO.",Portuguese
"Se quiseres o feijão, não afugenta os vespões. .",Portuguese
Os vespões picam mas são também necessários para fazer florir e germinar o feijão.,Portuguese
«Aquele que come mel deve suportar as picadas das abelhas» (Provérbio Árabe —,Portuguese
R. Sha).,Portuguese
"Si tu veux le haricot vert, ne chasse pas les frelons.",Portuguese
"Les frelons piquent, mais sont aussi nécessaires pour faire fleurir et germer le",Portuguese
haricot.,Portuguese
«Celui qui mange du miel doit supporter les pigúres des abeilles» (Prov. Arabe —,Portuguese
R. Sha).,Portuguese
"If you want the beans, don't drive away the wasps.",Portuguese
"The wasps sting, but are also necessary to make flourish and germinate the beans.",Portuguese
«He who cats honey must endure the stings of the bees» (Arabic proverb - R.,Portuguese
Sha).,Portuguese
"KANA ZOLA NGUDI A MBWA, ZOLA MWAN'A MBWA.",Portuguese
"Se amas a cadela, ama também o seu cachorro.",Portuguese
"«Quem meu filho beija, minha boca adoça».",Portuguese
"«Pegando na criança pela mão, pega-se na mãe pelo coração» (Prov. Escandinavo",Portuguese
— R.Sha).,Portuguese
"Si tu aimes la chienne, aime aussi son petit .",Portuguese
"«Qui m'aime, aime mon chien».",Portuguese
"Prenant 'enfant dans la main, I'on prend la mêre dans te cocur» (Prov. Danois —",Portuguese
R.Sha). .,Portuguese
"If you love the bitch, you must love also her pup.",Portuguese
"«He who loves me, loves my dog».",Portuguese
"«If you take the child in the hand, you take the mother in the heart» (Danish",Portuguese
prov. — R.Sha).,Portuguese
100,Portuguese
KANA ZOLA NSAFU A LOMBA. BWA YE LUTAYI.,Portuguese
"Se quiseres o safu maduro, deves cair com o ramo da árvore.",Portuguese
"«Quem quer peixe molha o rabo, e quem quer bolota trepa».",Portuguese
«É impossível ter uma coisa sem nada. A felicidade deve ser paga» (Aldoux Huxley).,Portuguese
"Si tu veux le safou mir, tu dois tomber avec la branche du safoutier.",Portuguese
"«Il faut casser le noyau pour en avoir Yamande, et qui veut la fin veut les moyens».",Portuguese
"«Il est impossible d'avoir quelque chose pour rien. Le bonheur, il faut le payer»",Portuguese
(Aldoux Huxley).,Portuguese
"If you want the ripe safu, you must fall down with the branch of the safu-tree.",Portuguese
"«There's no gain without pain, and where there's a will there's a way».",Portuguese
"«It's impossible to have something for nothing. Happiness, you must pay it»",Portuguese
(Aldoux Huxley).,Portuguese
"KANA ZOL'AZITISA, NGEYE MPE ZITISA MPANGI ZAKU,",Portuguese
"Se quiseres ser respeitado, respeita também os teus semelhantes.",Portuguese
