«O conselho que chega depois do engano é como um remédio depois da morte»
(Prov. Dinamarquês — R. Sha).
danois — R. Sha). .
-R. Sha).
LONGA NKWA NDWENGA SE KATONDA, LONGA NKWA LULENDO SE
KAMENGA.
Aconselha um homem sábio, ele amar-te-á, aconselha um homem orgulhoso,
ele odiar-te-á.
Este provérbio mostre que um homem inteligente não só aprecia e aceite um
bom conselho mais também agradece ao seu autor, ao passo que o tolo, não ape-
nas o rejeita, mas também odeia o seu autor.
LONGA NZAMBI OWANGA, LONGA MUNTU KA WANGA KO.
O homem gosta de aprender pela sua própria experiência com Deus e não atra-
vés da experiência alheia.
158
«A infelicidade ensina melhor do que a advertência».
«A experiência pessoal é o grande mestre do homem» (Racine le fils).
LONGA ZOWA, TUMBULWELA.
Para instruir um néscio, deve-se lhe dizer toda a verdade.
«Não se pode corrigir os homens senão mostrando-lhes tais como” são» (P. A. C.
de Beaumarchais — in Figaro).
«Dizer a verdade francamente é o predicado mais digno de um homem de bem»
(Balmes — in «Biblia da Vida» por Morais Leal).
Augustin C. de Beaumarchais), in Figaro.
(Balmes - in «Biblia da Vida» por Morais Leal).
(Balmes - in «Biblia da Vida» por Morais Leal).
LONGI KAKALA MVUTU KO Yovo: LONGI KADIVANINWANGA
MVUTUKO.
Um conselho aceita-se, não se discute.
«Ama os conselhos e não os louvores» (Nicolas Boileau).
LONGI LOMBWA DILOMBWANGA, KA DIKOMENENWANGA KO.
Um conselho é solicitado mas não imposto.
«Não dá conselhos a não ser que tu sejas solicitado» (Erasme — citado por
«Sal e conselho são dados apenas a quem os pede» (Prov. Italiano — citado por
159
LONGO KINKITA, ANA I NLUTA.
O casamento é um negócio e as crianças são o lucro.
Os filhos são um lucro, pois são a transmutação do amor dos pais.
«Os filhos são por natureza defesa e fortaleza dos pais» (Tasso).
LONGO LUFWANGA, MVILA KAZIFWANGA KO.
O casamento pode acabar, mas as relações por aliança não acabam.
O amor conjugal pode cessar entre os cônjuges, mas restam as relações espirituais.
LONGO LWA FWA MBAMBA, LWA VANGAMA MBAMB'A MALAFU.
Que haja divórcio ou reconciliação, os assuntos de casamento se resolvem com
os garrafões de marufu.
Um casamento realiza-se com a oferta das bebidas; também em caso de divórcio
ou de reconciliação, deve sempre haver bebidas.
«O respeito depende da reciprocidade» (G. T. Zona).
160
LONGO LWA WUTA KA LUFWANGA KO.
Um casamento que tem filhos nunca é rompido, pois as crianças constituem
uma ponte entre as duas famílias.
O amor conjugal entre os cônjuges pode acabar, mas ficam as relações familiares
estabelecidas.
Os filhos são a bênção de Deus e perpetuam as relações familiales.
«A força do sangue é mais forte do que a da água».
LONGO LW'ALEKE, MVILA ZA MBUTA,
O casamento é dos jovens, mas o parentesco é para os mais velhos.
Os laços matrimoniais excedem os compromissos dos nubentes, pois geram rela-
ções de parentesco entre as duas famílias dos cônjuges.
adultes.
LUFWA KA LUVUMINANGA MEUMU KO.
A morte não respeita nenhum chefe, pois todos os homens são iguais perante
ela.
«A morte é sempre imprevista, sobretudo quando a vida é grande e parece neces-
sária» (Guizoy).
«A morte não perdoa ninguém, ainda que seja o Papa. Não tem respeito para nin-
guém: tudo por ela passa e côa; coisa viva não lhe escapa» (A. Ribeiro Chiado).
Ribeiro Chiado).
161
sary» Guizot).
nothing can escape it». (A. Ribeiro Chiado).
LUFWA KINZU KYA MATE YE MATE.
A morte é uma panela que se enche com a saliva de toda a gente.
Esta máxima é similar ao provérbio «A união faz a força.
LUFWA LWAFWA NANKEWA: NTU MU NTAMBU, NKILA MU NTAMBU.
É a morte do macaco: a cabeça está na armadilha, a cauda também na armadilha.
«Estar entre a espada e a parede» ou «não saber a que porta há-de ir bater» ou
ainda: «estar entre a cruz e caldeirinha».
LUFWA LWA NANKANDI: VA NTANDU TADI, MU NSI TADI.
A morte da noz advêm dum golpe que lhe é acenado em cima e por uma outra
em baixo.
Trata-se de uma situação de alguém que está entre a espada e a parede, ou entre
a cruz e a caldeirinha.
LUFWA NKUTU A NSIMBANI.
A morte é uma bolsa de solidariedade.
Este provérbio assimila a morte a um evento que suscita um sentimento de soli-
dariedade activa.
«Uma mão lava a outra» (Platon - citado por M. Maurois — Larousse).
«Levai as cargas uns dos outros» (Gálatas 6:2).
162
«Devem ajudar-se: é a lei da natureza» (La Foontaine — Fábulas vIX:xvn).
LUFWA NLUDI A NZO KA UNATANGA MUNTU MOSIKO.
A morte é como um tecto de uma casa que não pode ser removido por um só
indivíduo.
«A morte é um assunto que una familia e amigos do defunto para as suas exéquias.
«A união faz força, a divisão ê fraqueza».
LUFWA YE DYA KAVAMBANANGA KO.
A morte e a comida não se separam; pois onde há morte, há também comida,
para que a vida possa continuar.
«A alegria e a tristeza vivem lado ao lado».
163
LUKAYA LUDYANGA NGUDI A NKOMBO, ILUDYANGA MPE AN'A
NKOMBO.
A folha que come a cabra mãe é a que comem também as suas crias.
«Tal mãe, tal filha».
«Like mother, like daughter».
LUKILA NGANGA, MAYELA KAMAVWIDI KO.
Cuida bem do curandeiro, pois as doenças não acabaram.
O provérbio aconselha de tratar bem aquele de cuja ajuda se pode ainda precisar.
A farinha de mandioca quente e o condimento quente não vão bem juntos.
O provérbio significa que não é bem de tratar dois problêmes dificeis ao mesmo
tempo. Muito calor prejudica toda acção, pois queima.
LUKU TUDILA VÁ MOSI, KANSI NGUBA KONSO MUNTU YE LAMBA
KYANDI.
Comamos juntos a farinha de mandioca, mas os amendoins, cada um coma do
seu bolso.
O provérbio aconselha de partilhar com os outros o que pode ser comum a todos,
mas de guardar por si o que é particular para que cada um goze do seu direito.
164
LUKUNA LWA DYOKO VANA LUBWIDIDI LUFWETE MENA.
Um ramo de mandioca cresce em qualquer lugar em que cair.
«Uma boa semente, mesmo se cair no mar, tornar-se-á uma ilha» (Povérbio
Malaio — R.Sha).
verbe Malais - R. Sha). ,
LULUNGU LWA FYOTI LULENDA VONDA DISU DYA MBUTA MUNTU.
Um pequeno pimento pode danificar o olho de um grande homem.
«Não julgues um grão de pimento pela sua pequenez; prova-o e verás como é
piquante» (prov. árabe).
Dai não desprezes os pequenos inimigos pois «os homens não se medem aos pal-
mos».
gent it is» (arab proverb).
«Little strokes fell great oaks».
LULUNGU LWA NSAMBA (LWA KONGO) LOKOLELA MUKATI KA
KUMBASI KO. Yovo: LULUNGU LUNDWELO NGANZI MU KATI.
O pimento do Kongo é de pequeno tamanho, mas é maduro e picante por dentro.
«Pequeno mas forte, pequeno de tamanho mas grande de coração.
«A pequeneza e a humildade não são sinais de fraqueza».
Borboleta, conta a história!: «O que acabaram de ouvir é a história que eu tinha
de contar».
165
São palavras de um porta-voz indigitado de reportar em nome do grupo sobre um
assunto em discussão, e o qual, depois de ter contado a história, acaba por esse
provérbio que significa «tenho dito o que tinha de dizer».
de conter».
LUMBONGI ZALA, LUNSIL ANA; LUMBONGI ANA, LUNSIV'E ZALA.
Levem o ninho e deixem-me as avezinhas, ou levem as avezinhas e deixem-me
o ninho.
Este é o grito de uma ave âqual foram levados os pequenos e o ninho. .
Pode ser também o lamento de uma pessoa privada de tudo quanto tinha e que é
obrigada a recomeçar a vida a zero.
«Nunca uma desgraça vem sozinha».
LUMBU IFWA VA NTANDA IZYAMINA! MEWA ITOMA.
Quando eu morrer, terei grandes exéquias públicas. Sim, mas tudo dependerá
das circunstâncias e condições do momento e da tua morte.
O provérbio exprime o desejo de quem quiser ter um enterro grandioso, sem ter
em conta que um tal evento dependerá da natureza e das circunstâncias da sua
morte no tempo e no espaço.
«Homem propõe, Deus dispõe».
166
«Man proposes, God disposes».
LUMBU KYA WUTUKA KIZAYAKANANGA, LUMBU KYA FWA KA
KIZAYAKANANGA KO. .
Sabe-se o dia do nascimento, mas não se sabe o dia da morte.
O passado é conhecido, mas o futuro é uma incógnita.
LUMBU KIMOSI KIFWA NZAU KA KIWODI NZAU KO.
Um elefante pode morrer num dia, mas não pode apodrecer-se no mesmo dia.
Num dia pode acontecer um grande evento, mas os seus efeitos não podem aca-
bar no mesmo dia. Há tempo disponível de envolver-se nele.
«O tempo é um grande mestre, arranja muitas coisas» (Corneille — in Sertorius II:
Iv - citado por M. Maurois — Larousse).
day.
LUMBU UDYA NDUNGU KI UVAVA MAZA.
O dia em que comeres pimento é que precisarás da água.
Não recuses prestar serviços aos outros, pois um dia precisarás deles.
«O homem é um aprendiz, a dor é o seu mestre» (Alfered de Musset).
«Quem pense só em si quando tudo lhe corre normalmente, na infelicidade não
tem amigos» (H.V.Roy).
167
LUM'VUKUNWINA! IWAU KENAVO KO, AVO UNA VOVO YANDI MOSI
UKIVUKUNWENA.
Reservem-lhe a sua parte se for ausente, mas se for presente servir-se-á ele próprio.
«Não se deve falar no lugar de alguém que está presente, nem interpretar o seu
pensamento contra a sua vontade.
LUNDISWA KAVWA KO.
Um depositário não é dono do que lhe é confiado.
Diz-se de uma coisa cuja guarda é confiada a alguém, a título oneroso ou não, e
da qual ele pode gozar de um certo usufruto.
Este provérbio é utilizado particularmente nos assuntos de casamento para mos-
trar que o marido não é o dono da sua mulher cuja guarda lhe é confiada pelos
parentes desta última, e que mesmo os filhos que os dois vierem a procriar, serão
pertença de Deus perante o qual eles serão responsáveis pela sua vida, protecção
e bem-estar.
O camaleão trepa a árvore que olha de soslaio.
O ambicioso chega a conseguir o objecto que tanto almeja.
168
LUNWANINA MBISI KA LUNWANINI NKANDA KO, NKANDA KIMA
KIBÂKUKA.
Luta pela carne mas não pela pele que pode ser rasgada.
O provérbio significa que uma luta cujo resultado é autodestruçao é uma tolice.
LUSE LUTOMENE, KOSI DILEVOKELE (MPOLO YAZITA,
KOSI DYALEVOKA).
O teu semblante é respeitado, mas a nuca (the scruff of the neck) é desprezada.
«O rosto vale mais do que o occipício» (Caton o Censor).
Diz-se de alguém que tem parte de razão e de culpa ou cujas palavras contrariam
os sentimentos do seu coração. É assim que um tal parece ser bom por fora mas
mau por dentro.
LUTUVONDI NKITA, TWAKITUK'ANGANGA (LUTUFW'ENKITA,
Iniciem-nos no mistério para nos tornarmos também iniciados.
Esta iniciação diz respeito à informação necessária sobre um assunto em discus-
são, para se ter o conhecimento da situação a resolver.
LUVANG'OMA IVOVANGA, KALUVANGI KO OMA IVANGANGA.
Fazei o que eu digo, não façais o que eu faço.
169
Estas palavras são uma auto-identificação dos falsos pastores, condutores de
homens, autênticos lobos transformados em pastores, que fazem exactamente o
contrário dos seus sermãos e discursos.
«Pela obra se conhece o artista» (La Fontaine).
«É mais fácil dar conselhos que cumpri-los».
LUVILA VO LUFWANANA, WANA KANDA DI MOSI LUNA, KALULENDI
KWELANA YOVO SOPANA KO, ,
Se nome do clã for aparentado, vocês são da mesma família e não pode casar
O casamento endogâmico é proibido. O prov.122 é a excepção, que confirma a regra.
rule.
LUVUNU KA MVULUZI KO.
A mentira não salva.
«O que usa de engano não ficará dentro da minha casa; o que profere mentiras
não estará firme perante os meus olhos» (Salmos 101:7).
A Jie does not save.
LUZENGA NTI, KONSO KUNA UBWILA KU SOLE.
Abatam a árvore, onde cair é a floresta.
A máxima exprima uma aceitação resignada de qualquer solução de uma situação
sem saída.
170
«A necessidade não conhece leis», «Aconteça o que acontecer».
LUZITU LWA NKETO, YAKALA,
A honra da mulher reside no marido.
Uma mulher sem marido não se sente segura e realizada.
LUZITU ZITAZYIANA.
O respeito deve ser recíproco.
«O respeito depende da reciprocidade» (G. T. Zona)
«Respeita e tu serás respeitado».
O verdadeiro respeito deve começar pelo respeito de si próprio, pois quem se res-
peita a si será respeitado.
«Respecte et on te respectera».
sera respecté.
IWAKILA MBUTA NKANGU WAMWANGANA.
Elimina o chefe e o povo dispersar-se-á.
«Ferirei o pastor, e as ovelhas do rebanho se dispersarão». (S. Mat. 26:31).
O chefe é a cabeça do grupo e o grupo, como o corpo, não pode passar sem a
cabeça.
«Onde não há chefe, não há nem iniciativa nem autoridade».
tête. «Ou iln'y a pas de chef, il nºy a ni initiative ni autorité».
171
26:23).
172
M
MAKASI KA MATUMWANGA KO, LEMBERELWA
MALEMBEKELWANGWA.
Não se incita a cólera, deve, pelo contrário, ser acalmada.
«Não se deve deitar o óleo no fogo para abrandá-lo ou, ainda menos, para apagá-lo».
Véteindre».
MAKASI KA MATUNGANGA KO, VONDA KAKA MAVONDANGA.
A ira não constrói, destrói sempre.
A ira é uma má conselheira.
«Vale mais o jeito do que a força».
MAKINU MA MBUTA MUNTU KA MANANGANGA KO.
A dança de um mais velho não demora muito tempo.
A alegria dos velhos é moderada pela força da sua idade.
Deve-se respeitar a fraqueza dos mais velhos.
MAKOKO MOLE MA NSUSU KA MAKOKWELANGA SANZA DIMOSIKO.
Dois galos não cantam na mesma capoeira.
Duas pessoas rivais não podem partilhar pacificamente um mesmo espaço.
espace.
173
MAKUKA MENDA, MADINGA MASALA.
Passem as águas de cima, que as do fundo fiquem.
Que os menos interessados no assunto partam, fiquem os mais interessados.
«O barco passa, a margem fica» (Prov.Cambojano — Rosa Sha).
MAKUKU MATATU MA VILANGA KINZU.
A lareira onde cose a panela é feita de três pedras (ou peças).
«Os deuses amam os números ímpares» (Virgile).
«Todas as boas coisas vão por três» (Thomas Usk).
MALAFU (MALAVU) MAVITANGA MA YEYE, MASUKININANGA
MAKOILA.
O vinho da primeira colheita é fraco, o que segue é maduro (forte).
Todo início é modesto, o fim coroa a obra.
MALAVU N'KINISI A MEWIDI.
O vinho faz dançar um viúvo ou uma viúva.
Pois quem bebe durante o luto afoga a sua tristeza no vinho.
Wine makes a widow or a widower dance.
174
MALONGI METO I NKUT'ALEKE MU NZILA KI MBUTA.
Os nossos conselhos são o mantimento da juventude no caminho do cresci-
mento.
Uma boa instrução prepara a juventude no caminho da sabedoria para uma boa
velhice sem muitos remorsos.
«Quem não ouve conselhos não chega a velho».
«Instrui ao menino no caminho em que deve andar, e até quando envelhecer não
se desviará dele» (Prov. 22:6).
it.» (Prov. 22:6).
MALU MAVUNDANGA, NWA KA UVUNDANGA KO.
Os pés podem repousar de ter andado muito, ao passo que a boca não descansa
de ter falado muito.
O provérbio quer dizer que depois de uma viagem, o viajante deve contar os fac-
tos da viagem; sem pretexto de remeter-se do cansaço de ter muito andado.
«Os pés cansem-se de andar, a boca nunca se cansa de falar».
MAMBU MA NZO NKWENO KA MALANDWANGA KO.
Não se deve interferir nos assuntos da casa alheia.
«Respeite a casa alheia e a sua respeitada será também».
175
MAMONA NAMBAMBI I MAMONA NA VALANKUKUTU.
O que aguenta o iguano é o que atura o lagarto.
Quando um mesmo mal é compartilhado com uma pessoa é mais tolerável que
um quinhão de um só indivíduo.
«O que não tem remédio, remediado está».
MAMONA MBWA MAFWILA KU MBUNDU.
Tudo de bom ou de mal que o cão vê, ele enterra-o no seu coração.
O provérbio refere-se a pessoas com a capacidade de sofrimento para receber com
a equanimidade o bem e o mal que os outros lhe fazem.
As lágrimas têm as suas condutas de saída, os mucos têm também os seus.
Diz-se de duas coisas que não se devem misturar ou fazer ao mesmo tempo.
MASANGU DYAMO YE NKWA MENO, DYAMBU VOVA DYO YE NKWA
MESO YE MATU (MASANGU UNDY YE NKWA MENO, DYAMBWA
UMVOVI YE NKWA NTONA YE NGINDU).
Coma o milho com quem tem dentes, discute um problema com quem tem juízo.
Como não se come milho com uma pessoa desdentada, também não se pode
entender-se com alguém desajuizado.
176
MATA NSAMBWADI VA KOKO KONSO MUNTU KALENGOZIOLA
IWANDI,
Há sete espingardas no canto da casa. Cada um deve cuidar da sua própria.
«O seu a seu dono».
MATÉ MATAUKIDI KA MAVUTUKANGA DYAKA MU NWA KO.
A saliva cuspida no chão não pode voltar na boca.
Na vida, é impossível voltar por traz.
«O que é feito é feito», e dai: «o que é prometido é devido».
«A mão não pode voltar a apanhar a pedra que acaba de atirar, nem a boca a
palavra que acaba de proferir» (Menandre, in Fragments, citado por M. Maloux —
his word».
A saliva tem o seu caminho, o ranho tem também o seu.
O provérbio indica que cada coisa tem um tratamento apropriado, diferente do
das outras matérias do corpo.
177
MATINA, MWAN'A TUMA NKUNI YE MAZA,
A fuga é uma boa filha a quem se pode mandar buscar lenha e água.
«A fuga é filha da segurança, pois vale mais uma boa fuga do que uma má espe-
rança».
«Mais vale fugir e salvar a cabeça do que perdê-la como héroi» (Prov.Persa - Rosa
Sha).
«Quem fugiu pode voltar a combater» (Demosthêne, que tinha fugido à batalha
de Cheronée, citado por Plutarque, citado por M.Maloux — Larousse).
«Na sombra, o fugitivo é vencedor do perseguidor» (Euripide? — citado por M-
«Mais vale: «salvei-me», do que «Foi morto» — não se deve sacrificar inútilmente
-S.G. Champion - Racial proverb - citado por M. Maloux .
«Retirar-se não é fugir» (Sancha Pancha — Cervantes, in Don Quichotte, L, xxx —
citado por M. Maloux — Larousse).
«Uma boa fuga salva toda a vida» (prov. Italiano, citado por Brantôme, in «Vie
Rosa Sha).
prov. — Rosa Sha).
178
MATU KA MAWANGA KOLE KO (MAMBU MOLE KO).
As orelhas (os ouvidos) não escutam duas conversas.
O homem não pode ser tudo ouvidos para mais de uma conversa.
MATU KANA MALEVELE KA MALENDI LUTA NTU KO.
Por mais compridas que sejam, as orelhas não podem ultrapassar a cabeça.
A experiência do adulto ultrapassa os conhecimentos teóricos do jovem.
MATU MOLE MATOMA NGWILU.
Dois ouvidos entendem melhor do que um só.
O provérbio quer dizer que ouvir com dois ouvidos é ouvir com muita atenção: é
o mesmo dizer que «dois valem mais do que um só».
MAVILUKIDI VWETE NZOLE.
A mudança vestiu-se de ráfia ou a vida mudou de roupagem.
Este provérbio refere-se a uma reviravolta de uma situação que toma bruscamen-
te um novo rumo diametralmente oposta à primaria.
MAVUTA NDYA LUMBU KYA SIMA MO.
A batata-doce come-se só no tempo da sua colheita.
«Cada coisa no seu devido tempo».
179
MAWULU MA MBANZA TIMA ZIKILA.
Os buracos da aldeia ou cidade cavam-se e tapam-se constantemente.
Os problemas sociais pôem-se e resolvem-se constantemente.
MA WUNU MATUZEYE. MA MBAZI KATUZEYE MO KO.
Sabemos os acontecimentos de hoje, mas não os de amanhã «Sabemos o pre-
sente, mas não o futuro».
«Não presumas do dia de amanhã, porque não sabes o que produzirá o dia» (pro-
vérbio 27:1). .
MAZA MATEKA MBUTA MAYUKUTA.
A àgua buscada por um adulto mata a sede.
Esta máxima subentende uma comparação entre a quantidade de àgua trazida da
fonte por um jovem e a que um adulto pode trazer, por ter mais força do que o
jovem.
«A acção de um adulto satisfaz mais do que a do jovem».
young.
180
young».
MAZA MATYAKUKIDI KA MAKUKAKANANGA KO.
A água derramada não pode mais ser recolhida.
«O que não tem remédio remediado está».
MAZOWA NSAMBWADI MATANANGA KIULA, NGEYE KANA
Sete tolos estão a esfolar um sapo, se você os ajudar, torna-se o oitavo.
«Diz-me com quem andas, dir-te-ei quem tu és».
one.
O micróbio-mbadi matou o seu chefe, mas sobreviveu ele próprio à sua vítima?
Este provérbio mostra uma atitude de desdém de uma pessoa para com um mal
irremediável que a condena à morte. Esta vítima considera o seu caso com abne-
gação e sem queixa, mas com a convicção de que, depois de ser consumida, o
próprio mal perecerá também. Marco Aurélia dá-nos o seguinte exemplo: «consi-
dera como muitos tiranos são mortos, eles que utilizaram o seu poder sobre a
vida dos homens com uma horrível insolência como se fossem imortais; e como
muitas cidades são inteiramente mortas, como Hélice, Pompeu e Herclanum, e
outras inumeráveis...» (Marcos Aurélia, in «Pensamentos», cap.IV:48).
«As próprias ruínas pereceram» (Lucano).
É uma maneira de indicar que um mal que destrói uma pessoa é também destruí-
do pela morte da sua vítima ou está aniquilado depois desta.
181
MBÃLU A NTIMA I NGOLO ZA MUNTU A MBI.
A crueldade é a força do homem mau.
Muitas vezes a vingança entre os homens torna-se implacável por causa da dure-
za dos seus corações.
edness.
MBAMBIZA NANKAYI: MU MESO UKIMWENENE, MU MATU
UKIWIDIDI NANGA VO NGANGU ZIKONDA.
Eis os chifres do antílope: tu os vês com os teus olhos, ouves com as tuas ore-
lhas o que deles se diz, a não ser que tu sejas ignorante.
O provérbio é a conclusão de um conto de um caçador que perseguia um antílope
ferido. Na sua fuga, o animal encontrou uma lavradora e pediu-lhe protecção.
Esta escondeu-o num buraco e encobriu-o com alguns ramos de árvore mas dei-
xou os chifres do animal visíveis fora do buraco. Ao caçador que lhe perguntou se
não tinha visto um antílope passar por aí, a lavradora mostrou-lhe os chifres e
explicou-lhe claramente dizendo: «estes são os chifres do antilope, tu os vês com
os teus próprios olhos, e ouves com os tuas próprias orelhas o facio explicado por
mim própria, só um ignorante que pode não me compreender».
Efectivamente, o caçador não compreendeu essa explicação, e tendo achado a
lavradora maluca, desistiu e arrepiou caminho. Mas a lavradora, incompreendida,
foi a mais surpreendida e concluiu que o mundo está cheio de pessoas que, tendo
olhos não vêem, tendo ouvidos não ouvem, nem percebem mesmo o que é evi-
dente e salta à vista de todos. É realmente uma pena!
182
MBANGALA NENE MU NSWEKI A NZINGU.
Um grande bastão é uma arma dissuasiva, que inibe uma luta de ter lugar ou
de continuar.
«Uma arma poderosa é um meio dissuasório contra as ameaças de guerra ou de
luta de pequena ou média dimensão».
«Um pequeno fogo é extinguido por um grande fogo» (Aristóteles).
MBASI A MFUMU I MFUMU.
O representante do chefe é chefe.
183
«O servo do rei é rei» (Prov. Judaico — Rosa Sha).
MBAT'A MBUTA KANA KU LUMOSO ITWIDI.
A bofetada de um adulto, mesmo pela mão esquerda, é retumbante,
A lição dum velho é rica de experiência mesmo quando é dada sem habilidade.
MBELE AMEWA MENO YELE BETELA YE KATI DYAWOLA.
A faca do desdentado coincidiu com o fígado apodrido, facil a comer.
Este provérbio é utilizado quando as condições de uma pessoa são idênticas com
as de uma outra com que ela deve lidar.
MBELE KANDA KANA YILWEKA, VUTULA MU KUTU (Yovo MU LUKETO).
Se a faca da família te ferir, devolve-a no estojo e nas tuas ancas.
Um chefe deve suportar com a indulgência o mal que recebe da família.
MBELE KANDA LUKETO NWENGA.
A espada da autoridade familiar usa as ancas.
A responsabilidade familiar usa e cança o chefe.
184
MBELE KA IZEYE MFUMU ANDI KO.
Uma faca não conhece o seu mestre para o não ferir.
Todo instrumento útil ao homem contém certos riscos e pode tornar-se contra o
próprio dono se não for utilizado judiciosamente ou com toda a cautela necessária.
Da mesma maneira, «um feitiço pode virar-se contra o feiticeiro».
MBELE YINA MU LAMBA KYAKU INDWEKELE. WANA NGEYE KOKO
SIDI MO!
A faca no teu bolso feriu-me. Isso indica que tu puseste a mão nele.
«Quem acusa injustamente alguém que ele próprio ofendeu, acusa-sé indirecta-
mente.
in it. '
MBEMBA KANA ZUNGA, KANA ZUNGA, E VUNDILU MFUMA.
«Abutre», por mais que volteias, o teu destino final é o bosque.
«Não há melhor lugar que a sua casa, a sua terra».
MBENDE KANA KATAMBULA MPIPA ANYIKIDI TUTU.
Se o rato do mato andar de noite, será confundido com o rato doméstico,
Quando uma pessoa importante anda num meio onde é desconhecida, é conside-
rada como uma pessoa sem valor.
185
MBENDE SAMBU KYA MWANA KYA MVONDESESA.
O rato-mbende expõe-se à morte por causa da sua progenitura.
Os pais, em geral, sacrificam a sua vida em prol da dos seus filhos, e especialmen-
te, O amor materno é magnânimo e similar ao amor divino pelo facto de, com a
excepção de algumas, todas as mães estarem prontas a sacrificar a sua vida pela
salvaguarda das suas crianças.
«Ninguém tem maior amor do que este: de dar alguém a sua vida pelos seus ami-
gos» (João 15:13),
«Não há outro amor que aquele que consiste em dar a sua vida pelos que se
ama» (Léon Tolstoi).
(John 15:13).
MBEVO KOLA MUNS'ANDI KITETELA.
Um doente adulto descasca ele próprio a sua cana de açúcar.
O doente adulto é o melhor intérprete de seu caso.
Um adulto em dificuldade deve saber desenrascar-se ele próprio para resolver os
seus problemas.
Un malade adulte pêle lui-même sa propre canne à sucre.
MBEVO YELANGA IKINDANGA, YOVO IFWANGA.
Um doente tem duas saídas: curar-se ou morrer.
186
Para qualquer doença, há sempre uma alternativa: a cura ou a morte.
MBEVO ZOWA DYA NGANGA.
O doente é um joguete dos curandeiros.
«Um doente é um menino nas mãos do curandeiro».
MBILA DYA ITOMANGA, MBILA MAMBU KA ITOMANGA KO.
Uma chamada para comer agrada mais do que a chamada para tratar de assuntos.
«A prosperidade faz amigos, a adversidade os põe à prova» (Círio).
MBILA KU LUMBU. VO KA YA DYA KO YA DYAMBU.
Uma chamada do chefe: se não for para a comida, pode ser para tratar de um
problema importante.
Ganha-se mais em responder a uma chamada do chefe do que rejeitá-la.
problem.
MBISI KANA IBWA VA NTOTO, KA ILENDI KONDA NKWEKENI KO.
A carne que cai no chão não pode ficar isenta de estar sujada pelo pó da terra.
O provérbio significa que uma boa coisa que passa de boas mãos para as piores,
não pode ficar isenta de ver as suas qualidades alteradas.
187
MBIZIYA VWA VA LONGA. KA YA VWA MU MFUTA KO.
A carne acaba no prata, mas não na mata.
«Todos os bens estão na natureza, pois existem em abundância animais na flores-
ta e peixe no rio e no mar, pelo que não devemos nos desavir do que vier a faltar
em quantidade no prato de hoje.».
MBOMA NDONGO: FWA MU KALA (NSUNGI À MBANGALA), |
FUTUMUKA MU SIVU (NSUNGI A MVULA).
A Jibóa Ndongo morre na estação seca, ressuscita na estação chuvosa.
Este provérbio aplica-se a pessoas que experimentam ciclicamente períodos de
vacas magras, em que estão em apuros e se eclipsam da sociedade, seguidos de
períodos de vacas gordas, em que o destino lhes faz o benefício de renascer e se
erguer de novo na sociedade.
«Tudo tem o seu tempo determinado, e há tempo para todo propósito debaixo do
céu: há tempo de nascer, e tempo de morrer; tempo de plantar, e tempo de arran-
«Tudo tem um tempo para se erguer, e um tempo para cair.
«Tudo que se ergue cai e tudo que cai erguer-se-à de novo»; esta é a lei dos ciclos
188
MBOTE FUMBAMA KA TOLOKA KO.
Melhor vergar do que quebrar.
«Entre dois males, escolhe-se o menor e entre dois bens, escolhe-se o melhor».
MBOTE MU YINDULA MPASI MU NTANGW'AKIESE, ZILENDA KUVANA
NGOLO MU VANG'OMA MBOTE, KA YINDULA KIESE MU NTANGW'A
A ENGI ADILANGA MU
LONGA SE ADILA VA MAKAYA, AY'ADILANGA VA MAKAYA SE ADILA
MU LONGA.
Muitos dos que comem nos pratos comerão cedo ou tarde sobre as folhas e os
que comem sobre as folhas comerão nos pratos.
Este provérbio ensina-nos que tudo, neste mundo, está sujeito a inúmeras vicissitu-
des, e que ninguém sabe hoje de que será feito o amanhã, pois que, de um lado,
segundo Cândido Figuereiro, «nada há seguro na estrada da vida» e que de autro
lado, «não há bem que sempre dure, nem mal que não acabe».
A ENGI AVWANDANGA VA KYANDU, SE AVWANDA VA NTOTO,
AVWANDANGA VA NTOTO SE AVWANDA VA KYANDU (KYANDI) cf. prov.1).
Muitos dos que se assentam nas cadeiras, assentar-se-ão no chão; e os que
estão sentados no chão assentar-se-ão nas cadeiras.
Este provérbio, como o primeiro, significa que neste mundo tudo pode
mudar, pois «nada na vida é permanente», a Bíblia declara:
«Bem-aventurados vós, que agora tendes fome, porque sereis fartos»,
«Bem-aventurados vós, que agora chorais, pois haveis de rir» (Lucas 6:21), e para
os outros: .
«Ai de vós, Os que estais fartos, porque tereis fome».
«Ai de vós, os que agora rides, porque vos lamentareis e chorareis» (Lucas 6:25).
Daí, «até ao lavar dos cestos é vindima».
29
mes» (Luc 6:25).
AFWIDI MU VITA KA ENA LUTANGU KO, MUN'ATUKIDI ENA YE
Os que morreram na guerra são inumeráveis. Contudo, são conhecidos pelas
suas familias pelos seus nomes e números.
Assim, durante a guerra, as famílias conhecem e choram os seus entes queridos
mortos pela pátria, enquanto o estado os regista pelos seus nomes e soma o seu
número.
— Cada estado deve honrar os seus filhos tombados no campo de batalha pela
defesa do país e cada povo deve lembrar-se dos seus mártires.
AKENTO ANATI À NKALU ZA MAZA YE MAFUNDA MA MAMBU.
As mulheres são portadoras das calabaças de água e dos embrulhos de bisbi-
