description,language
"ou par ignorance, pour la seconde fois, c'est par sa propre volonté.",Portuguese
"An offence may be caused under three reasons: once by accident, twice by",Portuguese
"error, the third time is likely by intention.",Portuguese
"Definitely, an offence cannot be committed more than once under the same pre-",Portuguese
text of an accident or of error.,Portuguese
"A young girl gets pregnant for the first time may be by ignorance or error, but for",Portuguese
the second time it is because of her own will.,Portuguese
"DYANGA KYUSU, WAU DIDI NKANGANZINZI.",Portuguese
"De todos os tipos de salalés que já comeste, este último salalé peçonhento será",Portuguese
o teu golpe de misericórdia.,Portuguese
O provérbio refere-se a um mal pior de entre todos os outros males que alguém já,Portuguese
enfrentou.,Portuguese
"De tous les types de termites que vous avez mangés, ce dernier type de termi-",Portuguese
tes vénéneux será votre coup de grãce.,Portuguese
Le proverbe se réfere à une situation pire de toutes les premiêres que quelqu'un,Portuguese
ait déjà affrontées. .,Portuguese
"After having eaten of many kinds of termites so far, y ou will be done now",Portuguese
with these last venomous ones.,Portuguese
This saying is referring to a worst situation among many others that someone has,Portuguese
so far endured.,Portuguese
"DYA TINI, FUTA LUSILA.",Portuguese
"Tu recebeste uma parte de uma coisa, mas pagarás a totalidade.",Portuguese
"Quem danifica uma parte de um bem, restaurará todo o bem.",Portuguese
"«Quem parte velho, paga novo».",Portuguese
"Tu as reçu une partie d'une chose, tu en payeras la totalité.",Portuguese
"Celui qui a endommagé une partie d'un bien, doit dédommager le propriétaire de",Portuguese
tout le bien.,Portuguese
«Qui casse les verres les paye».,Portuguese
"You received a part of a thing, you will pay the whole thing.",Portuguese
"He who damages a part of an asset, will restore the whole thing.",Portuguese
«Who breaks the glasses must pay them all».,Portuguese
"DYA VOVWA KOLO, DIMBU NSI ZAMESO.",Portuguese
"O que já foi dito, basta uma piscadela para ser relembrado.",Portuguese
O provérbio quer dizer que um simples gesto ou uma olhadela pode fazer lembrar,Portuguese
"um acontecimento anterior, até mesmo uma combinação secreta.",Portuguese
D suffit d'un clin d'ceil pour se rappeler quelque chose déjã dit.,Portuguese
Le proverbe veut dire qu'un simple regard indirect peut rappeler un fait,Portuguese
passé voire même une entente secrête.,Portuguese
A wink is sufficient to remind something already said.,Portuguese
This saying means that a single look may remember a past agreement or even a,Portuguese
secret understanding.,Portuguese
58,Portuguese
"DYA VUNDA, VOVA VUNDA, SALA VUNDA.",Portuguese
"Comer precisa de pausa, falar e trabalhar precisam também de pausa.",Portuguese
"Para tudo que é grande e bom na natureza, a sabedoria recomenda: moderação,",Portuguese
moderação e ainda moderação.,Portuguese
"Com efeito, mesmo Deus, na sua omnipotência, omnisciência e omnipresença,",Portuguese
"criou os céus e a terra e tudo que neles está, em seis dias, cada um precedido e",Portuguese
"seguido por uma pausa de «uma tarde e de uma manhã» e no sétimo dia, Deus",Portuguese
"descansou de toda a sua obra, segundo Gén. 1:1-31, 2:1-3.",Portuguese
"Consequentemente, é esta sequência de pausas que se repercuta maravilhosa-",Portuguese
mente em toda a natureza em perpétua criação e movimento contínuo no,Portuguese
"mundo, que deve nos servir de guia em todas as nossas diferentes actividades .",Portuguese
"Pour manger, il faut une pause, pour parler il faut une pause et pour travailler,",Portuguese
il faut aussi une pause.,Portuguese
"Pour tout ce qui est grand et bon dans la nature, la sagesse recommande: modé-",Portuguese
"ration, modération et encore modération.",Portuguese
"En effet, même Dieu, dans son omnipotence, omniscience et omniprésence, créa",Portuguese
les cieux et la terre par la parole en six jours précédés et suivis chacun d'une,Portuguese
"pause de «un soir et un matin», et le septiême jour, Dieu se reposa de toute son",Portuguese
"ceuvre, selon Gén. 1:1-31, 2:1-3. .",Portuguese
"C'est, par conséquent, cette séquence de pauses qui se répercute dans toute la",Portuguese
"nature en perpétuelle création et mouvement dans le monde, qui doit nous servir",Portuguese
de guide dans nos différentes activités.,Portuguese
"Eating needs a pause, speaking needs a pause and working needs also a pause.",Portuguese
"Every time we eat, speak or work, we need a pause.",Portuguese
"For all that is great and good in nature, wisdom recommends: moderation, mode-",Portuguese
ration and moderation.,Portuguese
"In fact, even God, in his omnipotence, omniscience and omnipresence, created the",Portuguese
"heaven and the earth by his word in six days preceded and followed every one, by",Portuguese
"a pause of «one evening and one morning», according to Gen. 1:1-31, 2:1-3.",Portuguese
"Hence, it is that sequence of pauses which has a marvellous repercussion upon",Portuguese
"the all processes of the continuing creation and movement in the world, which",Portuguese
must guide us in our different activities.,Portuguese
DYA WAKAYILA NKAZ'AKU DYODYO KADILONGESELWANGA KO.,Portuguese
«Coma e partilha a comida com o seu cônjuge.» Isso não se aconselha.,Portuguese
"Pedir a um marido de partilhar a comida com a sua mulher, seria forçar uma",Portuguese
"porta já aberta, pois, «há uma lei que ordena ao homem de acariciar a sua",Portuguese
"mulher, e à mulher de fazer o que deseja o seu esposo (Euripide), e, segundo a",Portuguese
"Bíbla, «quem ama a sua mulher, ama-se a si mesmo» (Efésios: 5:28).",Portuguese
«Mangez et partagez la nourriture avec votre conjoint». Ceci ne se conseille,Portuguese
pas.,Portuguese
"Demander à un mari de partager la nourriture avec sa femme, serait forcer une",Portuguese
"porte déjã ouverte, car il est une loi qui ordonne à I'homme de chérir sa femme,",Portuguese
"et à la femme de faire ce que désire son époux», et que selon la Bible, «qui aime",Portuguese
sa femme s'aime lui-même» (Ephésiens 5:28).,Portuguese
59,Portuguese
«Eat and share the meal with your spouse.» This does not require any advice.,Portuguese
To ask to a husband to share the meal with his wife would be to force a door,Portuguese
"already open, for, there is a law that commands to the man to cherish his wife,",Portuguese
"and to the wife to do what her husband likes» (Euripide), and according to the",Portuguese
"Bible, «he who loves his wife loves himself» (Ephesians 5:28).",Portuguese
"DYA YE NKENTO, DYA YE NKADI-AMPEMBA.",Portuguese
Comer com uma mulher é comer com um diabo.,Portuguese
"O exemplo vem de cima com a Dalila, que traiu seu marido Sansão, aos seus ini-",Portuguese
"migos pela ambição de dinheiro.Sansão confiou nela e lhe revelou o seu segredo,",Portuguese
"«A mulher varia muitas vezes, bem tolo quem nela se fia» (Francisco 1).",Portuguese
"«Mulher, coisa volúvel por natureza» (prov. Italiano).",Portuguese
"Manger avec une femme, c'est manger avec un démon .",Portuguese
"«Souvent, la femme varie, bien fol est qui s'y fie» (François 1).",Portuguese
"«Femme, chose volubile par nature» (Prov. Italien).",Portuguese
To eat with a woman is to eat with a demon.,Portuguese
"«Woman changes often, fool is who relies on her» (Francis 1).",Portuguese
«Woman is fickle by nature» (Italian prov.).,Portuguese
"DYODYO KAZEYE KO MFUMIU, NGANGA ZEYE.",Portuguese
O que ignora o chefe é sabido pelo curandeiro.,Portuguese
"Aqui, o curandeiro representa a pessoa interessada no assunto e o chefe é apenas",Portuguese
o conselheiro que deve conhecer do acontecido para a sua solução.,Portuguese
Ce que le chef ignore est connu du guérisseur.,Portuguese
"Ici, le guérisseur représente la personne intéressée dans I'affaire et le chef est seu-",Portuguese
lement le conseilier qui doit s'en informer pour en trouver la solution.,Portuguese
What the chief doesn't know is known by the witch doctor.,Portuguese
"Here, the witch doctor stands for the person involved in the matter and the chief",Portuguese
for the counsellor needed for the solution of the matter.,Portuguese
DYODYO KUZEYE KO I MPUTU.,Portuguese
O que tu não sabes é a Europa.,Portuguese
"A Europa, mundo muito distante do Kongo, era sinónimo da incógnita de tudo",Portuguese
"quanto era desconhecido por aqueles que não podiam chegar à Europa. Assim,",Portuguese
tudo que é desconhecido é representado pela Europa longinqua e desconhecida.,Portuguese
"Tout ce que vous ne savez pas, c'est I'Europe.",Portuguese
"L'Europe, monde três distant du Kongo, était synonyme de tout ce qui était",Portuguese
inconnu à ceux qui ne pouvaient y arriver.,Portuguese
"Ainsi, tout ce qui est inconnu est représenté par I'Europe, inconnue et lointaine.",Portuguese
Al] that you don't know is the Europe.,Portuguese
"The Europe, a very distant continent ftom the Kongo, was synonymous of all",Portuguese
"which was unknown by those who could not arrive to Europa. Hence, the remo-",Portuguese
te Europa stands for all that is unknown or far away.,Portuguese
so,Portuguese
EDYA LUKU LWA NSAKL IBÃK'ELAKA.,Portuguese
Comer a farinha de mandioca com as folhas de mandioca obriga a arranhar a,Portuguese
garganta.,Portuguese
As folhas de mandioca eram consideradas outrora como um dos mais pobres ali-,Portuguese
"mentos, e quem tivesse só essas para satisfazer a sua fome, devia se arranhar a",Portuguese
garganta.,Portuguese
"Esta máxima é utilizada, quando alguém está confrontado com uma situação difi-",Portuguese
cil em que é obrigado a dizer toda a verdade e só a verdade.,Portuguese
Manger la farine de manioc avec les feuilles de manioc oblige à se racler la gorge.,Portuguese
Les feuilles de manioc étaient considérées jadis comme un des plus pauvres ali-,Portuguese
"ments, et celui qui n'aurait que cela pour satisfaire sa faim devait se racler la gorge.",Portuguese
Cette maxime est utilisée quand une personne est confrontée avec un cas d'infor-,Portuguese
"tune qui 'oblige à dire toute la vérité, et rien que toute la vérité.",Portuguese
To eat cassava with its leaves is a situation which obliges to clear one's throat.,Portuguese
The cassava's leaves were considered in the olden times as one of the poorest ali-,Portuguese
"ments, and who had to satisfy his hunger only with them, should clear his throat",Portuguese
afterwards.,Portuguese
The saying is used when someone is confronted with a difficult situation which,Portuguese
"obliges him to say all the truth, only the truth about it.",Portuguese
E FOMO (FUMU) NKADI MU TEKA YO YANGALALA.,Portuguese
"Para vender o tabaco amargo, deve-se ser alegre.",Portuguese
As más qualidades das coisas devem ser compensadas pelas qualidades morais ou,Portuguese
pelo caracter jovial do possuidor ou vendedor.,Portuguese
«Se não sabe sorrir não abra uma loja».,Portuguese
"Pour vendre du tabac amer, il faut être joyeux.",Portuguese
Les mauvaises qualités des choses doivent être compensées par les qualités mora-,Portuguese
les ou par le caractêre joyeux du possesseur ou vendeurr.,Portuguese
"«Si tu ne sais pas sourire, n'ouvre pas un magasin».",Portuguese
"To sell bitter tobacco, one must be joyful.",Portuguese
The bad qualities of things must be compensated by the moral qualities or the,Portuguese
joyful character of the owner ou sellor.,Portuguese
"«If you cannot smile, don't open a shop».",Portuguese
"E KANDA KANDA, KU VONDI LONGO LWAME KO.",Portuguese
"E LONGO LONGO KU VONDI UNGUDI WAME KO, YOVO:",Portuguese
"E UNGUDI UNGUDI, KU VOBNDI KO",Portuguese
"LONGO LWAME; E NKENTO, NKENTO, KUVONDI KO UNGUDI WAME.",Portuguese
"Família, família, não destrua o meu matrimónio. Mulher, mulher, não destrua a",Portuguese
minha família.,Portuguese
61,Portuguese
O provérbio quer mostrar que a família e a mulher são indispensáveis na vida de,Portuguese
"um homem, pelo que é imprescindível o entendimento entre os cônjuges e os",Portuguese
membros das suas respectivas famílias para uma vida familial harmoniosa. «Um,Portuguese
homem divorciado é um homem infeliz».,Portuguese
"Famille, famille, ne me sépare pas de ma femme. Femme, femme, ne me sépare",Portuguese
pas de ma famille.,Portuguese
Le proverbe veut montrer que la famille et la femme sont nécessaires dans la vie,Portuguese
"d'un homme, de sorte qu'une bonne entente entre les conjoints et les membres",Portuguese
de leurs respectives families est indispensable entre les époux et les membres de,Portuguese
"leurs familles respectives pour que, entre tous, rêgne une vie harmonieuse.",Portuguese
«Un homme divorcé est un homme malheureux».,Portuguese
"Family, family, don't destroy my matrimony. Wife, wife, don't destroy my family.",Portuguese
The saying shows that a family and a wife are necessary in the life of a man so,Portuguese
that a good understanding must be between the spouses and their respective fam-,Portuguese
ilies in order to live all in a good and lasting harmony.,Portuguese
«A divorced man is an unhappy man for having broken the unity the essential,Portuguese
part of himself.»,Portuguese
"E MBONGO, E MBONGO, PÍ-f! E MUNTU, E MUNTU, KONGO",Portuguese
(YOVO = INGETA = KALUNGA).,Portuguese
"Dinheiro, dinheiro, sem resposta. Homem, homem, aqui estou!",Portuguese
"Quando se chama o dinheiro, ele não responde; mas quando se chama o homem,",Portuguese
ele responde: presente.,Portuguese
O provérbio mostra que o homem vale mais do que o dinheiro. O dinheiro foi,Portuguese
feito para o homem mas o hornem não foi feito para o dinheiro..,Portuguese
"Argent, argent ! Pas de réponse: Homme, homme, me voici !",Portuguese
"Quand on appelle l'argent, il ne répond pas, mais quand on appelle !homme, il",Portuguese
"répond «présent» ! Largent a été créé pour lhomme, mais l'homme n'a pas été",Portuguese
fait pour I'argent.,Portuguese
"Ce proverbe montre que I'homme vaut plus que I'argent, car Yargent a été fait",Portuguese
"pour l'homme, mais l'homme n'a pas été fait pour I'argent.",Portuguese
"Money, money, no answer ! Man, man, here I am !",Portuguese
"If you call money, there will be no answer: but if you call the man, he'll answer:",Portuguese
«here Lam».,Portuguese
"This saying shows that man is more important than money, because, money is",Portuguese
"made for man, but man is not made for money.",Portuguese
"ENDE (WENDE) MBWA, NKI DIAMBU WIDI MUNA NW'A MBWA?",Portuguese
"Bateu o cão, mas o que ouviu da boca dele?",Portuguese
Nunca condene o réu antes de ouvi-lo.,Portuguese
"Vous avez frappé le chien, mais qu'avez vous entendu de sa bouche?",Portuguese
Il ne faut jamais condamner l'accusé avant de I'avoir entendu.,Portuguese
"You beated the dog, but what did you hear from its mouth?",Portuguese
Never sentence the accused before hearing him.,Portuguese
62,Portuguese
"ENTI TUNZENGELE, EFUTI LENGELE.",Portuguese
"A árvore foi abatida, as folhas murcharam e tudo acabou.",Portuguese
"«O problema foi tratado, e a solução encontrada, pelo que a discussão pode ser",Portuguese
considerada como terminada».,Portuguese
"Nous avons abattu Varbre, les feuilles sont fanées et tout est terminée.",Portuguese
"«Le problême a été traité, la solution trouvée, et la discussion peut être considé-",Portuguese
rée comme terminée».,Portuguese
"The tree is pull down, the leaves are faded and everything is under control.",Portuguese
"«We've treated the problem, the solution is found and now the discussion can be",Portuguese
considered as closed».,Portuguese
"«E NTYETYE, DILA NGUDI AKU»! NZOLELE, KANSI YANI NTU UTUKA",Portuguese
KINSANGA ULUTALA.,Portuguese
"Ô carriça, chora a morte de tua mãe! Eu queria bem, mas vejam a exiguidade",Portuguese
da cabeça donde sairiam as lágrimas.,Portuguese
«Ninguém é obrigado a fazer o que não pode».,Portuguese
"Ô roitelet, pleures ta mêre ! Je le voudrais bien, mais voyez la petitesse de la",Portuguese
tête d'ou devraient jaillir les larmes. =,Portuguese
«À Vimpossible nul n'est tenu».,Portuguese
"O wren, shed tears over your mother ! I'd like to, but see my tiny head from",Portuguese
which should flow the tears.,Portuguese
«One cannot do the impossible».,Portuguese
E NZAMBI UNSADISI. NGEYE BENE UKISADISA.,Portuguese
"Deus, ajuda-me. Ajuda-te a ti mesmo.",Portuguese
"«Trabalha, que Deus te ajudará».",Portuguese
«A quem madruga Deus ajuda»,Portuguese
"Dieu, aide-moi. «Aide-toi toi-même».",Portuguese
"«Aide-toi, le ciel t'aidera».",Portuguese
"«A qui se lêve matin, Dieu aide et prête la main»",Portuguese
"God, help me. «Help yourself».",Portuguese
«God helps those who help themselves».,Portuguese
"E UNGUDI UNGUDI, KUNDIA NZIMBU KO. E NZIMBU NZIMBU KUNDIA",Portuguese
UNGUDIKO.,Portuguese
"Família, família, não acabe com o meu dinheiro. Dinheiro, dinheiro, não des-",Portuguese
trua a minha família.,Portuguese
"«Amigos, amigos, negócios à parte».",Portuguese
Riqueza e união familial são bênçãos divinas.,Portuguese
A unidade da família e do dinheiro deve fazer a felicidade e não a miséria de,Portuguese
todos.,Portuguese
"Famille, famille, n'anéantit pas ma richesse. Argent, argent, ne détruit pas ma",Portuguese
famille.,Portuguese
63,Portuguese
«Les affaires sont les affaires».,Portuguese
Richesse et union familiale sont des bénédictions divines.,Portuguese
Vunité de la famille et de Vargent doit faire le bonheur et non le malheur de la,Portuguese
famille.,Portuguese
"Family, family, don't waste my money. Money, money, don't destroy my family.",Portuguese
«Business is business».,Portuguese
«Money and family unity are God's blessings».,Portuguese
Family's unity must make the happiness and not the unhappiness of the family.,Portuguese
"E UNGUDI UNGUDI, KU VONDI LONGO LWAME KO, E NKENTO,",Portuguese
"NKENTO, KUVONDI UNGUDI WAME KO.",Portuguese
"Família, família, não me separe da minha mulher. Mulher, mulher, não me",Portuguese
divide da minha família.,Portuguese
«Um homem divorciado é um homem infeliz por ter rompido a unidade com,Portuguese
uma parte essencial de si próprio.»,Portuguese
"Famille, famille, ne me sépare pas de ma femme. Femme, femme, ne me divise",Portuguese
"pas de ma famille,",Portuguese
«Un homme divorcé est un homme malheureux pour avoir rompu I'unité avec,Portuguese
une partie essentielle de.lui-même.»,Portuguese
"Family, family, don't separate me from my wife. Wife, wife, don't separate me",Portuguese
from my family.,Portuguese
«A divorced man is an unhappy man for having broken the unity with the essen-,Portuguese
tial part of himself.»,Portuguese
"«E YENGA, UMPAN'E NTOTO». «MONO WOWO UNA KULONDE",Portuguese
UYIVAVA.»,Portuguese
"Ravina, dá-me da tua terra. Mas a ravina responde:",Portuguese
«Eu é quem precisa mais da tua terra que está em cima».,Portuguese
O provérbio mostra a incongruidade de quem pede a um homem nu de vestir um,Portuguese
outro homem esfarrapado ou andrajoso.,Portuguese
"«Não se pode despir um homem nu» (Plaute), «nem lhe pedir de pôr as mãos nos",Portuguese
"bolsos, pois, seria lhe pedir o impossível».",Portuguese
"«Não se deve pedir à uma pessoa de ser o que não é, nem lhe pedir ou esperar",Portuguese
dela o que não pode dar» (Norman Vincent Pealee).,Portuguese
"Ravin, donne-moi de la terre. Et le ravin de répondre: «c'est plutôt moi qui ai",Portuguese
"besoin de la terre qui est là haut, prês de vous !»",Portuguese
Le proverbe montre I'incongruité de celui qui demande à un homme nu de vêtir,Portuguese
un autre homme en lambeaux.,Portuguese
"«On ne peut dépouiller un homme nu (Plaute), ni lui demander de mettre les",Portuguese
mains dans les poches. Ce serait lui demander la lune.,Portuguese
"Or, «à ""impossible nul n'est tenu».",Portuguese
"On ne doit pas demander à une personne d'être ce qu'elle n'est pas, ni lui deman-",Portuguese
der ou d'espérer d'elle ce qu'elle ne peut pas donner» (Norman Vincent Peale).,Portuguese
"Ravine, give me of your soil. Ravine responded: «But I am the one who has",Portuguese
more need of the soil which is up there.»,Portuguese
64,Portuguese
This proverb shows the incongruity of someone asking a naked man to clothe,Portuguese
"someone else which is in rags and tatters,",Portuguese
"«One cannot deprive a naked man» (Plaute), nor ask him to put his hands into",Portuguese
"his pockets, because no one is expected to perform the impossible.",Portuguese
"«Do not ask a person to be what he/she, is not. Do not ask or expect from a per-",Portuguese
son what he cannot give» (Norman Vincent Peale).,Portuguese
EZI ZIKOKOLANGA KU MAKI ZITUKANGA.,Portuguese
Os galos que cantam começam nos ovos.,Portuguese
«Grandes carvalhos germinam das balotas.»,Portuguese
«Usa e serás mestre.»,Portuguese
Les coqs qui chantent viennent des oeuís.,Portuguese
«Les grands chênes germent des glands.»,Portuguese
«C'est en forgeant qu'on devient forgeron.»,Portuguese
The roosters that sing begin in the eggs.,Portuguese
Big oak-trees grow from little acorns.»,Portuguese
«Practice makes perfect.»,Portuguese
65,Portuguese
F,Portuguese
FU KIA MUNTU KA KISOBWANGWA KO NZE NLELE.,Portuguese
Não se muda o hábito de alguém como uma roupa.,Portuguese
«É mais fácil mudar o curso de um rio do que o carácter de um homem.»,Portuguese
«O lobo muda a pele mas não o vezo.»,Portuguese
On ne change pas V'habitude de quelqu'un comme un habit.,Portuguese
«ll est plus facile de changer le cours d'un fleuve que le caractêre d'un homme.»,Portuguese
"«Chassez le naturel, il revient au galop.»",Portuguese
You cannot change someone's habit as a garment.,Portuguese
«It is easier to change the course of a river than a man's habit.»,Portuguese
«What's bred in the bone will come out in the flesh.»,Portuguese
"FU KYA NKELE, KU MPUTU KIATUKA,",Portuguese
É um defeito da fábrica (origem) da espingarda. o,Portuguese
"Refere-se a um defeito congenital de alguém, difícil de ser corrigido por ser ine-",Portuguese
rente à sua própria natureza.,Portuguese
C'est un défaut d'origine du fusil.,Portuguese
"Se dit d'un défaut congénital de quelqu'un, de difficile correction, parce qu'inhé-",Portuguese
rent à sa propre nature.,Portuguese
It is a defect of the gun's origin.,Portuguese
"It is said of any congenital defect of a man, dificult to change for being inherent",Portuguese
to his own nature.,Portuguese
"FUMA DYA NZAMBA, KANA WOLESA DYO KIZOWA KYAKU, KANA",Portuguese
YUMISA DYO NGANGU ZAKU.,Portuguese
"Se deixares apodrecer a tua porção de came de elefante, isso demonstra a tua",Portuguese
"ignorância. Mas se a deixares secar, proverás a tua inteligência.",Portuguese
Este provérbio distingue a prudência da negligência na protecção dos bens e,Portuguese
"outros interesses da vida, e mostra pelos referidos exemplos que «a prudência é",Portuguese
mãe da segurança» enquanto que «a negligência é fonte de males maiores.»,Portuguese
"Si vous laissez pourrir votre morceau de viande d'éléphant, cela prouve votre",Portuguese
"ignorance. Mais si vous la faites sécher, vous montrerez que vous êtes intelligent.",Portuguese
Ce.proverbe différencie la prudence de la négligence quant à la protection des,Portuguese
"biens et autres intérêts de la vie, et montre par ces exemples que «la prudence est",Portuguese
mêre de sécurité» tandis que «la négligence est source de grands maux».,Portuguese
"If you let your elephant meat decade, you are ignorant.",Portuguese
"If you succeed to dry it, you are intelligent.",Portuguese
This saying shows the difference between awareness and negligence in managing,Portuguese
assets and other resources of life. It also proves that «safety is essential» whereas,Portuguese
«negligence causes great harm.»,Portuguese
67,Portuguese
FUNDA KUFULA VATA KIZITILANGA.,Portuguese
O fardo torna-se mais pesado na proximidade da aldeia.,Portuguese
Diz-se de uma tarefa bem iniciada mas que se torna mais difícil ou impossível de,Portuguese
ser levada ao bom termo quase no seu fim. Isto significa que «semear é menos,Portuguese
"penoso do que colher, pois as dificuldades aumentam à medida que se aproxima",Portuguese
do fim.»,Portuguese
Le fardeau paraít plus pesant à 'approche du village.,Portuguese
TI se dit d'une situation ou d'un travail bien commencé et qui devient plus diffi-,Portuguese
cile ou impossible à terminer presqu'à sa fin. Ceci signifie que «semer est moins,Portuguese
"pénible que moissonner, car les difficultés augmentent à mesure que Y'on s'appro-",Portuguese
che du but.»,Portuguese
Burden seems to become heavier near the village.,Portuguese
"Xt is said of any situation or task with good start, which becomes more difficult or",Portuguese
impossible to accomplish almost at the end. This means that «sowing is less painful,Portuguese
"than harvesting, because the difficulties increase as one gets nearer the aim.»",Portuguese
"FUTA KYALUNDA KAKA, MVULA KIWANANGA,",Portuguese
"A queima do capim, sempre adiada para mais tarde, pode coincidir com o",Portuguese
período da chuva susceptível de impedi-la.,Portuguese
Um assunto sempre adiado pode ser contrariado pelo surgimento de circunstân-,Portuguese
cias adversas.,Portuguese
«Quem adia sempre de um dia para o outro encontra desgraça no caminho».,Portuguese
"Dai, «aproveite agir enquanto há tempo».",Portuguese
"Le feu de brousse, toujours ajourné, peut coincider avec la saison de pluie sus-",Portuguese
ceptible de 'empêcher.,Portuguese
Une affaire toujours ajournée peut être contrariée par le surgissement de circons-,Portuguese
tances défavorables.,Portuguese
«Qui remet à demain trouve malheur en chemin».,Portuguese
"Pour cela, «il faut battre le fer pendant qu'il est chaud».",Portuguese
To postpone the fire bush may coincide with the rainy season which can hin-,Portuguese
der it.,Portuguese
The solution of a problem postponed at a later period may be hindered by,Portuguese
adverse circumstances which can arise unexpectedly.,Portuguese
"«He who puts off doing everything may meet misfortune in the way». Hence,",Portuguese
«strike the iron while it is hot».,Portuguese
"FWA KWA MPUNGU, VILA KWA YETO WANTU.",Portuguese
Uma suposta morte do espírito poderoso arrasta a morte de nós os vivos.,Portuguese
"Os homens, sem a protecção supra-natural, sentem-se perdidos. (R. Van Roy).",Portuguese
"Onde o Todo-Poderoso é dado por morto ou inexistente, o homem vivo deixa",Portuguese
"também de existir, pelo que se Deus não existisse, devia ser inventado para o",Portuguese
bem-estar do homem e de tudo que existe. .,Portuguese
"Une mort supposée de Dieu entrainerait celle de nous, les vivants.",Portuguese
"«Les hommes, sans la protection supranaturelle, se sentent perdus». (R.Van Roy).",Portuguese
68,Portuguese
"Ou le Tout-Puissant est supposé mort ou inexistant, !homme vivant cesse d'exis-",Portuguese
"ter aussi. C'est pouquoi, si Dieu n'existait pas, il devrait être inventé pour le bien-",Portuguese
être de 'homme et de tout ce qui existe.,Portuguese
"A supposed death of the spirit induces our death, the living ones.",Portuguese
Men without divine protection feel insecure. (R. Van Roy).,Portuguese
"Where the Most High is supposed dead or inexistent, the living man becomes",Portuguese
"inexistent also. Hence, if God did not exist, he would be invented for the well-",Portuguese
being of the man and of all that exists.,Portuguese
"FWA MFWIDI KALA, NSUDI A WOLA ITINA DIAK' E?",Portuguese
"Eu que já estou morto, vou ainda ter medo de apodrecer?",Portuguese
«A ovelha morta já não tem medo do lobo» (Prov. Turco - Rosa Sha).,Portuguese
"Feito o mal, assume-se as consequências, venha o que vier.",Portuguese
"«O que não tem remédio, remediado está».",Portuguese
"Puisque je suis déjá mort, dois-je répugner à Vidée de ma pourriture?",Portuguese
"Quand le mal est déjà fait, il faut en accepter les conséquences.",Portuguese
«Ia brebis morte n'a plus peur du loup» (Prov. Turque - Rosa Sha).,Portuguese
"«Fais ce que tu dois, advienne que pourra».",Portuguese
"«Quand le vin est tiré, il faut le boire».",Portuguese
"Being already dead, should I fear the idea of my decaying?",Portuguese
"When it is late to change the evil already done, one must accept to suffer ali the",Portuguese
consequences.,Portuguese
«A dead ewe doesn't fear the fox any more» (Turkish prov. - Rosa Sha).,Portuguese
«Come what may. It is too late to draw back now».,Portuguese
FWA NSONL MONA MPASI.,Portuguese
A timidez faz sofrer.,Portuguese
"«Quem se faz de mel, abelhas o lambem».",Portuguese
La timidité fait souffrir.,Portuguese
"«Qui se fait brebis, le loup le mange».",Portuguese
Timidity causes pain.,Portuguese
«Mugs are always fleeced».,Portuguese
69,Portuguese
