description,language
"AVITANGA ZIKA MVUMBI KIE NTU AZIKANGA YOVO AKANGANGA,",Portuguese
"AY'ASUKININANGA KIE MALU AZIKANGA,",Portuguese
Os primeiros que estão presentes num funeral enterram a cabeça do morto. Os,Portuguese
que chegam depois do enterro enterram os pés.,Portuguese
A cabeça do defunto refere-se ao enterro do próprio morto e os pés representam,Portuguese
os problemas subsequentes e pendentes do seu óbito.,Portuguese
Les premiers qui assistent aux funérailles enterrent la tête du défunt. Ceux qui,Portuguese
"arrivent aprês son enterrement, enterrent les pieds.",Portuguese
"La tête du defunt se réfêre à son propre enterrement, alors que ses pieds repré-",Portuguese
sentent les problêmes subséquents et pendants de son décês.,Portuguese
"Those who are present at a funeral bury the head of the deceased, those who",Portuguese
come late bury his feet.,Portuguese
"The head of the dead refers to the corpse's burial, and his feet stand for",Portuguese
the problems subsequent and pendent of his burial.,Portuguese
"AVO KOVOLA, TAULA, E NTULU AKU IBOSI IVEVOKA.",Portuguese
"Se tossir, expectore, pois assim, os pulmões lhe serão aliviados.",Portuguese
Todo o mal que afecta a nossa vida deve ser sanado a tempo &o risco de ver o,Portuguese
nosso estado piorar. «Quem negligencia perde.»,Portuguese
"Si vous toussez, expectorez, car ainsi vous soulagerez les poumons.",Portuguese
"Tout mal qui affecte notre vie doit être éliminé à temps, au risque de voir le mal",Portuguese
s'empirer.. «Négligez et vous perdez.»,Portuguese
"Jf you are coughing, go expectorating, because in so doing you relieve your",Portuguese
lungs.,Portuguese
39,Portuguese
Every evil that affects our life must be cured in time at the risk of letting our,Portuguese
health worsen.,Portuguese
"«He who neglects, will lose.»",Portuguese
"AVO NSWA LEKELE, KUKAKI KO E NWA.",Portuguese
"Se armares uma nassa, não tapes a sua abertura.",Portuguese
O provérbio indica que quando tens um empreendimento não cria obstáculos ao,Portuguese
seu normal efeito.,Portuguese
"Si vous tendez une nasse, il ne faut pas en boucher 'ouverture,",Portuguese
"Le proverbe signific que quand vous avez une entreprise, ne créez pas d'obstacles",Portuguese
à son effet normal.,Portuguese
"If you set a trap, don't block up its entry.",Portuguese
"This saying means that if you have an undertaking, don't hinder its normal",Portuguese
effect.,Portuguese
"AVO MBIZI UKONDA, KUKOVODIKO.",Portuguese
"Se estiver à espreita de uma caça, não deve tossir.",Portuguese
«Barulho e caça não andam de mãos dadas» (G. T. Zona). .,Portuguese
A indiscrição sobre um assunto em perspectiva prejudica a sua consecução.,Portuguese
"«Dai, a precaução em demasiada nada prejudica.»",Portuguese
"Quand vous êtes à I'affút du gibíer, il ne faut pas tousser.",Portuguese
«Le bruit et la chasse ne vont jamais ensemble» (G. T. Zona).,Portuguese
Lindiscrétion sur une affaire en perspective porte préjudice à son exécution.,Portuguese
"«D'oú, trop de précaution n'est jamais préjudiciable.»",Portuguese
"When you are stalking an animal, you must not cough.",Portuguese
«Noise and hunting don't go together» (G. T. Zona).,Portuguese
"The indiscretion on important things in view is prejudicial to their achievement,",Portuguese
"«Hence, too much precaution is not harmful to anything.»",Portuguese
"AVO NTELA WAVAVA, KUBATAMA KO AVO MONA FWANGIL.",Portuguese
"Se quiseres ser alto, não evitas o matagal.",Portuguese
"Se quiseres ser grande, não fujas aos incómodos da grandeza.",Portuguese
«Quem boa cama fizer nela se deitará.»,Portuguese
"Si tu ambitionnes d'être grand, ne fuis donc pas la futaie.",Portuguese
"Si tu veux être grand, ne fuis pas les embarras de la grandeur.",Portuguese
«Comme on fait son lit on se couche.»,Portuguese
"If you like to grow tall, don't run away from the thicket.",Portuguese
"K you want to be big, don't shun the embarrassment of greatness.",Portuguese
«As you make your bed so you must lie on it.»,Portuguese
"AVO NTI WATEKAMA VANA KWA MBANGU KASINGIKA, ELONGI DIA",Portuguese
MBOTE MUNTU A MBOTE UVANANGA DIO.,Portuguese
"Se um arbusto estiver torto, entregue-o a um artista para endireitá-lo. «Um",Portuguese
bom conselho é dado por um homem bom e sábio» (Pelo «Venerável» Simão,Portuguese
G. Toco).,Portuguese
40,Portuguese
O arbusto torto representa uma situação crítica que pode encontrar solução com a,Portuguese
ajuda de um homem bom.,Portuguese
"Si un arbuste est tortueux, donnez-le à un expert pour le redresser.",Portuguese
«Un bon conseil n'est donné que par un homme bon et sage» (Par le «Vénéra-,Portuguese
ble» Simão G. Toco).,Portuguese
Un arbuste tortueux représente une situation critique qui ne peut être surmontée,Portuguese
qu'avec I'aide d' un homme bon et sage.,Portuguese
"If a shrub is crooked, give it to an expert to straighten it.",Portuguese
A good advice is only given by a good and wise man. (By the «Venerable»,Portuguese
Simão G. Toco ).,Portuguese
"The crooked shrub stands for any critical situation, which can be overcome with",Portuguese
the help of a good and wise man.,Portuguese
"AVO TINA UTA TINA, YOVO LANDA ATAKULANDA, NDA SOTODINGI",Portuguese
IBOSI AKUYAMBULA.,Portuguese
"Se estiveres a fugir, vai deixando cair o que possuíres para que os teus perse-",Portuguese
"guidores, preocupados em apanharem o que tu lhes deitares, te deixem andar",Portuguese
em paz. .,Portuguese
"«Quem quiser guardar tudo, tudo perde.»",Portuguese
"Si vous fuyez, laissez tomber petit á petit, derriêre vous, un peu de ce que vous",Portuguese
"détenez pour que, préoccupés de ramasser ce que vous leur jetez, vos persécu-",Portuguese
teurs vous laissent aller en paix.,Portuguese
"«Qui veut garder tout, perd tout.»",Portuguese
"If you are running away, drop off some of what you have so that your persecu-",Portuguese
"tors, interested in seizing what you have dropped down, let you go free.",Portuguese
«He who wants all loses all.».,Portuguese
"AVO TOTA NTUMBU MU NZILA, MUNTU VITIDI MO SOTWELE YO.",Portuguese
"Se achares uma agulha no caminho, foi alguém que te precedeu quem a deixou",Portuguese
cair.,Portuguese
Tudo quanto recebemos na vida é obra de alguém que nos abriu o caminho.,Portuguese
"Si tu ramasses une aiguille en route, c'est quelqu'un qui t'a précédé qui I'a",Portuguese
laissé tomber .,Portuguese
"Tout ce que nous recevons, c'est oeuvre de quelqu'un d'autre qui nous a irayé",Portuguese
le chemin.,Portuguese
"If you find a needle in your way, it is somebody who went before you who",Portuguese
drew it down.,Portuguese
All that we receive in our life is the fruit of somebody else's work who cleared us,Portuguese
the way.,Portuguese
AVO VANGA DYAKA DYAMBU DYAMBL NGIELE KUDIKISA NKASA KWA,Portuguese
MANDYANGU WADYA NGUDI ANDI SUNGULA NGUDI A NKWENO.,Portuguese
"Se cometeres outra maldade, terei de te submeter à prova de veneno preparado",Portuguese
"por Mandiangu que comeu a sua mãe, e com muito mais razão, a mãe de",Portuguese
outrem.,Portuguese
41,Portuguese
"Um malfeitor que já comeu sua própria mãe, não vacilará em fazer o mesmo a",Portuguese
uma outra pessoa indefesa.,Portuguese
Daí: «Um malfeitor não é amedrontado senão por um maior malfeitor que ele.»,Portuguese
"Si tu fais encore mal, je te ferai soumettre à 'épreuve de poison par Mandian-",Portuguese
"gu qui a mangé sa mêre, et à plus forte raison, la mêre d'autrui.",Portuguese
"Un malaiteur qui a pu manger sa propre meêre, n hésitera pas à en faire autant à",Portuguese
une autre personne sans défense .,Portuguese
D'ouú: «Un malfaiteur n'est intimidé que par un malfaiteur plus grand que lui-,Portuguese
même.»,Portuguese
"If you do wrong once more, you will be subjected to the poison ordeal prepa-",Portuguese
"red by Mandiangu, who ate his mother, and wit greater reason, someone else's",Portuguese
mother.,Portuguese
An evildoer who has already ate his own mother will not hesitate to do the same,Portuguese
to another undefended person.,Portuguese
"Hence, «an evildoer is threatened only by an other evildoer more powerful than",Portuguese
him.,Portuguese
"AV'OZOLA NKASA, MAFUNGUNUNU KUVONDIKO.",Portuguese
"Se desejares feijão, não mates os zangãos.",Portuguese
São eles que disseminam o pólen que faz germinar as flores.,Portuguese
"«Onde há mel, há abelhas» e «não há rosas sem espinhos».",Portuguese
"Si vous aimez les haricots, ne tuez pas les frelons.",Portuguese
Ce sont eux qui disséminent le pollen qui fait germer les fleurs.,Portuguese
"«Oú il ya du miel, il y a des abeilles» et «il n'y a pas de roses sans épines».",Portuguese
"IH you like beans, don't kill the homets.",Portuguese
They disseminate the pollen that makes germinate flowers.,Portuguese
"«Where there is honey, there are bees» and «there is no rose without thorn».",Portuguese
"AVO ZOLANTELA, KUTINI FWANGI KO.",Portuguese
"Se quiseres ser alto, não evitas o matagal.",Portuguese
"Se quiseres ser grande e honrado, não fujas aos incómodos da gradeza.",Portuguese
«Quem boa cama fizer nela se deitará.,Portuguese
"Si tu ambitionnes -etre grande et honoré, ne fuis pas les embarras de la grandeur.",Portuguese
«Comme on fait son lit on se couche.,Portuguese
"IH you like to grow tall and be honoured, don't shun the embarrassment of great-",Portuguese
ness.,Portuguese
«As you make your bed so you must lie on it».,Portuguese
"AVO WELE VATA, WENE WANTU ATELEMA, NGEYE MPE TELEMA, AVO",Portuguese
"AVWANDA, NGEYE MPE VWANDA.",Portuguese
"Se chegares a uma aldeia e encontrares que os habitantes estão de pé, fica de",Portuguese
pé também; se os encontrares sentados senta-te também.,Portuguese
"Este adágio é o equivalente do provérbio: «Em Roma, faz como os Romanos ou",Portuguese
"em Roma, sê romano.»",Portuguese
42,Portuguese
"«Quando estiveres no estrangeiro, não esqueças a tua parte de humiliação» (pro-",Portuguese
vérbio árabe — citado por M. Maurois — Larousse).,Portuguese
"Si vous trouvez debout les hommes du village dans lequel vous entrez, restez",Portuguese
"aussi debout. S'ils sont assis, asseyez-vous aussi.",Portuguese
Cet adage est I'équivalent du proverbe: «A Rome il faut vivre comme les,Portuguese
Romains.»,Portuguese
"«Lorsque tu es à I'étranger, n'oublie pas ta part d'humiliation» (proverbe Arabe,",Portuguese
cité par M.Maurois — Larousse).,Portuguese
"In a village you enter, if you find people standing up, stand up also; if they are",Portuguese
"sitting, you also sit down.",Portuguese
This proverb is the equivalent of the proverb: «When in Rome do as the Romans,Portuguese
do.»,Portuguese
"«When you are abroad, don't forget your part of humiliation» (Arabic proverb —",Portuguese
quoted by M.Maurois — Larousse).,Portuguese
"AVO ZOLA TUNDA, KUKADI YE NTIMA BALA KO.",Portuguese
"Se tu queres as honras, não tenha um coração de pedra.",Portuguese
"«Doçura atrai, acridez repele» (H.V.Roy).",Portuguese
«Vale mais o jeito do que a força e a violência».,Portuguese
"Si tu veux des honneurs, n'aie pa un coeur de pierre.",Portuguese
"«Douceur attire, aigreur effraie» (H.V.Roy).",Portuguese
«Plus fait douceur que force et violence».,Portuguese
"If you want honours, don't have a stony heart.",Portuguese
"«Sweetness attracts, acridness frightens» (H.V.Roy).",Portuguese
«Gentleness does more than force and violence».,Portuguese
"AWOLE WANTU, UMOSI NINGA.",Portuguese
"Dois são um grupo, um só é uma sombra.",Portuguese
"«Melhor é serem dois do que um, porque têm melhor paga do seu trabalho. Por-",Portuguese
"que, se um cair, o outro levanta o seu companheiro; mas ai do que estiver só pois,",Portuguese
"caindo, não haverá outro que o levante.» (Eccl. 4:9-10).",Portuguese
"Deux hommes forment un groupe, un seul est une ombre.",Portuguese
"«Deux valent mieux qu'un, parce qu'ils retirent un bon salaire de leur travail.",Portuguese
"Car, si I'un tombe, l'autre compagnon le relevera; mais malheur à celui qui est",Portuguese
"seul et qui tombe, sans avoir un second pour le relever.» (Eccl. 4:9-10).",Portuguese
"Two persons are people, one is a shadow.",Portuguese
"«Two are better than one, because they have a good return for their work. If one",Portuguese
"falls down, his friend can help him up; but pity the man who falls and has no one",Portuguese
to help him up!» (Eccl. 4:9-10).,Portuguese
"AYA BENA YE MENO, MASANGU NKATU, AYA BENA YE MASANGU",Portuguese
MENO NKAIU.,Portuguese
Os que têm dentes não têm milho. Os que têm milho não têm dentes.,Portuguese
«Deus dá amêndoas aos que não têm dentes.»,Portuguese
43,Portuguese
Ceux qui ont des dents n'ont pas du mais. Ceux qui ont du mais r/ont pas de dents.,Portuguese
«Dieu donne de I'amande à ceux qui nºont pas de dents.»,Portuguese
Those who have teeth do not have com (maize). Those who have com (maize),Portuguese
do not have teeth.,Portuguese
«God gives almonds to those who have no teeth.»,Portuguese
AY'AKWENDA MALEMBE ATA SAKUBA SUNGUNA YENO NUKWENDA,Portuguese
"NTINU, yovo AKWENDA MALEMBE ATA SAKUBA, SUNGUNA ENO",Portuguese
LUKWENDA NTINU.,Portuguese
"Os que vão devagar tropeçam, pelo que por maior razão os que vão",Portuguese
a correr certamente tropeçarão.,Portuguese
"Por isso, deve-se aplicar as máximas: «Devagar que tenho pressa» ou «Devagar se",Portuguese
vai ao longe e quem se apressa de mais tropeça no fim.»,Portuguese
"Ceux qui vont lentement trébuchent, à plus forte raison ceux qui vont en cour-",Portuguese
rant!,Portuguese
"Pour cela, «hãtez-vous lentement car qui trop se hãte reste en chemin.»",Portuguese
"Those who walk slowly stumble, and above all, those who walk very fast will",Portuguese
certainly stumble. -,Portuguese
"Hence, «go with more haste but less speed.»",Portuguese
«Fair and soft goes far in a day».,Portuguese
AY'AVWIDI NSINGU NSANGA NKATU. Y'AVWIDI NSANGA NSINGU NKATU.,Portuguese
Os que têm pescoços não têm colares. Os que têm colares não têm pescoços.,Portuguese
"Segundo Jerome K. Jerome, isso acontece porque existe neste mundo este princí-",Portuguese
"pio: «cada qual tem em partilha algo de que não tem nada que fazer, e outros",Portuguese
possuem o que faria a felicidade dos seus vizinhos.»,Portuguese
Ceux qui ont des cous n'ont pas de colliers. Ceux qui ont des colliers n'ont pas,Portuguese
de cous.,Portuguese
"Selon Jerome K. Jerome, ceci arrive car en ce monde ici-bas, il existe cette rêgle:",Portuguese
"«chacun a en partage ce dont il n'a que faire, tandis que les autres possêdent ce",Portuguese
qui ferait le bonheur de leurs voisins.»,Portuguese
Those who have necks don't have necklaces. Those who have necklaces don't,Portuguese
have necks.,Portuguese
"According to Jerome K. Jerome, this happens because, here below, there is this",Portuguese
rule: «everyone has his/her share not in need and others own what would make,Portuguese
their neighbours happy.»,Portuguese
B,Portuguese
"O surdo-mudo não ganha um processo judiciário, pois a palavra salva o réu, o",Portuguese
silêncio o condena.,Portuguese
"«Quem cala consente, e quem consente é cúmplice.»",Portuguese
"Le sourd-muet ne gagne pas de procês, car la parole sauve 1'accusé et le silence",Portuguese
Je condamne.,Portuguese
«Qui ne dit mot consent et qui consent est complice.»,Portuguese
"A deaf-mute does not win a lawsuit, because the speech saves the accused,",Portuguese
whereas the silence condems him or her.,Portuguese
«Silence gives consent and consent means complicity.»,Portuguese
BABA KA LUNGANGA NKANU KO. ',Portuguese
BÁ DIA NSENDE NKW'A NGOLO UMATANGA DIO.,Portuguese
Uma palmeira espinhosa é trepada só por um homem audacioso.,Portuguese
A palmeira espinhosa simboliza um empreendimento difícil ou o caminho mon-,Portuguese
"tante e difícil da vida, representado por um lindíssimo poema de Luís de Camões",Portuguese
nos seguintes termos graves mas também suaves e encorajadores: «o caminho da,Portuguese
"virtude é alto e fragoso, mas no fim, doce, alegre e deleitoso» (Luís de Camões, cf.",Portuguese
"Cândido Figueiredo, in «Os Estrangerismos», vol.2, p.237.)",Portuguese
«O triunfo pertence ao homem corajoso que crê e espera» (Henri Conscience).,Portuguese
Un palmier épineux ne peut être monté que par un homme audacieux.,Portuguese
"Un palmier épineux symbolise une entreprise quelconque difficile, représentée",Portuguese
"par un magnifique poême de Luis de Camões dans ces termes graves, mais suaves",Portuguese
"et encourageants: «le chemin de la vertu est malaisé et escarpé, mais, à la fin,",Portuguese
"doux, radieux et délicieux» (L.de Camões, in «Os Estrangerismos» - Cândido",Portuguese
Figueiredo).,Portuguese
«Le triomphe appartient à !homme courageux qui croit et espére» (Henri Cons-,Portuguese
cience).,Portuguese
A thomy palm-tree can only be climbed by an audacious man.,Portuguese
"A thorny palm-tree symbolizes any ticklish undertaking, gracefully represented",Portuguese
"by a poem of Luis de Camões in the following terms, grave but encouraging: «the",Portuguese
"path of the virtue is steep and rough, but, in the end, sweet, lively and delicious»",Portuguese
"(Luis de Camões, in «Os Etrangerismos» — Cândido Figueiredo).",Portuguese
«Triumph belongs to the brave man who believes and hopes» (Henri Conscien-,Portuguese
ce).,Portuguese
BÁ KANA DIVIDI ETUKU NSÍNGA.,Portuguese
A palmeira queimou-se por causa das suas fibras que pegaram fogo.,Portuguese
"Quando uma palmeira pega fogo, a causa imediata é atribuída às suas fibras.",Portuguese
«Não há efeito sem causa».,Portuguese
45,Portuguese
Le palmier s'est brúlé à cause de ses fibres qui avaient pris feu.,Portuguese
"Lorsqu'un palmier brúle, la cause immédiate en est attribuée à ses fibres.",Portuguese
«Il ny a pas d'effet sans cause».,Portuguese
The palm-tree got burnt because its fibers caught fire.,Portuguese
"When a palm-tree is burnt, its immediate cause is attributed to its fibers.",Portuguese
«There is no effect without cause».,Portuguese
"BONGA NONA KIE VULUKILA MUNTU, KA NONA KIE FWILA",Portuguese
MUNTUKO.,Portuguese
Tome um exemplo de um facto que salvou alguém mas não daquele que o pre-,Portuguese
judicou.,Portuguese
«Em casa de enforcado não se fala em baraço.»,Portuguese
"A sabedoria consiste em utilizar um argumento, um exemplo ou um provérbio,",Portuguese
que te justifica e não te condena.,Portuguese
Donnez un exemple d'un fait qui a sauvé quelqu'un mais non de celui qui I'a,Portuguese
ruiné.,Portuguese
«Il ne faut pas parler de corde dans la maison d'un pendu.»,Portuguese
"La sagesse consiste à utiliser un argument, un exemple ou un proverbe, qui te",Portuguese
justifie et ne te condamne pas.,Portuguese
Give an example of a fact that saved someone but not of that which caused him,Portuguese
or her a prejudice.,Portuguese
"«In the house of a hanged man, don't make a tactless remark regarding rope».",Portuguese
"Wisdom consists in using an argument, example or proverb, which justifies you",Portuguese
and do not condemn you.,Portuguese
"BUNDA NTULU, NTULU WOBOKA.",Portuguese
Bater no peito em sinal de arrogância é furar o seu próprio peito.,Portuguese
«A soberba precede a ruína e a altivez do espírito precede a queda.» (Prov. 16:18).,Portuguese
"Battre la poitrine en signe d'arrogance, c'est meurtrir sa propre poitrine.",Portuguese
«Larrogance précêde la ruine et Forgueil précede la chute.» (Prov. 16:18).,Portuguese
To beat one's chest as a sign of arrogance is to bruise one's own chest.,Portuguese
«Arrogance precedes destruction and haughty spirit precedes a fall.» (Prov. 16:18).,Portuguese
46,Portuguese
