quote,description,explanation
«Não troque a certeza contra a incerteza» (A. & R. Favel).
Un oiseau dans la main vaut mieux que deux dans la haie.
«Un tiens vaut mieux que deux tu l'auras, I'un est sâr, Yautre ne Fest pas» (La
Fontaine).
«Un gain petit mais sir a plus de valeur qu'un bien grand et spéculatif.
«N'échangez pas la certitude contre l'incertitude» (A. & R. Favel)
A bird in the hand is worth two in the bush.
«A small gain but assured is of greater value than a larger and speculative one.
«Don't trade certainty for uncertainty.» (A. & R. Favel)
IKIVONDANGA DISU KA KIKALANGA KIA NENE KO.
O que danifica o olho não é necessariamente grande coisa.
«Não existem pequenos inimigos» (Pierre Gringore).
«OQ que traz a desgraça não é grande» (G. T. Zona).
Ce qui endommage Voeil n'est pas nécessairement une grande chose.
«Il n'est nuls petits ennemis» (Pierre Gringore).
«Ce qui amêne le malheur n'est pas grand» (G. T. Zona).
What injures the eye isn't necessarily a great thing.
«There are no small enemies» (Pierre Gringore).
«That which brings misfortune is not big» (G. T. Zona).
IMBWENE WAME, IKIMWENE KO MPE WAME.
Yovo: OYO MBWENE WAME, OYO KIMWENE KO MPE WAME.
Quem vi hoje para me confortar é meu, e quem não vi é também meu.
Os presentes de hoje podem ser os ausentes de amanhã e os ausentes de hoje
podem ser os presentes de amanhã.
celui que j'ai vu aujourd'hui pour me réconforter est des miens, et celui que je
n'ai pas vu est aussi le mien.
«Les présents d'aujourd'hui peuvent être les absents de demain, et les absents
d'aujourd'hui peuvent être les présents de demain».
He who as comes today to comfort me is one of mine, he whom I didn't see is
also mine.
«The present of today may be the absent of the tomorrow, and the absent of
today may be the present of tomorrow».
a
IVITIDI KU NKOKO KATEKANGA MVUNZU KO.
Yovo: OY'OVITIDI KU NKOKO, KATEKANGA MVUNZU KO.
Quem chega primeiro ao rio não bebe água turva.
Os direitos de prioridade favorecem quem preceder em qualquer situação.
Qui arrive le premier à la riviêre ne puise pas de I'eau trouble.
Les droits de priorité favorisent celui qui précêde dans une situation quelconque.
He who arrives first to the spring doesn't drink the troubled water.
A person placed in a first position is favoured by the right of priority.
IVWIDI NKUMBI ANDI MADIOKO KADILA YO, NGEYE VO LUKU
KAK' E?
O dono da caçada quer comê-la com mandioca, porquê queres que seja só com
a farinha de mandioca?
O dono é o único a decidir do uso do que lhe pertence.
Le propriétaire du produit de la chasse veut le manger avec du manioc, et vous
voulez qu'il soit mangé seulement avec de la farine de manioc?
Au propriétaire appartient la décision de faire ce qu'il veut de ce qui lui appar-
tient. o
The game's hunter wants to eat it with raw cassava; why do you want to eat it
only with cassava flour ?
The owner has the right to decide to do what he or she chooses to do of his/her
property.
IZOLANGA MBW'AME KAKALANGA VA NTANDU KA MUNSIKO.
Num combate, gosto de ver o meu cão sempre em cima e não em baixo do seu
inimigo.
«A luta dá ao triunfo o sabor da paixão, e a vitória embeleza a conquista.» (George
Meredith).
Dans une compétition, jaime voir mon chien toujours au-dessus et non au-
dessous de son ennemi.
«La lutte donne au triomphe la saveur de la passion, et la victoire embellit la con-
quête.» (George Meredith).
In any combate, I do like to see my dog always on the top but not below its
enemy.
«The struggle gives to the triumph the flavour of passion, and the victory embell-
ishes the conquest.» (George Meredith).
72
K
KALA N'KAMBAKANI VA KATI KW'AMBUTA YE ALEKE.
Sê um traço de união entre os mais velhos e os mais novos.
«Quem é chefe seja uma ponte» (Th. Fuller).
«Olha para quem está acima de ti como teu paí, e para quem está abaixo de ti
como teu filho» (Prov. Persa — R.Sha).
Sois un trait d'union entre les plus vieux et les plus jeunes.
«Qui est chef soit le pont» (Th.Fuller).
«Regarde celui qui est au-dessus de toi comme ton pêre, et celui qui est au-des-
sous de toi comme ton fils» (Prov.persan — R.Sha).
Be a link between the old men and the young men.
«He who chief be a bridge» (Th.Fuller).
«Look at that which is upon you as your father, and at that which is under you as
your son» (Persan prov.).
KALA NZENZE WAKITENDELA NGEYE MOSI.
Seja um grilo para estridular por si mesmo.
Diz-se de alguém que deve falar por si próprio para defender o seu problema.
Sois un cri-cri pour crier toi-même.
Se dit de quelqu'un qui doit parler soi-même pour défendre son problême.
Be a cricket to stridulate yourself.
Said of someone who must speak by himself to defend his case.
KALA YE NTONA ZITOBULANGA YAKA.
Tenha ideias que furam as paredes.
Isso quer dizer: «ser perspicaz».
Ayez des idées qui percent les murs.
Ceci revient à dire: «être perspicace.»
Have ideas that pierce the walls.
That is to say: «to be shrewd or perspicacious.»
KALUKUMBI MBULU MU NTINU KO, AY ANLENDE KAN'AVUTUKA KO.
Não admirem a rapidez do lobo, pois os que foram persegui-lo ainda não voltaram.
Antes de dar prova do facto, um pretensioso a um título é apenas «um rei de
nome e não de facto», pois, só a prova confirma o mérito e destrói a presunção.
«Ninguém cante vitória antes da batalha».
N'admirez pas la rapidité du loup, car ceux qui sont allés à sa poursuite ne
sont pas encore de retour.
Pour toute compétition, avant que de donner la preuve de la réalité, un préten-
dant à un titre est à peine «un roi de nom et non de fait», car c'est la preuve qui
confirme le mérite et détruit la prétention.
73
«ll ne faut pas vendre la peau de I'ours qu'on ne Vait mis par terre» (La Fontaine).
Don't admire the fox'swiftness, because those who are in pursuit of it are not
back yet.
Before a positive proof is given, a pretender to a title is still «a king of name
rather than in fact» for only proof confirms a merit and destroys a pretention.
«Don't count your chickens before they are hatched».
KALUNGA YOLELA MU NTETO.
No mar, banha-se só na margem.
Este provérbio aplica-se à familiaridade que se deve evitar
com as sumidades políticas ou financeiras.
«Fala do mar mas fica na terra»
«A prudência ultrapassa as outras virtudes como a vista ultrapassa os outros sen-
tidos» (Bion de Boristhêne).
«Mais vale um pequeno fogo que aquece que um grande fogo que queima» (pro-
vérbio escocês).
A la mer, on ne se baigne qu'en marge.
Ce proverbe s'applique à la familiarité que fon doit éviter avec les sommités qui
sont au-dessus du pouvoir. La mer est accessible pour le bain à la marge.
«Parle de la mer mais reste sur la terre».
«La prudence surpasse les autres vertus comme la vue surpasse les
autres sens» (Bion de Bosthêne).
«Mieux vaut un petit feu qui réchauffe qu'un grand feu qui brúle»(proverbe
écossais).
On the sea, people must swim on shore.
K is said of how people must praise prominent people and shun all familiarity
with them.
«Talk of the sea but keep the land».
«Prudence surpasses the other virtues as sight surpasses the other senses» (Bion
de Bosthene).
«A small fire which warms is better than a great fire which burns» (Scotch
proverb).
KA MAMONA UMOSIKO.
Uma situação difícil não é quinhão de um só indivíduo.
As dificuldades são comuns a todos. Ninguém pode se julgar ser o único a sofrer.
Une situation difficile n'est pas le lot d'un seul individu.
Les difficultés sont communes à tous, que personne ne pense être le seul a souffrir.
A difficult situation is not the fate of one sole individual.
Everybody experiences difficult times, nobody thinks to be the only one to suffer.
KA MINWANA KO, YARWA UNKUTA WAZOLELE.
«A luta não será travada! É o que agrade aos medrosos.
Esta máxima aplica-se a uma ameaça de luta que acaba de fracassar, facto que
agrada aos tímidos que não estão dispostos de serem envolvidos nela.
74
Uma luta impedida satisfaz os medrosos.
La lutte n'aura pas lieu! C'est aussi le souhait des peureux.
Cela s'applique à une menace de lutte qui finit par échouer, fait dont se réjouis-
sent les timides qui ont peur de s'y engager.
Une lutte empêchée fait la satisfaction des poltrons.
There will be no fighting! That is also the wish of the timid.
This saying is used when a threat of a fight has just failed, fact which is welcome
by the timid who are frightened of being involved in it.
A hindered struggle eases the fear of the timid.
KAMITALWANGWA KO MPUKU MIAWOLELANGA.
Yovo: NTAMBU KAMITALWANGWA KO MPUKU MIEWODILANGA.)
As ratoeiras que não são controladas podem deixar apodrecer ratos.
Quem não visita as suas ratoeiras, deixa apodrecer nelas seus ratos.
Qualquer actividade que não é controlada torna-se deficiente.
Dai a expressão: «quem não controla, não dirige».
Les piêges qui ne sont pas contrôlés laissent pourrir du gibier.
Celui qui ne visite pas ses piêges, y laisse pourrir ses rats.
Toute activité qui n'est pas contrôlée s'avêre déficiente.
D'oú cet adage: «Qui ne contrôle pas, ne dirige pas».
The traps that are not seen frequently let the game get rotten.
He who does not visit his traps, will find rotten rats.
Any activity which is not checked up on turns out deficient.
Hence the expression that: «He who doesn't control is not a leader».
KANA ANDA BETA (WANDA) MWANA, KOKOLOLA.
Yovo: KANA SEMBA = SUNGUNA) MWANA, KOKOLOLA,
Se bateres ou punires a criança, consola-a.
«Se da mão direita tu bates a criança, da mão esquerda aperta-a no teu coração.»
(Provérbio Yoruba).
Si vous battez ou punissez I'enfant, consolez-le.
«Si de la main droite tu fouettes I'enfant, de la main gauche presses-le sur ton
coeur.» (Proverbe Yoruba).
If you beat or punish a child, comfort him.
«If you spank your child, clasp it on your arms.» (Yoruba proverb).
KANA BAKAMA MU KOKO, LENDA VULUKA, KANA BAKAMA
MU NWA VONZAI
Se for apanhado pelos braços, poderá ser salvo, mas se for apanhado pela boca
é perigoso.
Os erros cometidos pela boca são dificilmente perdoáveis; portanto, sejam pru-
dentes nas suas palavras.
«É melhor deslizar com o pé do que com a língua» (Ahigar).
«A morte € a vida estão no poder da língua» (Provérbios 18:21).
75
Si on vous attrape par les bras, vous vous sauvez, mais si c'est par la bouche,
vous risquez gros.
Les fautes de la bouche sont plus provocatrices et impardonnables que celles des
bras, soyez donc prudents dans vos paroles.
«Mieux vaut glisser du pied que de la langue» (Ahigar).
«La mort et la vie sont au pouvoir de la langue» (Proverbes 18:21).
If you are caught by your arms, you can be escaped, but if you are caught by
your mouth, it is dangerous.
The slips of the mouth are more offending than those of the arms; so be careful
when talking.
«It is better to glide with the foot than with the tongue» (Ahigar).
«Death and life are in the power of the tongue» (Proverbs 18:21).
KANA BAKA NSENGO A MPA, EKUDI KULOZIKO.
Yovo: AVO BAKA NSENGO A MPA, KULOZI KO NSENGO A NKULU.
Se tiveres uma nova enxada, não deites a antiga.
Se tiveres um novo amigo, não abandones o antigo.
Si tu as une nouvelle houve, ne jette pas I'ancienne.
Si tu fais un nouvel ami, n'abandonne pas l'ancien.
If you have a new hoe, don't throw away the old one.
X you have a new friend, don't forsake the old one.
KANA (BAKASIKA ZANGULA, KANA KOKA UMWIVI.
Se apanhares algo mostra-o, se o esconderes tu és um ladrão.
Este provérbio significa que todo o be)m ganho às claras enobrece, ao passo que o
bem ganho às caladas é uma batota. «Em tudo, nobreza obriga.»
Si tu attrapes quelque chose, montre-le; si tu le caches, tu es un voleur.
Ce proverbe signifie que tout bien gagné au grand jour ennoblit, mais que le bien
gagné par des moyens détournés avilit son auteur.
«En tout, noblesse oblige.»
If you lay hold on something, show it; if you hide it, you are a thief.
This proverb means that all good, honestly won, ennobles, but all gain eamed
dishonestly debases.
«In everything, nobleness obliges.»
KANA BWA TELAMA, VO KUTELEMENE KO WENDELELE.
Se caíres, levanta-te, se não te levantares, ficarás um homem derrotado.
O provérbio mostra-nos que uma queda deve ser apenas uma situação passageira,
pois, «caímos para nos levantar, somos repelidos para melhor combater, e dormi-
mos para nos acordar» (Robert Browning — in «Les Grands Ecrivains Etrangers et
leur Influence dans la Littérature Française, pp.482-483).
Por outro lado, é também salutar lembrarmo-nos das palavras do heroi de João
Bunyan, (in the «O Peregrino»), que se exclamou contra o terrível Apolião que o
tinha derribado: «Ó inimigo meu, não té alegres a meu respeito; ainda que eu
tenha caido, levantar-me-ei» (Miquéas:7:8 — cf. John Bunyan, in «O Peregrino»).
76
Dai, «cair é permitido mas é ordenado erguer-se (Prov. Russo - R.Sha).
«O mundo está com quem está de pé» (provérbio chinês).
«Forte é que abate, mais forte é que se levanta» (provérbio francês).
Si tu tombes, relêve-toi, si tu ne te relêves pas, tu deviens un homme vaincu.
Ce proverbe nous montre qu'une chute doit être une situation passagêre, car,
«nous tombons pour nous relever, nous sommes repoussés pour mieux combat-
tre, et nous dormons pour nous réveiller» (Robert Browning — in»Les Grands
Ecrivains Etrangers et leur Influence dans la Littérature Française, pp.482-483).
Dautre part, il est aussi salutaire de nous rappeler les paroles du héros de John
Bunyan - (in the» <le Pêlerin>, qui s'exclama contre le terrible Appolyon qui I'avait
terrassé: «Ne te réjouis pas à mon sujet, mon ennemi, car si je suis tombé, je me
relêverai». (Michée 7:8) (John Bunyan (in the «Le Voyage du Chrétien»). Ainsi, «il
est permis de tomber mais il est ordonné de se relever» (Prov. Russe — R.Sha).
«Fort est qui abat, plus fort est qui se relêve» (proverbe français).
«Le monde est avec celui qui est debout» (proverbe chinois).
If you fall, stand up, if you don't get up, you become doomed to failure.
This shows us that a fall is a momentary situation,because «we fall in order to get
up, we are spurned so that we can fight strongly, and we sleep so that we wake
up» (Robert Browning — in «Les Grands Ecrivains Etrangers et Leur Influence
dans la Littérature Française, pp.482-483).
Moreover, it is also salutary to recall the words of John Bunyan's hero, (in the
«the Pilgrim»), who said to the dreadful Appolyon, who had thrown him down:
«Rejoice not against me, O my enemy: when I fall I shail arise» (Micah 7:8 —
John Bunyan, in «The Progress»).
Hence, «it is allowed to fall, but ordered to stand up», (Russian proverb — R.Sha).
«The world is with who is up and about» (chinese proverb).
«Strong is who beats, stronger is who stands up» (French proverb).
KANA DYA, KANA DYA, TUBILA NSIKYANDU.
Cada vez que comas, deixe uma coisa ao lado.
«Guarda que comer, não guardes que fazer.»
«Poupar é a melhor prevenção para o futuro».
En mangeant, mettez quelque chose de côté.
C'est le présent qui assure le futur.
«Qui mange tout le soir, le lendemain ronge son pain noir.»
When you eat, put something aside.
«The present secures the future.»
KANA DYA MWAMBA NKAYI, INKAYI DIDI.
Quem comeu o molho do antílope, comeu também o antilope.
Quem praticar um pecadilho, comete um pecado, pois, em termo de importância,
não há pequenos e grandes pecados. Logo: «quem boa cama fizer, nela se deita».
Qui a mangé la soupe de I'antilope a mangé aussi V'antilope.
Qui a pratiqué une peccadille, a consornmé le péché même, car, en terme d'im-
portance, il n'existe pas de petits et grands péchés, et pour cela: «comme on fait
son lit on se couche».
77
He who ate the gravy of an antilope, he ate the very antilope.
He who made a peccadillo has sinned, for a peccadillo is a sin also.
Small and great sins don't exist, hence «as we make our bed, so must we lie».
KANA DIBWA MPAKA, DIWUTA MBIMBA, YUVULA MBUTA.
Quando estiveres em sérios apuros, consulta um velho.
Em caso de uma grande dificuldade, recorre a um mais velho para te mostrar,
pelos seus conselhos, como sair deste imbróglio.
Lorsque tu te confrontes avec une grande difficulté, consulte un Vieux.
En cas d'une situation difficile, consulte un homme sage pour te montrer, par ses
conseils, comment en sortir.
If you get into great trouble, ask the advice of an old man.
In case of a great danger, have recourse to a skilled man to help you get over.
KANA KAILA NAN'KUSU, KAILA NAMBENDE.
Se oferecer ao rato-n'kusu, ofereça também ao rato-mbende.
Na atribuição dos favores, não se deve preferir uns protegidos em detrimento dos
outros, pois não se sabe quais deles lhos retribuirão melhor do que outros. Por-
tanto, deve-se «jogar com o pau de dois bicos.» ,
Quand vous donnez au rat-n'kusu, donnez aussi au rat-mbende.
Dans V'attribution des faveurs, on ne doit pas préférer certains protégés au détri-
ment d'autres, car Ion ne sait jamais qui, mieux que d'autres vous les rétribue-
ront Il faut en cela «ménager la chêvre et le chou.»
If you give to the rat-n'kusu, give also to the rat-mbende.
In the attribution of favors, you must not prefer some protected to anothers, for,
no one knows for sure which of them will requite you these favours better than
the others. Hence, «one must sit on the fence.»
KANA KALA NGEYE MOSI, YUVULA MBUNDU AKU, AVO À OLE LUNA
LUYUVUDYANA.
Se estiveres sozinho, consulta o teu coração; se estiverdes dois, tomai conselho
um do outro.
«Dois conselhos valem mais do que um».
Si tu es seul, consulte ton coeur; si vous êtes deux, prenez conseil Iun de Vautre.
«Deux avis valent mieux qu'un».,
K you are alone, take counsel of your pillow; if you are two, put heads together.
«Two opinions are better than one».
KANA KALA YE NGANGU, KU KIKUNDIDIKI KO, AKWA NGANGU A
ENGI ENA. IDIANO UKISAKIDIKA KANSI KUKIVWEZI KO.
Se fores inteligente, não seja vaidoso, pois os homens inteligentes são legião.
Por isso, humilha-te sem contudo te desprezar.
«Diante da honra vai a humilidade» (Provérbios 15:33).
«Qualquer que se enaltece será humiliado, e aquele que se humilia será exalta-
do» (Lucas 14:11).
78
Si tu es intelligent, ne sois pas vaniteux, car les hommes intelligents sont légion.
Humilie-toi, sans cependant te mépriser.
«Vhumilité précêde la gloire» (Provérbios 15:33).
«Qui s'élêve sera abaissé, et qui s'abaissa será élevé» (Lucas 14:11).
If you are intelligent, don't be vainglorious, because intelligent people are
legion. Hence, humiliate you without however debasing yourself.
«Humility precedes glory» (Proverbs 15:33).
«Everyone who makes himself great will be humbled, and everyone who hum-
bles himself will be made great» (Luke 14:11).
KANA KA NKATA IBWIDI KO, E VUNDU MPE VA KITOMENE Yovo IVA
KIKANI.
Mesmo se almofadinha não lhe caísse, era também o lugar em
que queria descansar do fardo.
«Quando o operário é mau, nenhuma ferramenta presta» ou «os maus operários
queixam-se sempre das suas ferramentas».
Si même le coussinet n'était pas tombé, c'est aussi le lieu oú Von voudrait se
reposer du fardeau. -
«A méchant ouvrier, point de bon outil» ou «les mauvais ouvriers se plaignent
toujours de leurs outils».
Even if the cushion did not fall down, it was also the resting place from the
burden.
«To a bad wotker, no good tool» or «a bad worker blames his tools».
KANA KATULA MBELE VA MOKO MA MWANA, VINGISA NTI.
Se tirar uma faca da mão de uma criança, substitua-lhe um pau.
A acção de total privação gera desespero, a troca de uma outra coisa alivia a pena.
Si vous retirez un couteau des mains d'un enfant, substituez-lui un bâton.
La privation provoque le désespoir tandis que la substitution d'une autre chose
soulage la peine.
If you take a knife away from a child's hands, replace it with a stick.
Privation generates despair while substitution of another element alleviates the
pain. '
KANA KIWANA, DILA KYO.
Se um bem acontece enquanto estás ainda vivo, aproveita-te dele.
O provérbio aconselha de tirarmos proveito de tudo quanto é nosso por direito
quando isso acontece em devido tempo, enquando vivemos.
«Tudo está bem que acontece no seu tempo» (Chilon de Sparte).
Si un bien se présente de ton vivant, tires-en profit.
Ce proverbe nous conseille de tirer profit de tout ce qui nous revient de plein
droit, lorsque ceci arrive en son temps, pendant notre existence.
«Tout est bien qui vient en son temps» (Chilon de Sparte).
If something of good occurs in your lifetime, reap profit from it.
79
This saying advises us to take advantage of all that is rightly ours when it occurs
in due time during our existence.
«All is good that comes in due time» (Chiron of Sparte).
KANA KIWUNIKINA KITONDELE (KIZOLELE), KANA KIKUFUINI
KITININI.
Quem te farejar quer-te, quem te repugnar odeia-te.
O provérbio significa que quem te aceita é teu amigo, mas quem te rejeita consi-
dera-se teu inimigo:
«Não te agarres àquele que não se agarra a ti» (Prov. Árabe - R.Sha)
Celui qui vous flaire vous aíme, celui qui vous répugne vous déteste.
Qui t'accepte te veux, qui te rejette te hait.
«Ne t'attache pas à celui qui ne s'attache pas à toi» (Prov. Arabe — R.Sha).
What scents on you likes you; what sniffs away from you hates you.
He who accepts you likes you whereas he who scorns you hates you.
«Don't cling to anyone who does not cling to you» (Arabish prov. — R.Sha).
KANA KUMP'E NKISI, KUMBA MPE E NGANGA.
Se admiras a força do feitiço, admira também o feiticeiro.
Variante: Se admiras o remédio, admira também o médico ou o curandeiro.
O provérbio significa que não basta reconhecer um facto talentoso mas também
render homenagem ao seu autor, pois o efeito, tão grandioso que possa parecer,
não deve eclipsar a causa. Por isso, «não devemos esquecer o doador com o pra-
zer da dádiva».
(Provérbio. Umbundu). Além disso, «a dádiva sem o doador é nula» e não pode
haver dádiva sem um recebedor» (Lowell — citado por Dr.Emest Holmes — in
«The Science of Mind, cap. XVII: 280»).
Si tu admires la force du fétiche, admire aussi le féticheur.
Variante: Si tu admires le remêde, admire aussi le guérisseur.
Ce proverbe signifie que ce n'est pas suffisant de reconnaitre un fait talentueux,
mais aussi de rendre hommage à son auteur, car l'effet, aussi grand qu'il paraisse,
ne doit pas éclipser la cause. Pour cela, «avec le plaisir d'un don, nous ne devons
pas en oublier le donateur» (prov.Umbundu). D'autre part, «le don sans le dona-
teur est vide, et il ne peut pas y avoir un don sans un receveur» (Lowell - cité par
Dr.Emest Holmes - in The Science of Mind - chap. XVI. 280).
If you admire the fetish, you must admire the fetishist too.
Or if you admire the remedy, admire also the physician or the healer.
This proverb means that it is not enough to recognize a talented fact but to pay
also tribute to its author, because the effect, though important may it be, must
not eclipse its cause. (Lowell, quoted by Ernest).
Hence, «with the pleasure of a gift, we must not forget the giver» (Umbundu
proverb).
Morever, «the gift without the giver is bare, and there can be no gift without a
receiver» (Lowell, quoted by Dr. Emest Holmes in The Science of Mind, chap.
XVII: 280).
8o
KANA KUNENGE, KIA KAKA KUKIA, Yovo: KANA KUZINGIDI KIA
KAKA KU KIA.
Ainda que a noite demore muito tempo, amanhã será um outro dia.
«Não há uma noite que dure sempre».
Bien que la nuit se prolonge encore, demain il fera jour.
«Il ny a pas de nuit qui dure toujours».
Even though the night lasts still, tomorrow will be another day.
«There is no night without tomorrow».
KANA LANDA LAWU VWATA, VO KUVWETE KO NGEYE MPE
AYIKIDI LAWU.
Se perseguires um maluco, veste-te, senão serás apelidado também de maluco.
«Quem uivar com os lobos, assemelha-se a eles».
Si tu poursuis un fou, habille-toi, sinon tu seras appelé fou aussi.
«Qui hurle avec les ioups, devient loup aussi».
If you pursue a fool, get dressed, otherwise you'd be called fool too.
«A man is known by the company he keeps».
KANA LANDA MUNTU AMBOTE, NGEYE MPE KITUKIDI MUNTU AMBOTE.
Se andares com os bons, tornar-te-ás bom também.
«Diz-me com quem andas, dir-te-ei as manhas que tens».
«Chega-te aos bons e serás bom».
Si tu hantes les bons, tu seras bon comme eux.
«Dis-moi qui tu hantes et je te dirai qui tu es».
If you go with good people, you will become good too.
«Tell me what company you keep, and I'll tell you who you are».
KANA LANDA NDOKI, NGEYE MPE SE UNDOKI; KANA LANDA LAU,
NGEYE MPE KITUKIDI LAU.
Se seguires um bruxo, tu te tornas também bruxo; se seguires um maluco, tu te
assemelhas também a ele.
«Diz-me com quem andas, dir-te-ei as manhas que tens».
Si tu suis un sorcier, tu deviens sorcier aussi; si tu suis un fou, tu deviens aussi
un fou.
«Dis-moi qui tu hantes, je te dirai qui tu es».
If you follow a witch, you become a witch too; if you follow a mad man, you
become a mad man also.
«Tell me what company you keep, and 1 will tell you who you are».
KAN'ALOMBA KIA KOKO, NGEYE VANA KIA KULU.
Se te pedirem uma parte do braço, dá-lhe uma parte da perna.
«Amor com amor se paga», e «o favor gera favor».
Qui vous demande une partie du bras, donnez-lui une partie de la jambe.
81
«L'amour ne se paye que par amour» et «toute faveur engendre une autre».
If one asks you a part of the arm, give him a part of the leg,
«One good tum deserves another».
KAN'ALONGA NGANGU, WANUKA YE ZAKU.
Se te ensinarem conhecimentos, utiliza também os teus próprios conhecimentos.
O provérbio faz entender que, ao aprender conhecimentos de alguém, o principiante
deve usar o seu sentido crítico para não aceitar passivamente toda a massa de conhe-
cimentos, mas escolher o que lhe for mais útil para o seu uso e nível de compreensão.
Dai, «não basta apenas aprender conhecimentos, mas também saber utilizar os
seus próprios, reflectir e escolher eclecticamente».
«Se não utilizares os conhecimentos que tens, não poderás esperar tirar nenhum
proveito deles».
Si on vous enseigne des connaissances, utilisez aussi votre propre intelligence.
Le proverbe laisse entendre que, en recevant un enseignement, le récipiendaire
doit utiliser son sens critique pour ne pas accepter passivement toute la masse de
connaissances qui lui sont transmises, mais retenir seulement ce qui h lui est utile
pour son usage et son niveau de compréhension.
D'ou, «Il ne suffit pas d'apprendre des connaissances, mais faut-il aussi savoir uti-
liser ses propres connaissances, réfléchir et choisir éclecticament».
«Si tu nrutilises pas les connaissances que tu as, tu ne pourras pas espérer d'en
tirer profit».
If you are taught some knowledge, use also your own intelligence.
This saying advises someone who is learning to use his critical sense in order not
to accept all the mass of knowledge he is taught but to retain only what is useful
to him, based on his level of understanding.
Hence, «it is not enough to leam knowledge, but to know also to use one's own
knowledge, to reflect and choose eclectically».
«If you do not use the knowledge that you have, you cannot expect to
gain anything from it».
KANA LOZA MATE MU ZULU, NGEYE MOSI MAVUTUKILA VA LUSE.
Se cuspires para cima, a tua saliva vai te cair na cara.
«Cada um colhe apenas o que semeia. O jogo da vida é um jogo de bumerangues
ou arma de dois bicos. (O bumerangue é uma arma de arremesso dos indianos
australianos que pode voltar ao ponto de partida contra o seu atirador). É todo
argumento ou coisa que se volta contra o seu autor.
«Os nossos pensamentos, acções e obras, retornam-se contra nós cedo ou tarde,
com uma assombrosa exactidão» (Florence Scovel Shin).
Si vous crachez au-dessus de vous, votre salive retombera sur votre figure.
«Chacun ne récolte que ce qu'il sême. Le jeu de la vie est un jeu de boumerangs.
(Le boomerang est une arme de jet des indiens australiens qui peut être lancée et
revenir contre le propre lanceur). C'est tout argument ou une chose qui se
retourne contre son auteur.
«Nos pensées, nos actions et nos oeuvres se retournent contre nous, tôt ou tard,
avec une effrayante exactitude» (Florence Scovel Shin).
82
If you spit upwards, you'll dirty your own face.
«One reaps only what he sows. The game of life is a game of boomerangs. (The
boomerang is a weapon used by Australian aborigines, which can retum to a point
near the thrower). It is any argument or anything that goes contrary to its author.
«Our thoughts, deeds and works, retum to us sooner or later, with astounding
accuracy» (Florence Scovel Shin).
KANA LUMONA KAKA YIMBI, E MBANGALA YIKIELE.
Quando virem o gavião pairar nos ares, é o anúncio da estação seca (o Verão).
O gavião representa aqui um sinal convencional de uma promessa, que, ao se
manifestar, indicará o momento da realização do compromisso.
Quand vous verrez I'épervier planer dans les airs, ce sera Yannonce de la sai-
son sêche,
Iépervier représente ici un signal conventionnel d'une promesse, qui, en se
manifestant, indiquera le moment venu pour l'accomplissement du compromis.
When you see the sparrow hawk soaring in the air, it is the sign of the coming
of the winter.
The sparrow hawk is used here as a warning symbol of a promise, which when it
appears, will indicate the due moment for the conclusion of the promise.
KANA LUWA KELENGEZE, MU TADI.
Se ouvirem «kelengeze» ou o choque da enxada contra uma pedra, saibam que
o trabalho na lavra acabou.
«Kelengeze» é um som onomatopeico imitado de um ruído seco resultando da
colisão de uma enxada com uma pedra, onde já não há terra arável, obrigando
assim o lavrador a parar o seu trabalho.
Este provérbio é utilisado por um porta-voz para terminar uma mensagem à qual
já não há mais nada a acrescentar.
Si vous entendez «kelengeze», ou un choc de la houe contra une pierre en Fab-
sence de la terre arable, cela indique aussitôt la fin du travail dans le champ.
«Kelengeze» est un son onomatopéique imité d'un bruit sec résultant de la colli-
sion d'une houe avec une pierre lã od il n'y a plus de terre arable, obligeant ainsi
le laboureur à cesser de travailler.
Ce proverbe est indiqué par un porte-parole pour terminer un message auquel il
n'y a plus rien à ajouter.
If you hear «Kelengeze», it is a collision of the hoe with a stone,and it means
also the end of the cleaning of the field.
«Kelengeze» is an onomatopoeic dry sound resulting from the collision of a hoe with a
stone where there is no more arable soil, which obliges to end the cleaning of the field.
This proverb is used by a speakesman to end a message to which there is nothing
else to add.
KANA LWAKA VA SAU DIA NKOKO SAUKA SAUKA, IMANATA SAU MENGI.
Se chegar à rivagem de um rio, avie-se de atravessar, pois a margem é um palco
de muitos acontecimentos.
83
Este provérbio aconselha de aproveitar a oportunidade no momento exacto em
que se apresenta antes que possam ocorrer circunstâncias adversas.
É portanto oportuno «malhar enquanto o ferro está quente».
Si vous arrivez à la rive d'une riviêre, empressez-vous de traverser, car la rive
est un lieu de beaucoup de scênes imprévisibles.
Le proverbe conseille de saisir rapidement le moment favorable de faire quelque
chose avant occurrence éventuelle des circonstances adverses. Il est donc oppor-
tun de «battre le fer quand il est chaud».
Whenever you arrive at the bank of a river, make haste to cross over, because
the bank is the stage of many events.
This saying advises to catch the bali on the bounce, whenever the opportunity
comes your way, before any adverse circumstance may happen. Hence, it is wise
to «strike the iron while it is hot».
KANA MBWA NOKENE MVULA KUTUDI KU TIYA KO, VAVA KAYUMA,
NGEYE KATATIKA.
Não ponha ao fogo um cão molhado, pois uma vez aquecido é ainda a você que
vai morder.
O provérbio refere-se a pessoas ingratas que, depois de terem sido socorridas e
tomadas bem-sucedidas, se voltam contra os seus benfeitores.
«Por bem fazer mal haver».
