description,language
«La joie et la tristesse vivent I'une à côté de I'autre».,Portuguese
"Death and food are not separated one from the other, so that life may continue",Portuguese
as before.,Portuguese
«Joy and sorrow are next door neighbours».,Portuguese
163,Portuguese
"LUKAYA LUDYANGA NGUDI A NKOMBO, ILUDYANGA MPE AN'A",Portuguese
NKOMBO.,Portuguese
A folha que come a cabra mãe é a que comem também as suas crias.,Portuguese
"«Tal mãe, tal filha».",Portuguese
La feuille que la chêvre mange est aussi celle que ses petits mangent.,Portuguese
"«Telle mêre, telle fille».",Portuguese
The leaves which the goat-mother eats is also those the litters (cubs) eat.,Portuguese
"«Like mother, like daughter».",Portuguese
"LUKILA NGANGA, MAYELA KAMAVWIDI KO.",Portuguese
"Cuida bem do curandeiro, pois as doenças não acabaram.",Portuguese
O provérbio aconselha de tratar bem aquele de cuja ajuda se pode ainda precisar.,Portuguese
"Soignez bien le guérisseur, car les maladies ne sont pas terminées.",Portuguese
Le proverbe conseille de ménager celui dont on peut avoir encore besoin.,Portuguese
Take care of the healer because sickness is never finished.,Portuguese
It is an advice to deal fairly with that one you can still need for help.,Portuguese
LUKU LWA TIYA YE MAKAYA MA TIYA KE LUTOMANGA NDILU KO.,Portuguese
A farinha de mandioca quente e o condimento quente não vão bem juntos.,Portuguese
O provérbio significa que não é bem de tratar dois problêmes dificeis ao mesmo,Portuguese
"tempo. Muito calor prejudica toda acção, pois queima.",Portuguese
Le pain de manioc chaud et les condiments chauds ne vont pas bien ensemble.,Portuguese
Ce proverbe signifie qu'il n'est bien de traiter à chaud deux affaires également,Portuguese
"importantes, d'autant que le chaud brúle ou incommode.",Portuguese
Hot cassava and hot condiments don't go well together.,Portuguese
This saying means that it is not easy to deal on the spot with two matters equaily,Portuguese
"important, as much as the heat is oppressive.",Portuguese
"LUKU TUDILA VÁ MOSI, KANSI NGUBA KONSO MUNTU YE LAMBA",Portuguese
KYANDI.,Portuguese
"Comamos juntos a farinha de mandioca, mas os amendoins, cada um coma do",Portuguese
seu bolso.,Portuguese
"O provérbio aconselha de partilhar com os outros o que pode ser comum a todos,",Portuguese
mas de guardar por si o que é particular para que cada um goze do seu direito.,Portuguese
"Mangeons ensemble la farine de manioc, mais les arachides, chacun mange",Portuguese
celles de sa poche.,Portuguese
Le proverbe nous conseille de partager avec les autres ce qui nous est commun mais,Portuguese
de garder pour nous ce qui nous appartient en particulier et de jouir de notre droit.,Portuguese
"Let us eat together the meal of cassava, but the peanuts, everyone eats those of",Portuguese
his pocket.,Portuguese
"The saying advises us to share with others what is common to all of us, but to",Portuguese
keep for ourselves what is exclusive to us in order to avail ourselves of it.,Portuguese
164,Portuguese
LUKUNA LWA DYOKO VANA LUBWIDIDI LUFWETE MENA.,Portuguese
Um ramo de mandioca cresce em qualquer lugar em que cair.,Portuguese
"«Uma boa semente, mesmo se cair no mar, tornar-se-á uma ilha» (Povérbio",Portuguese
Malaio — R.Sha).,Portuguese
Une branche de manioc pousse dans un endroit quelconque ou elle tombe.,Portuguese
"«Une bonne semence, même si elle tombe dans la mer, deviendra une Íle» (Pro-",Portuguese
"verbe Malais - R. Sha). ,",Portuguese
A bough of cassava grows wherever it is thrown.,Portuguese
"«A good seed, even it is fallen down into the sea, will become an island» (Malay-",Portuguese
sian proverb - R. Sha).,Portuguese
LULUNGU LWA FYOTI LULENDA VONDA DISU DYA MBUTA MUNTU.,Portuguese
Um pequeno pimento pode danificar o olho de um grande homem.,Portuguese
«Não julgues um grão de pimento pela sua pequenez; prova-o e verás como é,Portuguese
piquante» (prov. árabe).,Portuguese
Dai não desprezes os pequenos inimigos pois «os homens não se medem aos pal-,Portuguese
mos».,Portuguese
Un petit piment peut endommager V'oeil d'un grand homme.,Portuguese
«Ne juge pas le grain de poivre à sa petitesse; goutte-le et tu verras comme il,Portuguese
pique» (proverbe arabe).,Portuguese
«Il n'est nuls petits ennemis».,Portuguese
«Petit chêne abat grand vent.,Portuguese
A small pepper can injure a great man's eye.,Portuguese
«Don't consider a pepper com by its smallness; taste it and you will see how pun-,Portuguese
gent it is» (arab proverb).,Portuguese
«There is never little enemy».,Portuguese
«Little strokes fell great oaks».,Portuguese
LULUNGU LWA NSAMBA (LWA KONGO) LOKOLELA MUKATI KA,Portuguese
KUMBASI KO. Yovo: LULUNGU LUNDWELO NGANZI MU KATI.,Portuguese
"O pimento do Kongo é de pequeno tamanho, mas é maduro e picante por dentro.",Portuguese
"«Pequeno mas forte, pequeno de tamanho mas grande de coração.",Portuguese
«A pequeneza e a humildade não são sinais de fraqueza».,Portuguese
"Le poivre du Kongo est de petite taille, mais est mir il est piquant en dedans.",Portuguese
"«Petit mais fort, petit de taille, mais grand de coeur».",Portuguese
«La petitesse et !'humilité ne sont pas des signes de faiblesse».,Portuguese
"The Kongo's pepper is of little size, but is ripe and highly piquant inside.",Portuguese
"«Small but strong, he's a little but a strong-minded person».",Portuguese
«Littleness and humility are not signs oí weakness».,Portuguese
"LUMBEMBELEKA TÁ MAMBU, MAMA I MAMBU !",Portuguese
"Borboleta, conta a história!: «O que acabaram de ouvir é a história que eu tinha",Portuguese
de contar».,Portuguese
165,Portuguese
São palavras de um porta-voz indigitado de reportar em nome do grupo sobre um,Portuguese
"assunto em discussão, e o qual, depois de ter contado a história, acaba por esse",Portuguese
provérbio que significa «tenho dito o que tinha de dizer».,Portuguese
"Papillon, conte-nous Vhistoire!: «Vous venez d'entendre Vhistoire que j'avais",Portuguese
de conter».,Portuguese
Ce sont des paroles d'un porte-parole indiqué pour parler au nom d'un groupe,Portuguese
"sur un problême en discussion, et qui, aprês en avoir fait le compte-rendu, ter-",Portuguese
mine par ce proverbe qui signifie: «J'ai dit ce que j'avais à dire».,Portuguese
"Butterfly, tell us the history you're in charge of !: «You've just heard the story I",Portuguese
had to tell».,Portuguese
These are words of a spokesman pointed out to speak on behalf of a group about a,Portuguese
"question under discussion. After having spoken, he brings his speech to a conclusion",Portuguese
by this proverb meaning: You've just heard all I had to say about the point at issue».,Portuguese
"LUMBONGI ZALA, LUNSIL ANA; LUMBONGI ANA, LUNSIV'E ZALA.",Portuguese
"Levem o ninho e deixem-me as avezinhas, ou levem as avezinhas e deixem-me",Portuguese
o ninho.,Portuguese
Este é o grito de uma ave âqual foram levados os pequenos e o ninho. .,Portuguese
Pode ser também o lamento de uma pessoa privada de tudo quanto tinha e que é,Portuguese
obrigada a recomeçar a vida a zero.,Portuguese
«Nunca uma desgraça vem sozinha».,Portuguese
"Enlevez le nid et laissez-moi les oisillons, ou enlevez les oisillons mais laissez-",Portuguese
moi le nid.,Portuguese
"C'est le cri d'un oiseau privé à la fois de ses petits et de son nid, Ceci peut être",Portuguese
"aussi le cri d'une personne qui perd d'un coup tous ses biens, et qui est obligé de",Portuguese
recommencer la vie á zéro.,Portuguese
"«Un malheur n'arrive, ne vient jamais seul».",Portuguese
"Take away either the nest and leave me the fledglings, or the fledglings and",Portuguese
leave me the nest.,Portuguese
This is the cry of a bird bereaved of all its nestful. It may be also the Case of a per-,Portuguese
"son deprived at the same time of all his belongings, being obliged to start his life",Portuguese
afresh from scratch.,Portuguese
«Misfortunes never come singly».,Portuguese
LUMBU IFWA VA NTANDA IZYAMINA! MEWA ITOMA.,Portuguese
"Quando eu morrer, terei grandes exéquias públicas. Sim, mas tudo dependerá",Portuguese
das circunstâncias e condições do momento e da tua morte.,Portuguese
"O provérbio exprime o desejo de quem quiser ter um enterro grandioso, sem ter",Portuguese
em conta que um tal evento dependerá da natureza e das circunstâncias da sua,Portuguese
morte no tempo e no espaço.,Portuguese
"«Homem propõe, Deus dispõe».",Portuguese
"Quand je mourrai, j'aurai de grandes funérailles, Certes, mais tout dépendra",Portuguese
des circonstances et conditions du moment et de de votre mort.,Portuguese
Le proverbe exprime le désir de quelqu'un qui veut avoir un enterrement gran-,Portuguese
"diose, sans tenir compte des circonstances et conditions de sa mort dans le temps",Portuguese
et dans !'espace.,Portuguese
166,Portuguese
"«Lhomme propose, Dieu dispose».",Portuguese
"When I die, I will be buried with great honour and great funeral.",Portuguese
"Sure, but all will depends on the circumstances and conditions of the moment",Portuguese
and of your death.,Portuguese
This proverb expresses the desire of someone who is willing to to have a,Portuguese
grandiose burial without knowing that all will depends on the circumstances and,Portuguese
conditions of his death in the time and in the space.,Portuguese
"«Man proposes, God disposes».",Portuguese
"LUMBU KYA WUTUKA KIZAYAKANANGA, LUMBU KYA FWA KA",Portuguese
KIZAYAKANANGA KO. .,Portuguese
"Sabe-se o dia do nascimento, mas não se sabe o dia da morte.",Portuguese
"O passado é conhecido, mas o futuro é uma incógnita.",Portuguese
"On connait le jour de la naissance, mais pas le jour de la mort.",Portuguese
"Le passé est connu, mas le futur reste une inconnue.",Portuguese
"One knows his birth's day, but does not know his death's day.",Portuguese
The past is known but the future remains unknown.,Portuguese
LUMBU KIMOSI KIFWA NZAU KA KIWODI NZAU KO.,Portuguese
"Um elefante pode morrer num dia, mas não pode apodrecer-se no mesmo dia.",Portuguese
"Num dia pode acontecer um grande evento, mas os seus efeitos não podem aca-",Portuguese
bar no mesmo dia. Há tempo disponível de envolver-se nele.,Portuguese
"«O tempo é um grande mestre, arranja muitas coisas» (Corneille — in Sertorius II:",Portuguese
Iv - citado por M. Maurois — Larousse).,Portuguese
Un éléphant peut mourir en un jour mais il ne peut pas pourrir le même jour.,Portuguese
"Un grand événement peut arriver en un jour, mais ses effets ne peuvent terminer",Portuguese
le même jour. Il y a un temps disponible de s'y engager.,Portuguese
"«Le temps est un grand maitre, il rêgle bien des choses» (Corneille — in Sertorius,",Portuguese
cité par M. Maurois — Larousse).,Portuguese
"An elephant may be killed in a day, but it cannot become putrid in the same",Portuguese
day.,Portuguese
"A great event can happen in one day, but its effects cannot be over in the same",Portuguese
say. There will be sufficient time to become involved in it.,Portuguese
"«Time is a great master, it sorts many problemst» (Corneille — in Sertorius — IX: 1v",Portuguese
— quoted by M. Maurois — Larousse).,Portuguese
LUMBU UDYA NDUNGU KI UVAVA MAZA.,Portuguese
O dia em que comeres pimento é que precisarás da água.,Portuguese
"Não recuses prestar serviços aos outros, pois um dia precisarás deles.",Portuguese
"«O homem é um aprendiz, a dor é o seu mestre» (Alfered de Musset).",Portuguese
"«Quem pense só em si quando tudo lhe corre normalmente, na infelicidade não",Portuguese
tem amigos» (H.V.Roy).,Portuguese
"Le jour ou v ous mangerez du piment, vous chercherez de I'eau.",Portuguese
"Ne refusez pas de rendre service aux autres, car un jour vous aurez besoin d'eux.",Portuguese
"«Qui ne songe qu'à soi quand la fortune est bonne, dans le malheur n'a point",Portuguese
d'amis» (H. V. Roy).,Portuguese
167,Portuguese
"The day you eat the pepper, you will need water.",Portuguese
"Don't refuse to help others, because some day you'll need their help.",Portuguese
"«He who thinks only on himself when the fortune is good, in the hardships, he",Portuguese
will have no friends.»,Portuguese
"LUM'VUKUNWINA! IWAU KENAVO KO, AVO UNA VOVO YANDI MOSI",Portuguese
UKIVUKUNWENA.,Portuguese
"Reservem-lhe a sua parte se for ausente, mas se for presente servir-se-á ele próprio.",Portuguese
"«Não se deve falar no lugar de alguém que está presente, nem interpretar o seu",Portuguese
pensamento contra a sua vontade.,Portuguese
"Réservez-lui sa part s'il est absent, mas g'il est présent, il se servira lui-même.",Portuguese
«On ne doit pas parler en lieu et place de quelqu'un qui est présent ni interpréter,Portuguese
sa pensée contre son gré.» :,Portuguese
"Take off his part, if he is absent, but if he is present, he'll take care of himself.",Portuguese
"«It is not allowed to speak on behalf of somebody who is present, either to inter-",Portuguese
pret his opinion.»,Portuguese
LUNDISWA KAVWA KO.,Portuguese
Um depositário não é dono do que lhe é confiado.,Portuguese
"Diz-se de uma coisa cuja guarda é confiada a alguém, a título oneroso ou não, e",Portuguese
da qual ele pode gozar de um certo usufruto.,Portuguese
Este provérbio é utilizado particularmente nos assuntos de casamento para mos-,Portuguese
trar que o marido não é o dono da sua mulher cuja guarda lhe é confiada pelos,Portuguese
"parentes desta última, e que mesmo os filhos que os dois vierem a procriar, serão",Portuguese
"pertença de Deus perante o qual eles serão responsáveis pela sua vida, protecção",Portuguese
e bem-estar.,Portuguese
Le dépositaire n'est pas le propriétaire de ce dont on lui a confié la garde.,Portuguese
"Se dit de tout ce dont on confie la garde, onéreusement ou non, à quelqu'un qui",Portuguese
peut en avoir un certain usufruit.,Portuguese
Ce proverbe est d'usage courant dans les afíaires de mariage pour montrer que le,Portuguese
"mari n'est pas le maitre de la femme dont on lui confie la garde, ni même des",Portuguese
"enfants que les deux pourront engendrer, et dont ils n'assumeront que la tutelle",Portuguese
"devant Dieu, le vrai auteur de leurs enfants.",Portuguese
The trustee is not the owner of what he has been entrusted with.,Portuguese
This saying is used for anything entrusted onerously or not to someone who may,Portuguese
have a certain usufruct of.,Portuguese
Kt is specially used in marriage matters to show that the husband is only the,Portuguese
"trustee of his wife entrusted to him by her parents, and even the children to be",Portuguese
"born, as entrusted to both of them by God to whom they are responsible of.",Portuguese
LUNGWENI NTI KALENGOLANGA UK AMATANGA.,Portuguese
O camaleão trepa a árvore que olha de soslaio.,Portuguese
O ambicioso chega a conseguir o objecto que tanto almeja.,Portuguese
Le caméléon monte I'arbre qu'il lorgne.,Portuguese
Lambitieux finit toujours par réussir I'objet de sa convoitise.,Portuguese
168,Portuguese
The chameleon climbs the tree it looks at askew.,Portuguese
The ambitious always succeeds in getting what he covets.,Portuguese
"LUNWANINA MBISI KA LUNWANINI NKANDA KO, NKANDA KIMA",Portuguese
KIBÂKUKA.,Portuguese
Luta pela carne mas não pela pele que pode ser rasgada.,Portuguese
O provérbio significa que uma luta cujo resultado é autodestruçao é uma tolice.,Portuguese
"Luttez pour la viande mais pas pour la peau, qui peut être déchirée.",Portuguese
Ce proverbe signifie qu' une lutte dont issue est fatale une folie.,Portuguese
Dispute the meat but don't dispute the hide which can be ton.,Portuguese
«Dispute the price but don't dispute the weight».,Portuguese
"LUSE LUTOMENE, KOSI DILEVOKELE (MPOLO YAZITA,",Portuguese
KOSI DYALEVOKA).,Portuguese
"O teu semblante é respeitado, mas a nuca (the scruff of the neck) é desprezada.",Portuguese
«O rosto vale mais do que o occipício» (Caton o Censor).,Portuguese
Diz-se de alguém que tem parte de razão e de culpa ou cujas palavras contrariam,Portuguese
os sentimentos do seu coração. É assim que um tal parece ser bom por fora mas,Portuguese
mau por dentro.,Portuguese
"Ta face est respectée, mais la nuque (l'occiput) est méprisée.",Portuguese
«Le front vaut mieux que !'occiput» (Caton le Censeur).,Portuguese
Se dit de quelqu'un qui a partiellement raison et tort ou dont les paroles trahis-,Portuguese
sent les sentiments de son coeur.,Portuguese
"Ainsi, tel semble être bon par dehors qui sent mauvais par dedans.",Portuguese
"Your face is honoured, but the nake of the neck is despised.",Portuguese
«The forehead is better than the occiput» (Caton the Censor).,Portuguese
Said of someone who is partially right and wrong or whose words contradict the,Portuguese
"feelings of his heart. Hence, a man who seems to be good without and bad within.",Portuguese
"LUTUVONDI NKITA, TWAKITUK'ANGANGA (LUTUFW'ENKITA,",Portuguese
TWAKITUK'ANGANGA).,Portuguese
Iniciem-nos no mistério para nos tornarmos também iniciados.,Portuguese
Esta iniciação diz respeito à informação necessária sobre um assunto em discus-,Portuguese
"são, para se ter o conhecimento da situação a resolver.",Portuguese
Initiez-nous dans le mystêre pour que nous devenions connaisseurs de la,Portuguese
matiêre.,Portuguese
Cette initiation a trait à une information détaillée qui habilite quelqu'un à se pro-,Portuguese
noncer en connaissance de cause sur un problême en discussion.,Portuguese
Initiate us on the subject in order to become well aware of the matter to deal,Portuguese
with.,Portuguese
This initiation refers to the full information about a problem in discussion in,Portuguese
order to be enabled to make a decision with full knowledge of the facts.,Portuguese
"LUVANG'OMA IVOVANGA, KALUVANGI KO OMA IVANGANGA.",Portuguese
"Fazei o que eu digo, não façais o que eu faço.",Portuguese
169,Portuguese
"Estas palavras são uma auto-identificação dos falsos pastores, condutores de",Portuguese
"homens, autênticos lobos transformados em pastores, que fazem exactamente o",Portuguese
contrário dos seus sermãos e discursos.,Portuguese
«Pela obra se conhece o artista» (La Fontaine).,Portuguese
«É mais fácil dar conselhos que cumpri-los».,Portuguese
"Faites ce que je dis, ne faites pas ce que je fais.",Portuguese
Ces paroles sont une auto-identification des faux pasteurs et conducteurs d'hom-,Portuguese
"mes, authentiques loups transformés en bergers, qui font justement le contraire",Portuguese
de ce qu'ils prêchent.,Portuguese
«À Yoeuvre on connait Vartisan» (La Fontaine)..,Portuguese
«Il est plus facile de donner des conseils que de les accomplir».,Portuguese
"Do what I say, don't do what I do.",Portuguese
This saying is self-identification of false pastors and leaders of people who do just,Portuguese
the reverse of their sermons and discourses.,Portuguese
«A good carpenter is known by his chips» (La Fontaine).,Portuguese
«It is easier to give advice than to carry it out».,Portuguese
"LUVILA VO LUFWANANA, WANA KANDA DI MOSI LUNA, KALULENDI",Portuguese
"KWELANA YOVO SOPANA KO, ,",Portuguese
"Se nome do clã for aparentado, vocês são da mesma família e não pode casar",Portuguese
entre si.,Portuguese
"O casamento endogâmico é proibido. O prov.122 é a excepção, que confirma a regra.",Portuguese
"Si le clan-souche est apparenté, vous êtes de la même famille et ne pouvez",Portuguese
vous entremarier.,Portuguese
"Le mariage endogamique est prohibé. Le prov. 122 en est ""exception, qui confir-",Portuguese
me la rêgle.,Portuguese
"If your stock-clan is akin, you are of the same family and cannot intermarry.",Portuguese
"The endogamy is prohibited. The prov.!22 is the exception, which confirms the",Portuguese
rule.,Portuguese
LUVUNU KA MVULUZI KO.,Portuguese
A mentira não salva.,Portuguese
«O que usa de engano não ficará dentro da minha casa; o que profere mentiras,Portuguese
não estará firme perante os meus olhos» (Salmos 101:7).,Portuguese
Le mensonge ne sauve pas.,Portuguese
«Celui qui se livre à la fraude n'habitera pas dans ma maison;,Portuguese
Celui qui dit des mensonges ne subsistera pas en ma présence» (Psaumes 101:7).,Portuguese
A Jie does not save.,Portuguese
«He that worketh deceit shall not dwell within my house: he that telleth lies shall,Portuguese
not tarry in my presence» (Psalms 101:7).,Portuguese
"LUZENGA NTI, KONSO KUNA UBWILA KU SOLE.",Portuguese
"Abatam a árvore, onde cair é a floresta.",Portuguese
A máxima exprima uma aceitação resignada de qualquer solução de uma situação,Portuguese
sem saída.,Portuguese
170,Portuguese
"«A necessidade não conhece leis», «Aconteça o que acontecer».",Portuguese
"Abattez I'arbre, ou qu'il aille, il tombera dans le champ.",Portuguese
Le proverbe exprime une résignation devant n'importe quelle situation.,Portuguese
"«Fais ce que dois, advienne que pourra».",Portuguese
"Knock down the tree, wherever it falls it will be in the field.",Portuguese
This saying shows the resignation of someone impelled to do whatever he may in,Portuguese
a situation without issue and make a virtue of necessity.,Portuguese
His attitude is: «come what may».,Portuguese
"LUZITU LWA NKETO, YAKALA,",Portuguese
A honra da mulher reside no marido.,Portuguese
Uma mulher sem marido não se sente segura e realizada.,Portuguese
I'honneur de la femme réside dans le mari.,Portuguese
Une femme sans mari ne se sent pas súre et réalisée.,Portuguese
The woman's honour lies in her husband.,Portuguese
A woman without a husband doesn't have a feeling of security nor fulfilment.,Portuguese
LUZITU ZITAZYIANA.,Portuguese
O respeito deve ser recíproco.,Portuguese
«O respeito depende da reciprocidade» (G. T. Zona),Portuguese
«Respeita e tu serás respeitado».,Portuguese
"O verdadeiro respeito deve começar pelo respeito de si próprio, pois quem se res-",Portuguese
peita a si será respeitado.,Portuguese
Le respect doit être réciproque.,Portuguese
«Le respect dépend de la réciprocité» (G. T. Zona).,Portuguese
«Respecte et on te respectera».,Portuguese
"Le vrai respect doit commencer avec le respect de soi-même, car qui se respecte",Portuguese
sera respecté.,Portuguese
Respect must be reciprocal.,Portuguese
«Respect depends on reciprocity» (G. T. Zona).,Portuguese
«Be respectful and they'll be respectful to you».,Portuguese
"True respect must begin with your self-respect, because any self-respecting man",Portuguese
will command respect.,Portuguese
IWAKILA MBUTA NKANGU WAMWANGANA.,Portuguese
Elimina o chefe e o povo dispersar-se-á.,Portuguese
"«Ferirei o pastor, e as ovelhas do rebanho se dispersarão». (S. Mat. 26:31).",Portuguese
"O chefe é a cabeça do grupo e o grupo, como o corpo, não pode passar sem a",Portuguese
cabeça.,Portuguese
"«Onde não há chefe, não há nem iniciativa nem autoridade».",Portuguese
Eliminez le chef et le peuple se dispersera.,Portuguese
"«Je frapperai le berger, et les brebis du troupeau seront dispersés» (S. Mat. 26:31).",Portuguese
"Le chef est la tête du groupe et le groupe, comme le corps, ne peut se passer de la",Portuguese
"tête. «Ou iln'y a pas de chef, il nºy a ni initiative ni autorité».",Portuguese
171,Portuguese
Eliminate the chief and the people will be scattered.,Portuguese
"«I will strike the shepherd, and the sheep of the flock will be scattered» (St. Matt.",Portuguese
26:23).,Portuguese
"The chief is the head of the group and the group, as the body, cannot do without",Portuguese
"the head. «Where there is no chief, there's nor initiative nor authority».",Portuguese
172,Portuguese
