description,language
"frightens and prevents thieves from stealing. So, it is the fear that protects the",Portuguese
producis of the field and not the guard or his fetish.,Portuguese
243,Portuguese
NKANU KAULUNGANGA WANTU OLE KO.,Portuguese
Um processo nunca é ganho por duas pessoas: há sempre um que 0 ganha e um,Portuguese
outro que o perde.,Portuguese
Este provérbio é um conselho de ponderação para que quem ganhar um processo,Portuguese
"não se vanglorie demasiado, pelo quem ganha não é totalmente isento de culpa, e",Portuguese
"quem perde não é totalmente isento de razão, pois que a justiça humana é relati-",Portuguese
va e não perfeita.,Portuguese
Un procês n'est jamais gagné par deux personnes; il y a toujours un qui le,Portuguese
gagne et un autre qui le perd.,Portuguese
Ce proverbe est un conseil de pondération pour celui qui gagne un jugement de,Portuguese
"ne pas trop s'en glorifier, car qui gagne un procês n'est pas totalement exempt de",Portuguese
"faute, et qui le perd n'est pas totalement sans raison, car la justice humaine est",Portuguese
relative et non parfaite.,Portuguese
"Two persons never win the same case. Of both, one is the winner and the other",Portuguese
the looser.,Portuguese
This saying is an advice to that who wins to be humble and not boast so much of,Portuguese
"being the winner, because the winner is not totally exempt from any fault, nor a",Portuguese
"loser is totally exempt from any right, because human justice is relative and not",Portuguese
perfect. .,Portuguese
"NKASA MUVYA, E MOKO IBOSI KIMANISA.",Portuguese
Só quando a feijoada estiver cozida é que a conversa acabará.,Portuguese
É uma inflexível determinação de acabar uma discussão só quando o problema,Portuguese
for resolvido.,Portuguese
C'est seulement quand les haricots seront cuits que se terminera la discussion.,Portuguese
Ce proverbe marque une ferme décision de ne terminer ia discussion d'un pro-,Portuguese
blême que seulement lorsque sa solution interviendra.,Portuguese
Only when the beans are cooked that the discussion will come to the end.,Portuguese
This proverb shows an inflexible determination to end the discussion only after,Portuguese
solving the problem.,Portuguese
"NKASA ZA NDAMBA VO KAZIZINGALARENE KO, KAZI LENDI WUTA KO.",Portuguese
Se os feijoeiros rastejantes não se enlaçarem entre si não podem produzir.,Portuguese
Este provérbio é usado para tolerar e autorizar um casamento endógamo quando,Portuguese
não se pode mais impedi-lo. É uma excepção que confirma a regra.,Portuguese
"Si les plantes d'haricots rampantes ne peuvent pas s'entrelacer, elles ne peu-",Portuguese
vent pas se reproduire.,Portuguese
"Cette maxime est utilisée pour tolérer et autoriser, sous certaines conditions, un",Portuguese
mariage endogamique quand on ne peut plus 'empêcher. C'est une exception,Portuguese
que confirme la rêgle.,Portuguese
"If the creeping bean-plants cannot intertwine, they cannot produce fruits.",Portuguese
This saying is used to tolerate and authorize an undesirable weeding of persons of,Portuguese
"the same kith and kin, when it is no longer possible to hinder it. It is an excep-",Portuguese
tion that confirms the rule.,Portuguese
244,Portuguese
"NKEMBI IYITURANGA MBWA MULAKA, VO MULUKETO WAVILA YO",Portuguese
(KAYITUKA YO KO).,Portuguese
"O cão estranha uma sineta de caça se lhe for colocada no seu pescoço, mas colo-",Portuguese
"cada no seu flanco, nada lhe é mais natural do que isto, pois ele é já habituado",Portuguese
ao mesmo.,Portuguese
"Diz-se de um dever ou obligação moral, que um indivíduo é habituado a cumprir",Portuguese
normalmente e que nunca o assusta enquato não mudar de carácter de execução.,Portuguese
"Le chien s'étonne d'une clochette de chasse à son cou, mais mise à ses flancs, il",Portuguese
"n'en sera pas étonné, parce qu'il y est habitué.",Portuguese
Se dit d'un devoir ou obligatn morale que quelqu'un est habitué á accomplir nor-,Portuguese
"malement et qui ne J'étonne jamais, aussi longtemps qu'il ne change pas de",Portuguese
modalité d'exécution.,Portuguese
"The dog wonders about a hunter-bell at its neck, but if were on its flanks, it",Portuguese
"would find normal, because it used to.",Portuguese
"Said of a duty or moral obligation, that someone is accustomed of performing",Portuguese
usually and which cannot startle him/her as long as it doesn't change the mode,Portuguese
of execution.,Portuguese
"NKENGI A MASANGO ULEKANGA, NKENGI A KANDA KALEKANGA KO.",Portuguese
"Quem guarda o campo do milho dorme, mas quem guarda a família humana",Portuguese
não tosqueneja.,Portuguese
Este provérbio mostra quão grande é a responsabillidade de cuidar de uma família,Portuguese
"humana, mais grande que a de cuidar de um campo de milho.",Portuguese
"Pode também ser assimilado ao salmo de protecção n.º 121, em que o salmista",Portuguese
declara: «o Senhor que fez o céu e a terra não deixará vacilar o teu pé: aquele que,Portuguese
guarda Israel não tosquenejará. Eis que não tosquenejará nem dormirá o guarda de,Portuguese
Israel. O Senhor te guardará de todo o mal: Ele guardará a tua alma. O Senhor,Portuguese
"guardará a tua entrada e a tua saída, desde agora e para sempre» (Salmos 121).",Portuguese
"Le gardien du chanp de mais dort, mais celui qui garde la famille humaine ne",Portuguese
sommeille pas.,Portuguese
Ce proverbe montre que la responsabilité de garder une famille humaine est de,Portuguese
loin plus importante que celle de s'occuper d'un champ de mais. Il peut aussi être,Portuguese
"assimilé au psaume de protection n.º 121, dans lequel le psalmiste déclare:",Portuguese
«L'Éternel qui a fait les cieux et la terre ne pemettra point que ton pied chancelle;,Portuguese
"Celui qui te garde ne sommeillera point. Voici, il ne sommeille ni ne dort Celui",Portuguese
"qui garde Isral. L'Éternel te gardera de tout mal, Tl gardera ton âme; YÉternel",Portuguese
"gardera ton départ et ton arrivée, dês maintenant et à jamais.» (Psaumes 121).",Portuguese
"The com keeper sleeps, but the human family keeper doesn't sleep.",Portuguese
This saying shows that the responsibility of taking care of a human family is,Portuguese
greater than that of taking care of a field of corn.,Portuguese
It may be compared to the psalm of protection n.º 121 in which the psalmist,Portuguese
"declares: «The Lord, the Maker of heaven and earth, will not let your foot slip —",Portuguese
"he who watches over you will not slumber; endeed, he who watches over Israel",Portuguese
will neither stumber nor sleep. The Lord will keep you from all harm — he will,Portuguese
watch over your life. The Lord will watch over your coming and going both now,Portuguese
and forevermore» (Psalm 121).,Portuguese
245,Portuguese
NKENTO A MBOTE WASANGI YE MATEBO (MATOMBWELE).,Portuguese
Uma mulher bonita é comum com os diabos.,Portuguese
A beleza feminina é traidora e suscita ciúmes justificados ou injustificados. «Espo-,Portuguese
ja uma mulher bonita e tu despojas dissabores».,Portuguese
Une belle femme est commune avec les diables.,Portuguese
La beauté féminine est attrayante et suscite des jalousies justifiées ou injustifiées.,Portuguese
«Epousez une belle femme et vous épousez des ennuis».,Portuguese
A fine-looking woman is common with the devils.,Portuguese
The woman beauty is seductive and arouses justified or unjustified jealousy.,Portuguese
«Marry a nice wife and you marry troubles».,Portuguese
"NKENTO NSONGO, MBONGO KOKOTO.",Portuguese
"É preciso ciúme para a mulher, economia para o dinheiro.",Portuguese
«Não há amor sem ciúme e ninguém pode nem sabe amar sem ser cioso» (Cava-,Portuguese
leiro de Oliveira). «As mulheres detestam o ciúme no homem que não amam;,Portuguese
"indignar-se-ão, porém, que não o sintam aqueles a quem amam» (Ninon de Len-",Portuguese
"clos). O ciúme equivale ao instinto de possessão atacado pelos competidores, e a",Portuguese
"economia alia-se ao instinto de conservação. «Sem economia, riquezas grandes",Portuguese
"não há; e também, com ela, não há pobreza» (Séneca). «A economia é origem da",Portuguese
independência e da liberalidade» (E. Souvestre).,Portuguese
"H faut de la jalousie pour la femme, et de I'économie pour V'argent.",Portuguese
"«Il ny a pas d'amour sans jalousie, et personne ne peut et ne sait aimer sans être",Portuguese
jaloux» (Cavaleiro de Oliveira). «Les femmes détestent la jalousie dans I'homme,Portuguese
qu'elles n'aiment pas; elles s'indigneront cependant que ceux qu'elles aiment ne,Portuguese
le sentent pas» (Ninon de Lenclos). La jalousie s'identifie à Iinstinct de possession,Portuguese
"attaqué par des compétiteurs, et I'économie s'allie à Hinstinct de conservation.",Portuguese
"«Sans économie, il ny a pas de grandes richesses; et aussi avec elle, il nºy a pas de",Portuguese
pauvreté» (Séneca). «L'économie est I'origine de Vindépendance et de la libéra-,Portuguese
lité» (E. Souvestre).,Portuguese
"It is necessary to be jealous of your wife, and thrifty of your money.",Portuguese
"«There is no love without jealousy, and no one can love without being jealous»",Portuguese
(Cavaleiro de Oliveira). «The women hate the jealousy in a man whom they don't,Portuguese
"love; however, they will be indignant that those they love don't feel it» (Ninon de",Portuguese
Lenclos). Jealousy is equivalent to the possession instinct threatened by competi-,Portuguese
"tors, and economy is an ally of the conservation instinct. «Without economy there",Portuguese
"is no great riches; and also, with it there is no poverty». «The economy is the origin",Portuguese
of the independence and of the liberality» (E. Souvestre).,Portuguese
"NKENTO A TATA KETI WEYI SE KENA? - E MALAFU VANTU AKU,",Portuguese
OYUVULANGA DYAKA?,Portuguese
Um filho acompanhando o seu pai para ir pedir a mão de uma outra mulher,Portuguese
pergunta: Como é a mulher do pai?,Portuguese
O pai lhe responde: As bebidas estão sobre a tua cabeça e tu perguntas ainda,Portuguese
acerca da mulher?,Portuguese
Este provérbio é utilizado quando se considera inoportua uma pergunta cuja res-,Portuguese
posta está à vista. Isso equivaleria a: «forçar uma porta já aberta!»,Portuguese
246,Portuguese
Un fils accompagnant son pêre pour aller demander la main d'une autre mu-,Portuguese
"lher, pergunta: Comment est la femme du pêre? Et le pêre répond: Les boissons",Portuguese
de la demande en mariage sont sur ta tête et tu demandes encore?,Portuguese
Ce proverbe est utilisé quand on considêre inopportune une question dont la,Portuguese
réponse est en vue. Cela reviendrait à «forcer une porte déja ouverte!»,Portuguese
A son accompanying his father on their way to the bride's house asks: How is,Portuguese
the father's bride?,Portuguese
And the father answers: It is useless to ask it because the dowry's drinks are on,Portuguese
your head. This saying is used when a question is considered unopportune,Portuguese
because the answer is before one's eyes. This would be the same as «to force a,Portuguese
door already open!»,Portuguese
"NKENTO NSONGO, MBONGO (NZIMBU) KOKOTO.",Portuguese
"É preciso ciúme para a mulher, economia para o dinheiro.",Portuguese
«Não há amor sem ciúme e ninguém pode nem sabe amar sem ser cioso» (Cava-,Portuguese
leiro de Oliveira). «As mulheres detestam o ciúme no homem que não amam;,Portuguese
"indignar-se-ão, porém, que não o sintam aqueles a quem amam» (Ninon de Len-",Portuguese
"clos), O ciúme equivale ao instinto de possessão atacado pelos competidores, e a",Portuguese
"economia alia-se ao instinto de conservação. «Sem economia, riquezas grandes",Portuguese
"não há; e também, com ela, não há pobreza» (Séneca). «A economia é origem da",Portuguese
independência e da liberalidade» (E. Souvestre).,Portuguese
"H faut de la jalousie pour la femme, et de 'économie pour I'argent.",Portuguese
"«IH n'y a pas d'amour sans jalousie, et personne ne peut et ne sait aimer sans être",Portuguese
jaloux» (Cavaleiro de Oliveira). «Les femmes détestent la jalousie dans Ihomme,Portuguese
qu'elles n'aiment pas; elles s'indigneront cependant que ceux qu'eiles aiment ne,Portuguese
le sentent pas» (Ninon de Lenclos). La jalousie s'identifie à Instinct de posses-,Portuguese
"sion. attaqué par des compétiteurs, et Féconomie s'allie à W'instinct de conserva-",Portuguese
"tion. «Sans économie, il n'y a pas de grandes richesses; et aussi avec elle, i' n'y a",Portuguese
pas de pauvreté» (Séneca). «Léconomie est I'origine de I'indépendance et de la,Portuguese
libéralité» (E. Souvestre).,Portuguese
"It is necessary to be jealous of your wife, and thrifty of your money.",Portuguese
"«There is no love without jealousy, and no one can love without being jealous»",Portuguese
(Cavaleiro de Oliveira). «The women hate the jealousy in a man whom they,Portuguese
"don't love; however, they will be indignant that those they love don't feel it»",Portuguese
(Ninon de Lenclos). Jealousy is equivalent to the possession instinct threatened,Portuguese
"by competitors, and economy is an ally of the conservation instinct. «Without",Portuguese
"economy there is no great riches; and also, with it there is no poverty». «The",Portuguese
economy is the origin of the independence and of the liberality» (E. Souvestre).,Portuguese
"NKENTO UTULANGA NTU A MWANA YAKALA MUKITUNGA, NTU À",Portuguese
MWANA NKENTO KAULENDANGA FWANA MULAMBA KYA MWANA,Portuguese
"YAKALA KO, YOVO (Variente): MWANA YAKALA KALENDANGA TULA",Portuguese
NTU A MWANA NKENTO MULAMBA KO.,Portuguese
"A mulher pode pôr a cabeça de um homem no seu cabaz, mais a cabeça de uma",Portuguese
mulher não poder chegar no cesto do homem.,Portuguese
«As mulheres são como os gatos que caem sempre sobre as patas» (Prov. Persa —,Portuguese
"Rosa Sha). Com efeito, uma mulher é mais forte do que mil homens, pois a sua",Portuguese
247,Portuguese
"voz cobre as deles e «quando as mulheres falam, o mundo cala-se» (Prov. Scandi-",Portuguese
"navo - Rosa Sha). Por prova disto, Joseph — filho de Jacob, vendido pelos seus",Portuguese
irmãos — foi posto em prisão porque a inocência falaciosa da mulher do seu mes-,Portuguese
tre gritara mais alto do que a sua verdadeira inocência» (Gén.39:6-20).,Portuguese
"Une femme peut mettre la tête d'un homme dans son hotte, mais la tête d'une",Portuguese
femme ne peut pas suffire dans la gibeciêre.,Portuguese
«Les femmes sont comme les chats qui tombent toujours sur les pattes» (Prov. Per-,Portuguese
"san - Rosa Sha). En effet, une femme est plus forte que mille hommes, car sa voix",Portuguese
"couvre toutes leurs voix et «quand les femmes parlent, tout le monde se tait»",Portuguese
"(Prov.Scandinave - Rosa Sha). Pour preuve, «Joseph — fils de Jacob, vendu par ses",Portuguese
frêres — fut jetté en prison parce que Yinnocence fallacieuse de la femme de son,Portuguese
maitre cria plus fort que sa véritable innocence» (Genêse 39:6-20).,Portuguese
"A woman can put a man's head into her basket, but a woman's head cannot fit",Portuguese
into the game bag of the man.,Portuguese
«Womens are like the cats which drop by their feet» (Persan prov. — Rosa Sha).,Portuguese
"As a matter of fact, a woman is stronger than a thousand men, because her voice",Portuguese
covers theirs and «when the women speak the world becomes quiet» (Scandina-,Portuguese
"vian prov. - Rosa Sha). To give proof of this, Joseph — son of Jacob, sold by his",Portuguese
brothers — was put in prison because the fallacious innocence of his master's wife,Portuguese
screamed louder than his true innocence. (Gen.39:6-20).,Portuguese
"NKIL A NZANGI UKUFI, NKIVA KANDA ULA.",Portuguese
A cauda do cercopiteco é mais curta do que a do clã.,Portuguese
"A cauda do simiesco, embora mais comprida do que a dos outros animais, é visível",Portuguese
"em toda a sua extensão, ao passo que a cauda do clã simboliza toda a sua linhagem",Portuguese
"perdida no tempo e no espaço, pelo que se torna difícil ou impossível que os seus",Portuguese
"membros se reconheçam nela, embora que a sua origem comum continue real.",Portuguese
La queue du cercopithêque est plus courte que celle du clan.,Portuguese
"La queue du simiesque, plus longue que celle des autres animaux, est visible dans",Portuguese
"toute son extension, tandis que celle du clan symbolise tout son lignage perdu",Portuguese
dans le temps et dans I'espace de sorte que ses membres s'y reconnaissent diffici-,Portuguese
"lement ou pas du tout, bien que leur origine commune soit réelle.",Portuguese
The tail of the cercopitheque is shorter than that of the clan.,Portuguese
"The tail of the siemesque, though longer than that of the other animals, is really",Portuguese
"seen in all its extension, whereas the tail of the clan symbolizes all its lineage",Portuguese
"spread out in time and in! space, so that it is difficult or impossible that its mem-",Portuguese
bers acknowledge their common origin which is real however.,Portuguese
"NKINDU A ZANDU, KONSO WANTU YE FULA DYAWU.",Portuguese
"Numa batalha do mercado, cada qual foge pelo caminho da sua aldeia.",Portuguese
"Num «salve quem puder «originado de uma situação de pânico geral, cada pessoa",Portuguese
foge em direcção à sua proveniência.,Portuguese
"Dans une bataille du marché, chacun fuit du côté de la route de son village.",Portuguese
"Quand il y a un «sauve qui peut» résultant d'une situation de panique générale,",Portuguese
chaque personne fuit en direction de sa provenance.,Portuguese
248,Portuguese
"In a market fight, every one flies towards his village side.",Portuguese
"In a headlong flight, in a case of a emergency, every one flies in the direction of",Portuguese
his provenance,Portuguese
"NKISI A MPA, KINYENGE WAKALA, Yovo (variante): NKISI A MPA, SENO",Portuguese
OKALA.,Portuguese
Um novo fetiche e uma nova ideologia são choramingas.,Portuguese
"Todos os novos iniciados de um fetiche, de uma ideologia ou copistas dos novos",Portuguese
"padrões, têm tendência em exagerar o modelo ou ultrapassar os seus mestres.",Portuguese
"Com este espírito de perfeccionismo, «a emenda torna-se pior que o soneto»",Portuguese
"Un nouveau fétiche e une nouvelle idéologie, sont pleurnicheurs.",Portuguese
"Tous les nouveaux initiés d'une fétiche, d'une idéologie ou les copistes de nou-",Portuguese
"veaux patrons, ont tendance à exagérer le modêle, ou à surpasser leurs maitres.",Portuguese
"Avec cet esprit de perfectionnisme, «le remêde devient pire que la maladie».",Portuguese
A new fetish or ideology is whisperer.,Portuguese
"New initiated men of a fetish, ideology and copists of patterns, are inclined to",Portuguese
exaggerate the model or to exceed their masters. With such a spirit of perfection-,Portuguese
"ism, «the cure becomes worse than the evil».",Portuguese
NKISI WA NENE MFUMU ANDI WADYANGA (WAVONDANGA).,Portuguese
Um grande feitiço pode matar o seu dono.,Portuguese
"O artista é maior que a arte. Mas se ele não controla a sua arte, esta torna-se mais",Portuguese
poderosa do que o artista e pode voltar-se contra ele e engoli-lo. É o conhecido,Portuguese
caso do feitiço contra o feiticeiro. De toda ciência mal domesticada resulta a morte,Portuguese
do cientista ou o caos da sua obra.,Portuguese
Un grand fétiche peut tuer son maitre.,Portuguese
"Un artiste est plus grand que son art. Mais si l'artiste ne domine pas son art, celui-",Portuguese
ci peut se retourner contre lui et Yengloutir. C'est le cas bien connu du «fétiche,Portuguese
contre le féticheur». De toute science mal domestiquée résulte la mort du scien-,Portuguese
tiste ou le chaos de son ceuvre:,Portuguese
A great fetish can keel its master.,Portuguese
"An artist is greater than his art. But if he has not a control over it, it becomes",Portuguese
more powerful than the artist and can engulf him. That is the well known case of,Portuguese
the fetish turned on the fetishist. From any knowledge which is not well domesti-,Portuguese
cated can derive the death of the artist or the chaos of his art.,Portuguese
"NKOK'ANKOKELE, NGEYE KOKELA KUMWENE KYOKO?",Portuguese
Fui arrastado por esta via. E não vistes o rasto no caminho?,Portuguese
Diz-se de alguém que segue maus exemplos por falta de vontade mas que acusa,Portuguese
os outros de trazê-lo pelo beiço.,Portuguese
Jai été entrainé par cette voie. Et tu n'avais pas vu la piste de ce chemin?,Portuguese
"Se dit de quelqu'un qui se suit de mauvais exemples pour manque de volonté,",Portuguese
mais incrimine d'autres personnes de le conduire par le bout du nez.,Portuguese
I was dragged on this way. And did you not see the track to that way?,Portuguese
Said of someone who follows bad examples and incriminates others to lead him,Portuguese
by the nose.,Portuguese
249,Portuguese
NKOKO NKETE UKUMBA MATADI.,Portuguese
É o pedregal que faz estrondear o rio.,Portuguese
Este provérbio mostra que a popularidade de um chefe depende dos seus súbditos,Portuguese
"ou membros. «Se o soberano reina é graças ao seu povo, como o rio canta graças",Portuguese
às suas pedras» (Prov. Japonês — R. Sha).,Portuguese
Ce sont les pierres qui font rugir la riviêre.,Portuguese
Cet adage montre que la popularité d'un chef dépend de ses sujets ou membres.,Portuguese
"«Si le souverain rêgne, c'est grãce à son peuple, comme la riviêre chante grãce às",Portuguese
ses pierres» (Prov. Japonais — R. Sha).,Portuguese
It is the stones that make boom the river.,Portuguese
This saying shows that the popularity of a chief depends on his subjects or mem-,Portuguese
bers. «If the sovereign reins it is thanks to his people as the river sings thanks to,Portuguese
its stones» (Japonese prov. - R. Sha).,Portuguese
NKOKO VO UVUTUKANGA KUNTANDU MUNTU NGA SOMPELE,Portuguese
MPANGI ANDI.,Portuguese
"Se o rio voltasse para a nascente, os homens casar-se-iam com as suas irmãs.",Portuguese
Isso é um reconhecimento do que é naturalmente impossível de ser mudado.,Portuguese
"«O que tu não podes mudar, tu deves aturá-lo e «fazer das tripas coração».",Portuguese
"Si la riviêre retournait à sa source, les hommes se marieraient avec leurs",Portuguese
soeurs.,Portuguese
C'est un constat de ce qui est naturellement impossible d'être changé. Ce que tu,Portuguese
"ne peux pas changer, il faut l'endurer, ou «faire contre mauvaise fortune bon",Portuguese
coeur».,Portuguese
"If the river flew back upstream, men would be get married with their sisters.",Portuguese
This refers to whatever fact which is socially impossible to be removed or,Portuguese
"changed. All that you cannot change, you must endure it, and make the best of a",Portuguese
bad job».,Portuguese
NKOKO YANDI MOSI KATAMBULA DI KATEK AMENA,Portuguese
(NKOKO WATAMBULA YANDI MOSI DI KATEKOMOKINA).,Portuguese
"O rio, por ter andado sozinho, tornou-se tortuoso, criando meandros ao longo",Portuguese
do seu percurso.,Portuguese
Esta metáfora confirma a máxima segundo a qual «duas opiniões valem mais do,Portuguese
que uma».,Portuguese
"Pour avoir voyage toute seule, la riviêre est devenue tortueuse, criant des",Portuguese
méandres sur son parcours.,Portuguese
Cette métaphore confirme la maxime selon laquelte «deux avis valent mieux,Portuguese
qu'un».,Portuguese
"The river, for having wandered alone, became tortuous, meandering in its",Portuguese
wandering.,Portuguese
This metaphor confirms the saying which affirms «two heads are better than,Portuguese
one».,Portuguese
250,Portuguese
"NKOMBO A MBAKALA KASAUKANGA NKOKO KO, NANGU",Portuguese
KABULANGANI YE NKITIKO.,Portuguese
"O bode nunca atravessa um rio, mas se for comprado por um traficante, a",Portuguese
impossibilidade torna-se possibilidade.,Portuguese
«A necessidade é um segundo cativeiro» (Prov. Persa — Rosa Sha).,Portuguese
"Le bouc ne traverse pas une riviêre, mais s'il est acheté par un traficant, Vim-",Portuguese
possibilité devient possibilité.,Portuguese
«La nécessité est une seconde captivité (Prov. Persan — Rosa Sha).,Portuguese
"The he-goat does not cross a river, but if it is in the merchant's hands, impossi-",Portuguese
bility becomes possibility.,Portuguese
«Necessity is a second captivity» (Persian prov. — Rosa Sha).,Portuguese
"NKOMBO AME WUTIDI NGULU, LAU MUTWELA.",Portuguese
"A minha cabra deu à luz um porquinho, a sorte está na boa criação.",Portuguese
«Uma sorte única que aconteça apenas uma vez quando um bem gera um bem,Portuguese
maior»,Portuguese
"Ma chêvre a mis bas un porcelet, c'est une chance d'un bon élevage,",Portuguese
«Ces chances-lã n'arrivent qu'une fois qu'un bien gêre un plus grand bien».,Portuguese
My goat brought forth a piglet: it's a chance of a good stock farming.,Portuguese
It's a chance in a million that a great good comes from a good deed».,Portuguese
NKOMBO A OLE YE LEKISA UMOSI NZALA.,Portuguese
A cabra que tem dois donos faz passar fome ao outro.,Portuguese
«A vasilha que pertence a dois sócios não está fria nem quente» (Prov. Judaico —,Portuguese
Rosa Sha).,Portuguese
La chêvre qui a deux propriétaires fait dormir Vautre avec la faim.,Portuguese
«Le vase qui appartient à deux associés n'est ni froid ni chaud» (Prov. judaique —,Portuguese
Rosa Sha).,Portuguese
The goat which has two owners leaves the other hungry.,Portuguese
«The vessel which belongs to two partners is neither cold nor warm» (Jewish prov.).,Portuguese
NKOMBO A SANGI NSINGA MI MYOLE.,Portuguese
A cabra de dois donos tem duas cordas.,Portuguese
«Um bem que pertence a dois sócios é de ninguém».,Portuguese
La chêvre de deux propriétaires a deux cordes.,Portuguese
«Un bien appartenant à deux associés n'appartient à personne».,Portuguese
The goat of two owners has two ropes.,Portuguese
«What belongs to two persons belongs to no one».,Portuguese
NKOMBO KUMEKA ZIVWILANGA.,Portuguese
Os cabritos morrem muito por tanto balir.,Portuguese
"Uma causa nefasta pelos seus efeitos repetitivos, se não for determinada e elimi-",Portuguese
"nada, pode originar uma desgraça maior. «Pequena negligência origina um mal",Portuguese
maior» (Lespy).,Portuguese
251,Portuguese
Les chêvres meurent beaucoup pour cause de trop bêler.,Portuguese
Une cause qui se révêle néfaste par ses effets répétitiis peut provoquer le pire,Portuguese
malheur si elle n'est déterminée et éliminée. «Petite négligence accouche d'un,Portuguese
grand mal» (Lespy).,Portuguese
The goats die a lot bleating about.,Portuguese
"A cause which is ill-omened by its repeated effects can origin the worst misfortune, if",Portuguese
it is not determined and eliminated. «Small negligence breeds a great harm» (Lespy).,Portuguese
"NKOMBO UVENDANG'E LOWA, I ULWAKANGA KUNKOKO.",Portuguese
A cabra que lambe o orvalho acabará por chegar ao rio.,Portuguese
Todas as façanhas começam pela prática de pequenos actos.,Portuguese
La chêvre qui lêche la rosée finira par arriver à la riviére.,Portuguese
Tous les hauts faits commencent par I'apprentissage de petits actes.,Portuguese
The goat which licks the dewdrop will finally get to the river.,Portuguese
All prowesses (great feats) begin by the practice of small acts.,Portuguese
NKOMI VO KAIVUTIKIDI NIMA KO KAIKOLA KO.,Portuguese
"Se o punho não recuar, não pode desferir um forte golpe.",Portuguese
«Recuar para melhor saltar».,Portuguese
"Si le poing ne recule pas, il ne peut pas asséner un grand coup.",Portuguese
«Reculer pour mieux sauter».,Portuguese
"H the fist does not go back, it cannot throw a strong blow.",Portuguese
«Step back in order to have a better take-off.»,Portuguese
"NKOMI NKWENO KANA IBALA, KUYIKI KO VO TADI.",Portuguese
"Se a punhada do teu adversário for pungente, não diga que é uma pedra.",Portuguese
Reconheçer a sua fraqueza e a força de outrem é uma virtude.,Portuguese
"Si le poing de ton adversaire est violent, ne dites pas que c'est une pierre.",Portuguese
Reconnaitre ses propres limitations et la force d'autrui est une vertu.,Portuguese
"If your adversary's punch is terrific, don't say that it is a stone.",Portuguese
To acknowledge your weakness and your adversary's strength is a virtue.,Portuguese
NKONDOLOKA KADYNGA MWENDO.,Portuguese
Um desvio do caminho não impede a continuação da marcha.,Portuguese
Um caminho tortuoso mas seguro é melhor do que um caminho recto mas perigoso,Portuguese
"ou cheio de obstáculos. «Siga a pista, mesmo sinuosa, se for ela que leva ao destino».",Portuguese
Un chemin tortueux n'empêche pas la continuation de la marche.,Portuguese
Un chemin tortueux mais súr vaut mieux qu'un chemin droit mais périlleux ou,Portuguese
plein d'obstacles.,Portuguese
"«Suis Is piste, même sinueuse, si c'est elle qui mêne à la destination».",Portuguese
A roundabout way does not impede the walking to procede.,Portuguese
It is safer to go a long and secure way than a dangerous straight way full of obstacles.,Portuguese
"«Follow the track, even tortuous, if it leads to the destination».",Portuguese
252,Portuguese
NKUMBI KAIDILWANGWA MU MFITAKANI KO.,Portuguese
(NKUMBI MULUVILA IDILNANGWA KAMUFITAKANAK WA,Portuguese
MYELO MYA NZO KO YOVO KAMUTUNGILA VA MOSI KO).,Portuguese
"Não se come o castor por aproximação física, mas por afinidades familiares.",Portuguese
Há bens ou interesses que não se partilham com vizinhos mas com membros do,Portuguese
clã ou com base na amizade.,Portuguese
"On ne mange pas le castor par approximation physique, mais par affinités",Portuguese
familiales.,Portuguese
"IH y a des biens qu'on ne partage pas avec de simples voisins, mais avec des mem-",Portuguese
bres de famille ou sur la base d'amitié.,Portuguese
"People don't eat the beaver for living near, but by being of the same kinship.",Portuguese
"There are interests that people cannot share with mere neighbours, but only with",Portuguese
one's kith and kin.,Portuguese
NKUNDI AMBOTE MUNTANGU A MPASL. Variante: KIKUNDI KIAMBOTE,Portuguese
UM NTANGW'A MPASI.,Portuguese
É no aperto e no perigo que se conhece o melhor amigo».,Portuguese
«Um amigo socorrido é lugar forte».,Portuguese
C'est dans Je besoin et le danger que se connait le meilleur ami.,Portuguese
«Un ami secouru est une place forte».,Portuguese
A friend in need is a friend indeed.,Portuguese
«A helped friend is a fortified place».,Portuguese
NKUNDI A LUKUFI LUTIDI MPANGI (UNA) VALÁ.,Portuguese
Um amigo de perto vale mais do que um irmão ou primo de longe.,Portuguese
«Um vizinho de perto vale mais do que um irmão que se mantém à distância».,Portuguese
Un ami de prês vaut mieux qu'un frêre ou cousin de loin.,Portuguese
«Un voisin de prés vaut mieux qu'un frêre qui se maintient à distance».,Portuguese
Better a near friend than a distant brother or cousin.,Portuguese
«A close neighbour is better than a distant brother».,Portuguese
NKUNGA KANA UVONGA SANGU SE NKALU A MBAMVU.,Portuguese
"Quando a canção se torna muito grande, as calabaças substituem os chocalhos",Portuguese
ou os maracás.,Portuguese
«Grandes causas produzem grandes efeitos». «Para grandes males grandes remédios».,Portuguese
"Quand la chanson devient grandiose, les calebasses remplacent les sonailles.",Portuguese
«Les grandes causes produisent les grands effets». «Aux grands maux les grands,Portuguese
remêdes».,Portuguese
"When the song becomes imposing, the calebashes serve as rattles.",Portuguese
«Great causes produce great eflects».,Portuguese
"NKUNGA WATOMA KUMFEOKO, KATOMA KUNGYATIKU KO, YOVO",Portuguese
NKUNG'AMBOTE KUMFOKO.,Portuguese
A boa canção é apreciada no fim e não no início.,Portuguese
