description,language
"peu; et celui qui sême abondamment, moisonnera abondamment» (2Cor. 9:6).",Portuguese
"If you don't sow, you will not reap.",Portuguese
"«Be not deceived: God is not mocked: for whatsoever a man sows, that shall he",Portuguese
also reap» (Gal. 6:7) «Remember this: whoever sows sparingly will reap also spar-,Portuguese
ingly; and he which sows abountifully will reap also abountifully» (2 Cor .9:6).,Portuguese
VO KUKWENDA YANDI KO KUMMANI NKUTA KO.,Portuguese
"Se não vai com ele, não acabe o seu mantimento.",Portuguese
Não se pode ir até ao fim da viagem com um companheiro que põe os seus interes-,Portuguese
"ses acima dos demais, pelo que a ruptura torna-se inevitável, e quanto cedo melhor.",Portuguese
«O espírito de cada qual chegar a brasa à sua sardinha é incompatível com os,Portuguese
interesses de todo um grupo ou de uma comunidade.,Portuguese
330,Portuguese
"Si vous n'allez pas avec lui, n'épuisez pas ses provisions.",Portuguese
On ne peut aller jusqu'au bout du voyage avec un compagnon qui met ses inté-,Portuguese
"rêts au-dessus de ceux des autres, de sorte que la rupture devient inévitable, et le",Portuguese
plus tôt le mieux. -,Portuguese
"«Lesprit de tirer chacun la couverture à soi ou de se réserver la part de lion, est",Portuguese
incompatible avec les intérêts de tout un groupe ou une communauté».,Portuguese
"If you don't go with him, do not finish his provisions.",Portuguese
People cannot go until the end of the joumey with a travelling companion who prej-,Portuguese
"udices other fellows' interests; therefore, separation is inevitable, and the sooner the",Portuguese
better. The spirit of tuming everything to one's own advantage or taking the lion's,Portuguese
share in everything is incompatible with the interests of any group or community.,Portuguese
"VO KULENDI LONGOKILA MU YINGANA KO, MUNKUNGA",Portuguese
ULONGOKILA.,Portuguese
"Se não poderes aprender pelos provérbios, aprenderá pelos cantos.",Portuguese
Provérbios e cantos são depositórios da sabedoria.,Portuguese
"Si vous ne pouvez pas apprendre par les proverbes, vous apprendrez par les",Portuguese
chants.,Portuguese
Les proverbes et les chants sont des dépositoires de la sagesse.,Portuguese
"If you cannot learn through the proverbs, you will learn through the songs.",Portuguese
Proverbs and songs are depositories of wisdom.,Portuguese
"VO KULENDI MATA MONGO KO, LENDA ZUNGULUKA WO NATE YE",Portuguese
KUNA NTU.,Portuguese
"Se não podes subir uma montanha, podes contorná-la em caracol.",Portuguese
"«Se a montanha não vai a Maomet, é Maomet que vai à montanha».",Portuguese
"Si vous ne pouvez pas monter une montagne, vous pouvez la contourner en",Portuguese
colimaçon.,Portuguese
"«Si la montagne ne va pas à Mahomet, Mahomet va à la montagne».",Portuguese
"If you cannot climb up a mountain, you can spiral it up.",Portuguese
"«If the mountain doesn't go to Mahomet, Mahomet goes to the mountain».",Portuguese
"VO KUVOVELE KO, I SISU VO AMBULWELE.",Portuguese
"Se não falares, é um sinal de que aceitas",Portuguese
"«Quem cala consente, e quem consente é cúmplice».",Portuguese
"Si tu ne parles pas, c'est un signal que tu acceptes.",Portuguese
"«Qui ne dit mot consent, et qui consent est complice».",Portuguese
"If you don't speak, this means that you accept.",Portuguese
"«Silence gives consent, and consent is complicity».",Portuguese
"VO KUZOLELE MANIMBA KO, KUBULA MAVEKO YOVO YINGA",Portuguese
MAVEKO.,Portuguese
"Se não quiseres ser afectado pela doença do sono, evita as moscas tsé-tsé.",Portuguese
«Vale mais prevenir do que remediar».,Portuguese
331,Portuguese
"Si tu ne veux pas être atteint par la maladie du sommeil, chasse les mouches",Portuguese
tsé-tsé.,Portuguese
«Prévenir vaut mieux que guérir».,Portuguese
"If you don't want to be attacked by he sleeping sickness, chase away the tse-",Portuguese
tse flies.,Portuguese
«An once of prevention is better than a pound of cure».,Portuguese
VO KUYIKWANGA KO KWASISA MUNTU KO.,Portuguese
"Se não se fala de ti, é um sinal de que não deixaste ninguém no mundo dos",Portuguese
"vivos. ,",Portuguese
«Tenho esta profunda convicção: os mortos vivem enquanto existirem vivos que,Portuguese
pensam neles» (Émilie Henriot).,Portuguese
"Si Von ne parle pas de toi, c'est un signe que tu n'as laissé personne dans le",Portuguese
monde des vivants.,Portuguese
«Yai cette profonde conviction: les morts vivent tant qu'il y a des vivants qui,Portuguese
pensent à eux» (Émile Henriot).,Portuguese
"If you are not talked about, it is a sign that you've left no one in the world of",Portuguese
the living. .,Portuguese
«I have this profound conviction: the dead live all the time there are,Portuguese
living beings who think of them» (Émile Henriot).,Portuguese
"VO LOSA MATE MU ZULU, VA LUSE MAKUVUTUKILA.",Portuguese
"Se cuspires no ar, a tua saliva te cairá na cara.",Portuguese
O mal que alguém faz recai sobre si.,Portuguese
"«Tudo que o homem semear, isso, também ceifará» (Gal. 6:7).",Portuguese
"Si vous crachez en Fair, votre crachat vous retombera sur le nez.",Portuguese
Le mal que quelqu'un fait retombe sur lui-même.,Portuguese
"«Ce qu'un homme aura sémé, il le moissonnera aussi» (Gal.6:7).",Portuguese
"If you spit at the air, your spittle will fall on your face.",Portuguese
The evil someone does retum to himself.,Portuguese
"«Whatsoever a man sows, that will he also reap» (Gal. 6:7).",Portuguese
"VO LUZOLANA, KALUDIKANI MFUKA KO.",Portuguese
"Se são amigos, não se emprestem dinheiro.",Portuguese
"As dívidas minam a confiança e destroem a amizade, segundo o adágio: «Amigos",Portuguese
"ao emprestar, mas inimigo ao devolver».",Portuguese
"Si vous êtes des amis, ne vous prêtez pas de l'argent.",Portuguese
"Les dettes minent la confiance et détruisent Vamitié, selon I'adage: «Ami au prê-",Portuguese
"ter, mais ennemi au rendre».",Portuguese
"Jf you are friends, don't borrow nor lend one from the other.",Portuguese
"Debts undermine confidence and destroy friendship. Hence, «neither a borrower",Portuguese
"nor a lender be, because loan oft loses both itself and friend» (Shakespeare).",Portuguese
332,Portuguese
"VO MBIZI UKONDA, KUKOVODIKO KO.",Portuguese
"Se estiveres a espreitar a caça, evita de tossir para não afugentá-la.",Portuguese
"Quando se trata de um assunto muito importante cujo desfecho parece difícil, o",Portuguese
sigilo é de rigor.,Portuguese
"Quand vous êtes à H'affút d'un gibier, il faut éviter de tousser pour ne pas I'effrayer.",Portuguese
"Lorsque Ion traite un problême dont l'issue est difficile, il faut en garder le secret.",Portuguese
"If you lie in wait of a game, don't cough in order not to frighten it.",Portuguese
"When dealing with an important matter which is difficult to deal with, it is neces-",Portuguese
sary to act with secrecy.,Portuguese
"VO MUNTU KANINI VO SE KAKIVONDA, LONGI KAZOLELE YOVO",Portuguese
SIMWA KAZOLLE SIMWA.,Portuguese
"Se alguém avisa ter a intenção de se suicidar, é uma indicação de que precisa",Portuguese
de conselhos para desistir,Portuguese
"O suicídio é uma mania irresistível de morte, e quem a tiver não avisa ninguém",Portuguese
"em princípio, mas evita, pelo contrário, de manifestar a sua fatal intenção, para",Portuguese
não ser impedido.,Portuguese
"Si quelqu'un déclare avoir Vintention de se suicider, c'est une indication quiil",Portuguese
a besoin de conseils pour y renoncer.,Portuguese
Le suicide est une manie de mort irrésistible qui pousse quelqu'un à se détruire et,Portuguese
"celui qui en est possédé n'avise personne en principe, mais évite, au contraire, de",Portuguese
manifester sa fatale intention pour ne pas en être empêché.,Portuguese
"If someone manifests the intention of committing suicide, it is a sign that he",Portuguese
needs advice in order to forgo doing it.,Portuguese
"The suicide is an irresistible mania of death, and he who suffers of it will warm",Portuguese
"nobody, but dodges anyone to know his fatal intention.",Portuguese
"VONDA KWAKALA NKANT, KANGA YE ZIKA KAKWAKALA NKANU KO.",Portuguese
"Matar é crime, mas sepultar um morto é legal.",Portuguese
"Uma boa acção é louvável, uma má acção é condenável.",Portuguese
"Tuer quelqu'un est condamnable, tandis ensevelir un mort est louable.",Portuguese
"Une bonne action est louable, une mauvaise action est condamnable.",Portuguese
"To kill someone is a crime, but to bury somebody is lawful.",Portuguese
"A good action is commendable, but a bad one is blameworthy.",Portuguese
"VONGA KAWOLE KO, KEVA KANDAMBU KO.",Portuguese
"Ser grande não conta por dois homens, nem ser pequeno pela metade de um",Portuguese
homem.,Portuguese
"Quem se vangloria de ser tão forte como duas pessoas, pensa ser igual ao carva-",Portuguese
"lho mas ignora que o carvalho pode ser derubado mesmo pelo zefir, ao passo que",Portuguese
"o homem tão pequeno como o caniço, verga mas não quebra mesmo sob a força",Portuguese
do aquilão. Saibamos que todo homem é limitado por Deus em todas as suas abi-,Portuguese
lidades mas encontra felizmente a sua força no seu amor e humildade.,Portuguese
333,Portuguese
"Etre grand ne compte pas pour deux hommes, ni être petit pour la moitié d'un",Portuguese
homme.,Portuguese
Lhomme qui se vante d'être aussi fort que deux personnes pense qu'il est égal à,Portuguese
"un chêne, mais ignore qu'il est susceptible d'être terrassé comme le même chêne,",Portuguese
"même par un zéphir, alors que lhomme, aussi petit que le roseau, courbe mais",Portuguese
"ne brise pas, même sous le coup d'aguilon. Sachons que tout homme est limité",Portuguese
par Dieu dans toutes ses habilités mais trouve heureusement sa force dans,Portuguese
"amour et ""humilité.",Portuguese
"To be big and tall does not count for two men, neither being small is to be a",Portuguese
half of a man.,Portuguese
"The man who boasts of being as strong as two persons, thinks he is equal to an",Portuguese
"oak but doesn't know that he is liable to be brought down as the same oak, even",Portuguese
"by a zephir, whereas the reed brends but does not break even by the aquilon. Let",Portuguese
us know that each man is limited by God in all his abilities but finds fortunately,Portuguese
his strength in his love and humility.,Portuguese
"VO NGEYE MOSI UNA, YUVULA MBUNDU AKU. AVO AOLE LUNA,",Portuguese
LUTULA NTU VAMOSI.,Portuguese
"Se estiver a sós, consulte o seu coração. Se estiverem a dois, junfem as suas",Portuguese
cabeças.,Portuguese
"«Cada cabeça, sua sentença».",Portuguese
"Si vous êtes seul, consultez votre coeur. Si vous êtes à deux, prenez avis un de",Portuguese
Vautre.,Portuguese
«Deux avis valent mieux qu'un».,Portuguese
"If you are alone, take advice of your heart. If you are two, put your heads",Portuguese
together or ask one another's advice.,Portuguese
«Two heads are better than one».,Portuguese
"VO SALU USALA, TOMA KYO SALA, FULU KYAKU KYESESA.",Portuguese
"Se deves fazer um trabalho, faze-o bem, é a tua felicidade que tu preparas.",Portuguese
"«Tudo quanto te vier à mão para fazer, faze-o conforme as tuas forças» (Eccl.",Portuguese
9:10).,Portuguese
"Si tu dois faire un travail, fais-le bien, car c'est ta félicité que tu prépares.",Portuguese
"«Tout ce que ta main trouve à faire, fais-le avec ta force» (Eccl.9:10).",Portuguese
"All work you have to do, do it well, because you prepare your felicity.",Portuguese
"«Whatever thy hand finds to do, do it with thy might» (Eccl.9:10).",Portuguese
"VO UNKANDI TETOKA, ZA ZINGI ZIFWILANGA MU KATI YOVO (Variante):",Portuguese
"(WAKALA NKANDI TETOKA, ZAZINGI ZIFWILANGA MU KATI).",Portuguese
"Se fores uma noz, sai da tua casca, pois há muitas que morrem dentro das suas",Portuguese
cascas.,Portuguese
Este provérbio aplica-se às jovens filhas bonitas e exigentes que temporizam ou,Portuguese
hesitam infinitamente perantes os pretendentes que se-lhes apresentam. Neste,Portuguese
"aspecto, eis o conselho da Fábula de La Fontaine:",Portuguese
',Portuguese
334,Portuguese
«Quem muito escolhe e é mau de contentar às vezes perde tudo. É sempre mais,Portuguese
sensato aproveitar o que a sorte nos dá» (La Fontaine — in «Le Héron - La file,Portuguese
«=»La Garça»).,Portuguese
"Si vous êtes une noix, sortez de votre coque, car il y en a beaucoup qui meu-",Portuguese
rent dans leurs coques.,Portuguese
Ce proverbe est un conseil destiné aux jeunes filles belles et exigeantes et dont le,Portuguese
choix hésite infiniment entre les prétendants qui se présentent à elles. A cet,Portuguese
"égard, voici le conseil de La Fontaine: «Ne soyons pas si difficiles: Les plus accom-",Portuguese
"modants, ce sont les plus habiles; On hasarde de perdre en voulant trop gagner.",Portuguese
Gardez-vous de rien dédaigner»,Portuguese
(La Fontaine — in «Le Héron — La fille — Fables VIL— 4 et 5»).,Portuguese
"If you are a walnut, get out off your shell, because many have died in their shells.",Portuguese
This proverb is an advice to the nice girls whose choise hesitates ever so much,Portuguese
"amidst the suitors. To them La Fontaine says: «Don't be too difficult, the accom-",Portuguese
"modating persons are the most skilful; and if you venture to grass all, you will lose",Portuguese
"all; so, don't disdain nothing» (La Fontaine — in «Le Héron -La Fille — VHL. 4, 5).",Portuguese
"VOVA KA KULUTIDI KO, VANGA KULUTIDI.",Portuguese
Falar não é mais importante do que fazer.,Portuguese
"«Do dizer ao fazer, a distância é grande (Don Quichotte).",Portuguese
«Os actos falam mais do que as palavras».,Portuguese
Parler est moins important que faire.,Portuguese
"«Du dire au faire, la distance est grande» (Don Quichotte).",Portuguese
«Les actions parlent plus haut que les paroles».,Portuguese
To speak is less important than to do.,Portuguese
"«From saying to doing, the distance is great»(Don Quichotte). «Actions speak",Portuguese
louder than words».,Portuguese
"VOVA KYELEKA, KYELEKA KYA KITULA MFUMU.",Portuguese
Dize a verdade e a verdade tornar-te-á grande.,Portuguese
"«Não há grandeza onde não há verdade» (G.E.Lessing). «Conhecereis a verdade, e",Portuguese
a verdade vos libertará» (João 8:32).,Portuguese
"Dites la vérité, et la vérité vous rendra grand.",Portuguese
«Il ny a pas de grandeur oú il n'y a pas de vérité» (G.E.Lessing). «Vous connaitrez,Portuguese
"la vérité, et la vérité vous affranchira» (Jean 8:32).",Portuguese
Say the truth and the truth will make you great.,Portuguese
«There is no greatness where there is no truth» (G.E.Lessing).,Portuguese
"«And you shall know the truth, and the truth shall make you free» (John 8:32).",Portuguese
"VOVA-VOVA KUNATANGA NKANU, LABA-LABA KEKUNATANGA",Portuguese
NKANU KO.,Portuguese
A mexeriquice (bisbilhotice) prejudica ao passo que o pisca-pisca de olhos não,Portuguese
faz mal a ninguém.,Portuguese
Este provérbio ensina que «tagarelar em demasia é muito prejudicial do que pes-,Portuguese
"tanejar.» La Bruyêre disse: «arrepende-se raramente de falar pouco, muitas de",Portuguese
335,Portuguese
"falar muito». Os outros acrescentam: «Arrependo-me muitas vezes de ter falado,",Portuguese
"mais nunca me arrependo de me ter calado» (Círio), pois «a tagarela deixa-me",Portuguese
escapar o que me cumpriria guardar com o maior sigilo» (Vives). «Quem muito,Portuguese
"fala, pouco acerta; quem observa reflecte». «Quem domina a sua língua salva",Portuguese
"a sua cabeça» (Provérbio Turco - R.Sha). «A palavra é de prata, o silêncio é de",Portuguese
ouro».,Portuguese
"Le commeérage est préjudiciable, tandis que le clignotement d'yeux ne fait",Portuguese
aucun mal à personne.,Portuguese
Ce proverbe enseigne que «trop parler est plus préjudiciable que trop sourciller».,Portuguese
"La Bruyêre dit: «L'on se repent rarement de parler peu, três souvent de trop par-",Portuguese
"ler», et les autres vont plus loin: «Je me repens beaucoup de fois d'avoir parlé,",Portuguese
"jamais de m'être tu «(Cirio), car «le bavardage me laisse échapper de la bouche ce",Portuguese
"qu'il me fallait garder en secret»(vives). «La parole est d'argent, le silence est",Portuguese
"dor». «Trop parler peut tuer, tandis que qui observe réfléchit». «Qui domine sa",Portuguese
langue sauve sa tête» (Proverbe turc — R.Sha).,Portuguese
"The tittle-tattle is prejudicial, but the winking harms nobody.",Portuguese
This saying means that «Chattering excessively is more prejudicial than an exces-,Portuguese
"sive winking». La Bruyêre says:»rarely one repents to speak few, many to speak a",Portuguese
"lot», Others enhance further: «people repent many times of having chattered, but",Portuguese
"never of having been silent(Cirio), because «chattering let slip from my mouth",Portuguese
"what I should have kept in secret» (Vives). «Too much gossip kills, whereas he",Portuguese
"who observes thinks». «He who restrains his tongue, saves his head» (Turkish",Portuguese
"proverb - R.Sha). «Speech is silver, but silence is gold».",Portuguese
"VOVA YO NKENTO UNA YE VUMU, NGUDI AVO KAWA KO, MWANA WA",Portuguese
KAWA.,Portuguese
"Fale a uma mulher grávida. se a mãe não escutar, a criança escutará.",Portuguese
"Fala de um problema importante a uma pessoa acompanhada, pois se uma não o",Portuguese
"entender, a outra o compreenderá.",Portuguese
"Parlez à une femme enceinte; si la mêre n'êcoute pas, l'enfant écoutera.",Portuguese
"Parle d'un problême important à une personne accompagnée, si I'une ne le com-",Portuguese
"prend pas, I'autre le comprendra.",Portuguese
"Speak to a pregnant wife; if the mother does not hear, the baby will hear.",Portuguese
"Speak of an important problem to an accompanied person, because if one cannot",Portuguese
"understand it, the other will understand.",Portuguese
"VO VWEZA NYANG'A NKUFI, LELE VA MBAZI.",Portuguese
"Se desprezares o colmo curto para cobrir a casa, dormirás ao relento.",Portuguese
"Quando não tiveres o que desejas, faz das tripas coração.",Portuguese
"Si vous méprisez le chaume court pour couvrir la maison, vous dormirez à la",Portuguese
belle étoile.,Portuguese
"Si vous n'avez pas ce que vous aimez, faites contre mauvaise fortune bon coeur.",Portuguese
"If you despise the short thatch, you will sleep in the open air.",Portuguese
"When you don't have what you like, make the best of a bad job. «If you don't",Portuguese
"like it, you can lump it».",Portuguese
336,Portuguese
|,Portuguese
|,Portuguese
|,Portuguese
|,Portuguese
|,Portuguese
"VO YAKELE KUNA NGA YASEVA, KANSI AKELE KUNA MENO MPE",Portuguese
AKELE MAU. VARIANTE: KALA NKALA KUNA YADI SEVA. NGA YAKELE,Portuguese
KUNA K'AKELE YO MENO KO E?,Portuguese
Se eu estivesse lá teria rido. Mas o que lá estiveram tinham também dentes.,Portuguese
Este provérbio é uma resposta aos que têm a pretenção de serem melhores que,Portuguese
"todos os outros, presentes ou absentes.",Portuguese
"Si j'étais là j'aurais ri, mais ceux qui y étaient avaient aussi des dents.",Portuguese
Ce proverbe est une réponse à la prétention morbide de ceux qui,Portuguese
"se croient meilleurs que tous les autres, présents ou absents.",Portuguese
If I were there I would have laughed; but those who were there have teeth too.,Portuguese
This saying is an answer to the morbid pretention of those who,Portuguese
"think a lot of themselves compared with their fellows, presents or absents.",Portuguese
"VO ZOLA VOVELA MVUMBU, UNZAYILA LUSANSU, AVO KE WAU KO",Portuguese
NGEYE UKITUKA MVUMBU.,Portuguese
"Se quiseres defender um escravo, deves conhecer a sua história, se não, tu per-",Portuguese
"des a tua causa, ou te tornas também escravo.",Portuguese
"Um médico, para tratar um doente, deve conhecer a história da sua patologia, do",Portuguese
"mesmo modo que um advogado, para defender um réu deve conhecer o seu caso;",Portuguese
"daí, quem quiser defender um caso, deve também conhecer as causas e os efeitos",Portuguese
"deste, pois no caso contrário, o feitiço pode se virar contra o feiticeiro.",Portuguese
«Cada homem é uma história que não é idêntica a nenhuma outra» (Alexis Car-,Portuguese
"rel - in «Homme, cet inconnu»).",Portuguese
"Si vous voulez défendre un esclave, vous devez connaitre son histoire, sinon",Portuguese
vous perdez votre cause ou devenez esclave vous aussi.,Portuguese
"Pour traiter un malade, un médecin doit connaitre V'histoire de sa pathologie, et",Portuguese
"un avocat, pour défendre un accusé, doit aussi bien connaitre son histoire, et, ilen",Portuguese
"est de même pour celui qui veut défendre un cas quelconque, il doit en connaitre",Portuguese
"les tenants et les aboutissants, sinon le fétiche se toume contre le féticheur.",Portuguese
«Chaque homme est une histoire qui n'est identique à aucune autre» (Alexis,Portuguese
"Carrel - in «L/' Homme, cet inconnu»).",Portuguese
"If you want to defend a slave, you must know his history.",Portuguese
"In order to treat a sick person, a physician must know his pathological history, as",Portuguese
"a lawyer, in order to defend a defendant, must know his case; hence, any one",Portuguese
"who is willing to defend any case must know the ins and outs of that case, for, on",Portuguese
"the contrary, the fetish will tum against the fetishist.",Portuguese
«Every person is a history which is not identical to any other» (Alexis Carrel — in,Portuguese
"«L Homme, cet inconnu»).",Portuguese
"VUMU KITANDANGA, NTU KAUTANDANGA KO.",Portuguese
"A barriga esfomeada emagrece, mas a cabeça não emagrece. A fome",Portuguese
"É a barriga que pode emagrecer por causa da fome, mas a fome não se lê no",Portuguese
rosto.,Portuguese
"C'est le ventre qui maigrit, mais la tête ne maigrit pas.",Portuguese
"Pour cause de la faim, le ventre peut en maigrir mais cela ne peut pas se lire sur",Portuguese
le visage.,Portuguese
337,Portuguese
"The belly grows lean, but the head does not.",Portuguese
The hunger makes the belly grow lean but is not read on the face.,Portuguese
"VUMU KIYUKUTANGA, MESO KAMAYUKUTANGA KO.",Portuguese
"O ventre pode encher-se, mas os olhos nunca estão cheios e nunca se cansam",Portuguese
de ver.,Portuguese
"«O estômago esfomeado pode ficar farto, mas os olhos são insaciáveis» (Provérbio",Portuguese
Turco — R.Sha).,Portuguese
"Le ventre peut se rassasier, mais les yeux ne sont jamais rassasiés:",Portuguese
"«Le ventre affamé peut se rassaier, mais les yeux curieux ne sont jamais assou-",Portuguese
vis» (Proverbeturc - R.Sha).,Portuguese
The belly can be fed up. But the eyes are never filled up.,Portuguese
"«The hungry belly can be fed up, but the curious eyes cannot be filled up» (Turk-",Portuguese
ish proverb — R.Sha).,Portuguese
VUMU N'SUMBA KAUMENINANGA MBONGO KO.,Portuguese
O ventre é como o grande repositório de amendoins que não produz novas,Portuguese
sementes. -,Portuguese
«OQ ventre é consumidor e não produtor».,Portuguese
Le ventre est comme une grande réserve d'arachides qui ne produit pas de,Portuguese
nouvelles semences.,Portuguese
«Le ventre est un consommateur mais pas un producteur».,Portuguese
The belly (stomach) is as a depository of peanuts which does not produce new,Portuguese
seeds.,Portuguese
«The stomach is a consumer but not a producer».,Portuguese
VUVU I KUNZI DINATANG'E NZA.,Portuguese
A esperança é o pilar que suporta o mundo.,Portuguese
"«A esperança, por enganosa que seja, serve, quando menos, para nos levar ao fim",Portuguese
do destino por um caminho agradável» (La Rochefoucauld).,Portuguese
Yespérance est le pilier qui supporte le monde.,Portuguese
"«Lespérance, toute trompeuse qu'elle est, sert au moins à nous mener à la fin de",Portuguese
la vie par un chemin agréable» (La Rochefoucauld).,Portuguese
The Hope is the pillar which supports the world.,Portuguese
"Hope, though deceptive it may be, is at least of great use in leading us to the end",Portuguese
of our life through an agreeable way» (La Rochefoucauld).,Portuguese
338,Portuguese
