description,language
«Une arme puissante est un moyen dissuasif contre les menaces de guerre ou de,Portuguese
lutte de petite ou moyenne dimension».,Portuguese
«Un petit feu est éteint par un grand feu» (Aristote).,Portuguese
A big stick prevents contending ones from fighting.,Portuguese
«A powerful arm is a dissuasive means against the threats of war».,Portuguese
«A small fire is extinguished by a great fire» (Aristotle).,Portuguese
«Might makes right».,Portuguese
MBASI A MFUMU I MFUMU.,Portuguese
O representante do chefe é chefe.,Portuguese
183,Portuguese
«O servo do rei é rei» (Prov. Judaico — Rosa Sha).,Portuguese
Le représentant do chef est chef.,Portuguese
«Le serviteur du roi est roi» (Prov. Judaique - Rosa Sha).,Portuguese
The chief's delegate is chief.,Portuguese
«The King's servant is king» (Judaic Prov. - Rosa Sha).,Portuguese
MBAT'A MBUTA KANA KU LUMOSO ITWIDI.,Portuguese
"A bofetada de um adulto, mesmo pela mão esquerda, é retumbante,",Portuguese
A lição dum velho é rica de experiência mesmo quando é dada sem habilidade.,Portuguese
"Le coup de frappe d'un adulte, même par la main gauche, est três fort.",Portuguese
Ia leçon d' un vieux est riche d'expérience même quand elle est donnée sans habilité.,Portuguese
"A blow of an adult, even by the left hand, is a thick stroke.",Portuguese
"The lesson of na old man is full of experience, even when it is given without ability.",Portuguese
MBELE AMEWA MENO YELE BETELA YE KATI DYAWOLA.,Portuguese
"A faca do desdentado coincidiu com o fígado apodrido, facil a comer.",Portuguese
Este provérbio é utilizado quando as condições de uma pessoa são idênticas com,Portuguese
as de uma outra com que ela deve lidar.,Portuguese
"Le couteau de I'édenté a coincidé avec un foi pourri, facile à manger.",Portuguese
Ce proverbe es utilisé lorsque les conditions d'une personne sont identiques à cel-,Portuguese
les d'une autre avec qui elle doit vivre.,Portuguese
The teethless'knife coincided with a rotten liver easy to eat.,Portuguese
This saying is used whenever the conditions of someone are the same as those of,Portuguese
another with which he must live.,Portuguese
"MBELE KANDA KANA YILWEKA, VUTULA MU KUTU (Yovo MU LUKETO).",Portuguese
"Se a faca da família te ferir, devolve-a no estojo e nas tuas ancas.",Portuguese
Um chefe deve suportar com a indulgência o mal que recebe da família.,Portuguese
"Si le couteau de la famille te blesse, remets-le dans son étui et à la hanche.",Portuguese
Un chef doit supporter avec indulgence le mal qu'il reçoit de la famille.,Portuguese
"If the family's Knife cuts you, put it back into its case and on your hip.",Portuguese
A family chief must support with indulgence the injuries he receives from the,Portuguese
family.,Portuguese
MBELE KANDA LUKETO NWENGA.,Portuguese
A espada da autoridade familiar usa as ancas.,Portuguese
A responsabilidade familiar usa e cança o chefe.,Portuguese
LVépée de I'autorité familial use la hanche.,Portuguese
La responsabilité familiale use et fatigue le chef.,Portuguese
The sword of the family authority weakens the hips.,Portuguese
The family responsibility consumes and weakens the chief's energy.,Portuguese
184,Portuguese
MBELE KA IZEYE MFUMU ANDI KO.,Portuguese
Uma faca não conhece o seu mestre para o não ferir.,Portuguese
Todo instrumento útil ao homem contém certos riscos e pode tornar-se contra o,Portuguese
próprio dono se não for utilizado judiciosamente ou com toda a cautela necessária.,Portuguese
"Da mesma maneira, «um feitiço pode virar-se contra o feiticeiro».",Portuguese
Un couteau ne connait pas son mestre pour ne pas le blesser.,Portuguese
Tout instrument utile à l'homme comporte des risques et peut se retourner contre,Portuguese
son propriétaire s'il n'est pas utilisé prudemment ou à bon escient.,Portuguese
"De la même façon, «un fétiche peut se retourner contre le féticheur».",Portuguese
The knife doesn't know its master so not to harm him.,Portuguese
Every tool useful to the man has some risks and can tum against its owner if it is,Portuguese
not used carefully or wisely.,Portuguese
"In the same way, «a fetish can tum against the fetishist».",Portuguese
MBELE YINA MU LAMBA KYAKU INDWEKELE. WANA NGEYE KOKO,Portuguese
SIDI MO!,Portuguese
A faca no teu bolso feriu-me. Isso indica que tu puseste a mão nele.,Portuguese
"«Quem acusa injustamente alguém que ele próprio ofendeu, acusa-sé indirecta-",Portuguese
mente.,Portuguese
"Le couteau dans ta poche m'a blessé, C'est que tu y a mis la main!",Portuguese
"«Qui accuse injustement et naivement celui a qui il a fait du tort, s'accuse indi-",Portuguese
Tectement.,Portuguese
The knife in your pocket injured me: that is to say that you have put your hand,Portuguese
in it. ',Portuguese
"«He who accuses unjustly and naively someone he offended, accuses himself",Portuguese
indirectly.,Portuguese
"MBEMBA KANA ZUNGA, KANA ZUNGA, E VUNDILU MFUMA.",Portuguese
"«Abutre», por mais que volteias, o teu destino final é o bosque.",Portuguese
"«Não há melhor lugar que a sua casa, a sua terra».",Portuguese
"«Vautour», bien que tu t'évertues á planer en air, ta destination ou ton lieu de",Portuguese
"repos, c'est la futaie.",Portuguese
«Il n'y a pas de meilleur place que chez soi».,Portuguese
"«Vulture», even you glide all around, your final destination is the wood.",Portuguese
«There is no place like home».,Portuguese
MBENDE KANA KATAMBULA MPIPA ANYIKIDI TUTU.,Portuguese
"Se o rato do mato andar de noite, será confundido com o rato doméstico,",Portuguese
"Quando uma pessoa importante anda num meio onde é desconhecida, é conside-",Portuguese
rada como uma pessoa sem valor.,Portuguese
"Si le rat des champs se promêne la nuit, il est pris pour une souris,",Portuguese
Une personne importante dans un milieu oú elle n'est pas connue est prise pour,Portuguese
un homme sans valeur.,Portuguese
185,Portuguese
"If the field rat wanders in the night, it is confused with the mouse.",Portuguese
"K a an important person goes where he is not known, he will be despised.",Portuguese
MBENDE SAMBU KYA MWANA KYA MVONDESESA.,Portuguese
O rato-mbende expõe-se à morte por causa da sua progenitura.,Portuguese
"Os pais, em geral, sacrificam a sua vida em prol da dos seus filhos, e especialmen-",Portuguese
"te, O amor materno é magnânimo e similar ao amor divino pelo facto de, com a",Portuguese
"excepção de algumas, todas as mães estarem prontas a sacrificar a sua vida pela",Portuguese
salvaguarda das suas crianças.,Portuguese
«Ninguém tem maior amor do que este: de dar alguém a sua vida pelos seus ami-,Portuguese
"gos» (João 15:13),",Portuguese
«Não há outro amor que aquele que consiste em dar a sua vida pelos que se,Portuguese
ama» (Léon Tolstoi).,Portuguese
Le rat-mbende s'expose à la mort pour cause de ses petits.,Portuguese
"Les parents, en général, sacrifient leur propre vie pour celle de leurs enfants, spé-",Portuguese
"cialement. amour maternel est magnanime et similaire a amour divin, par le",Portuguese
"fait que, à I'exception de quelques-unes, toutes les mêres se sentent prêtes à",Portuguese
sacrifier leur vie en défense de celle de leurs enfants.,Portuguese
«Il n'y a pas de plus grand amour que celui qui consiste à donner sa vie pour ses,Portuguese
"amis» (Jean 15:13), ou",Portuguese
«H ny a pas d'autre amour que celui qui consiste à donner sa vie pour ceux,Portuguese
qu'on aime» (Léon Tolstoi).,Portuguese
The mouse-mbende lays down its life for the salvation of its young.,Portuguese
"Parents, in general, sacrifice their life for the well-being of their children and spe-",Portuguese
"cially the motherly love is magnanimous and similar to the divine love, owing to",Portuguese
"the fact that, with the exception of some, all the mothers are ready to lay down",Portuguese
their lives in order to safeguard their children.,Portuguese
«The greatest love a person can have for his friends is to give his life for them»,Portuguese
(John 15:13).,Portuguese
«There is no other love than that that consists of giving one's life for the sake of,Portuguese
those you love» (Leon Tolstoi).,Portuguese
MBEVO KOLA MUNS'ANDI KITETELA.,Portuguese
Um doente adulto descasca ele próprio a sua cana de açúcar.,Portuguese
O doente adulto é o melhor intérprete de seu caso.,Portuguese
Um adulto em dificuldade deve saber desenrascar-se ele próprio para resolver os,Portuguese
seus problemas.,Portuguese
Un malade adulte pêle lui-même sa propre canne à sucre.,Portuguese
Un malade adulte est le meilleur interprête de son cas.,Portuguese
Un homme adulte doit savoir se tirer d'embarras par ses propres moyens.,Portuguese
"An adult sick peels himself his sugar-cane,",Portuguese
An adult sick man explains himself his case.,Portuguese
An adult man must know how to get out of any difficult situation.,Portuguese
"MBEVO YELANGA IKINDANGA, YOVO IFWANGA.",Portuguese
Um doente tem duas saídas: curar-se ou morrer.,Portuguese
186,Portuguese
"Para qualquer doença, há sempre uma alternativa: a cura ou a morte.",Portuguese
Un malade a deux issues: guérir ou mourir.,Portuguese
"Pour une maladie quelconque, il y a toujours une alternative: la guérison ou la",Portuguese
mort.,Portuguese
A sick man has two issues: either to be healed or to die.,Portuguese
"For any sickness, there is always one alternative: cure or death.",Portuguese
MBEVO ZOWA DYA NGANGA.,Portuguese
O doente é um joguete dos curandeiros.,Portuguese
«Um doente é um menino nas mãos do curandeiro».,Portuguese
Le malade est le jouet des guérisseurs.,Portuguese
«Un malade est un enfant dans les mains du guérisseur».,Portuguese
The sick man is a paw in the witch doctor's hands.,Portuguese
«A sick person is as a child in the witch doctor's hands».,Portuguese
"MBILA DYA ITOMANGA, MBILA MAMBU KA ITOMANGA KO.",Portuguese
Uma chamada para comer agrada mais do que a chamada para tratar de assuntos.,Portuguese
"«A prosperidade faz amigos, a adversidade os põe à prova» (Círio).",Portuguese
Un appel pour manger fait plus plaisir que celui pour traiter une affaire.,Portuguese
"«La prospérité fait naitre des amis, I'adversité les éprouve» (Cirio).",Portuguese
A call to eat is welcome than a call to deal with a problem.,Portuguese
"«Prosperity makes friends, adversity puts them to the test» (Cirio).",Portuguese
MBILA KU LUMBU. VO KA YA DYA KO YA DYAMBU.,Portuguese
"Uma chamada do chefe: se não for para a comida, pode ser para tratar de um",Portuguese
problema importante.,Portuguese
Ganha-se mais em responder a uma chamada do chefe do que rejeitá-la.,Portuguese
"Un appel du chef: si ce n'est pas pour manger, c'est peut-être pour traiter une",Portuguese
affaire importante.,Portuguese
On gagne plus à répondre à un appel du chef qu'à le rejeter.,Portuguese
A call from the chief may be either for eating or for dealing with an important,Portuguese
problem.,Portuguese
Itis more helpful to accept a chief's call than to reject it.,Portuguese
"MBISI KANA IBWA VA NTOTO, KA ILENDI KONDA NKWEKENI KO.",Portuguese
A carne que cai no chão não pode ficar isenta de estar sujada pelo pó da terra.,Portuguese
"O provérbio significa que uma boa coisa que passa de boas mãos para as piores,",Portuguese
não pode ficar isenta de ver as suas qualidades alteradas.,Portuguese
La viande qui tombe par terre ne peut pas manquer d'être salie par la pous-,Portuguese
siere de la terre.,Portuguese
Ce proverbe signifie qu'une bonne chose qui passe de bonnes mains pour les plus,Portuguese
"mauvaises, ne peut manquer de voir ses qualités affectées.",Portuguese
The meat which falls to the ground cannot fail to get dusty.,Portuguese
187,Portuguese
This saying means that a good thing which passes from good hands to the worst,Portuguese
ones cannot be exempt from losing some of its qualities.,Portuguese
MBIZIYA VWA VA LONGA. KA YA VWA MU MFUTA KO.,Portuguese
"A carne acaba no prata, mas não na mata.",Portuguese
"«Todos os bens estão na natureza, pois existem em abundância animais na flores-",Portuguese
"ta e peixe no rio e no mar, pelo que não devemos nos desavir do que vier a faltar",Portuguese
em quantidade no prato de hoje.».,Portuguese
"La viande finit dans V'assiette, mais pas dans la brousse.",Portuguese
"«Tous les biens sont dans la nature, car il y a plein d'animaux dans la forêt et de",Portuguese
"poissons dans la riviêre, le fleuve et la mer, de sorte que nous ne devons pas nous",Portuguese
brouiller pour ce qui est insuffisant dans le plat d'ajourd'hui».,Portuguese
The meat ends ups in the dish but not in the bush.,Portuguese
"«AI! good things are in the nature, for there are plenty of animals in the forest",Portuguese
"and of fish in the river and the sea, so that we don't have to fall out with one",Portuguese
other for the insufficient meat in our today's dish.».,Portuguese
"MBOMA NDONGO: FWA MU KALA (NSUNGI À MBANGALA), |",Portuguese
FUTUMUKA MU SIVU (NSUNGI A MVULA).,Portuguese
"A Jibóa Ndongo morre na estação seca, ressuscita na estação chuvosa.",Portuguese
Este provérbio aplica-se a pessoas que experimentam ciclicamente períodos de,Portuguese
"vacas magras, em que estão em apuros e se eclipsam da sociedade, seguidos de",Portuguese
"períodos de vacas gordas, em que o destino lhes faz o benefício de renascer e se",Portuguese
erguer de novo na sociedade.,Portuguese
"«Tudo tem o seu tempo determinado, e há tempo para todo propósito debaixo do",Portuguese
"céu: há tempo de nascer, e tempo de morrer; tempo de plantar, e tempo de arran-",Portuguese
car o que se plantou...» (Ecl. 3:1-2).,Portuguese
"«Tudo tem um tempo para se erguer, e um tempo para cair.",Portuguese
«Tudo que se ergue cai e tudo que cai erguer-se-à de novo»; esta é a lei dos ciclos,Portuguese
da vida» (Dan Millman- in The Life you were born to Live).,Portuguese
Le boa Ndongo meurt pendant la saison sêche et ressuscite au temps des pluies.,Portuguese
Ce proverbe s'applique à des personnes qui expérimentent cycliquement des pério-,Portuguese
des de vaches maigres pendant lesquelles elles sont éclipsées par les diflicultés de la,Portuguese
"vie, suivies des périodes de vaches grasses pendant lesquelles le destin leur fait la",Portuguese
"grãce de renaitre, de se relever et de se manifester de nouveau dans la société.",Portuguese
"«Il y a un temps pour tout, un temps pour toutes les choses sous les cieux: un",Portuguese
temps pour naitre et un temps pour mourir; un temps pour planter et un temps,Portuguese
pour arracher ce qui a été planté» (Eccl. 3:1-2).,Portuguese
"«Tout a un temps pour se lever, et un temps pour tomber. Tout ce qui se lêve",Portuguese
"tombe, et tout ce qui tombe se relevera; c'est la loi des cycles de la vie» (Dan Mill-",Portuguese
man —in «The Life you were born to Live»).,Portuguese
The Boa Ndongo dies in winter and returns to life in summer.,Portuguese
This saying is applied to the persons who cyclically experiment periods of lean-,Portuguese
"fleshed kine during which they are in dire straits and disapear from the society,",Portuguese
"followed by other periods of fatfleshed kine, in which definite circumnstances give",Portuguese
"them the benefit of being born again, rising and appearing again in the society.",Portuguese
188,Portuguese
"«To every thing there is a season, and a time to every purpose under the heaven:",Portuguese
"a time to be born, and a time to die; a time to plant, and a time to pluck up that",Portuguese
which is planted...» (Eccl. 3:1-2).,Portuguese
"«Everything has a time to rise, and a time to fall, Whatever rises, falls, and what-",Portuguese
ever falls shall rise again; that is the principle of cycles» (Dan Millman - in «The,Portuguese
Life you were bom to Life»).,Portuguese
MBOTE FUMBAMA KA TOLOKA KO.,Portuguese
Melhor vergar do que quebrar.,Portuguese
"«Entre dois males, escolhe-se o menor e entre dois bens, escolhe-se o melhor».",Portuguese
Mieux vaut plier que casser.,Portuguese
"«Entre deux maux, on choisit le moindre et entre deux biens, on choisit le meilleur».",Portuguese
Better to bend than to break.,Portuguese
"«Between two evils, one chooses the lesser and between two goods, one chooses",Portuguese
the better».,Portuguese
"MBOTE MU YINDULA MPASI MU NTANGW'AKIESE, ZILENDA KUVANA",Portuguese
"NGOLO MU VANG'OMA MBOTE, KA YINDULA KIESE MU NTANGW'A",Portuguese
MPASI KO ZILENDA KUDIMBULWES'E VUVU KIA KWENDA KU,Portuguese
NTWALA.,Portuguese
Vale mais relembrar os tempos de sofrimento nos tempos de felicidade do que,Portuguese
relembrar os tempos de felicidade no meio da miséria. A relembrança dos tem-,Portuguese
"pos de sofrimento tempera os excessos dos tempos da felicidade, ao passo que",Portuguese
a relembrança dos tempos de felicidade agrava ainda a miséria do momento.,Portuguese
"«Não há maior dor que de relembrar, no seio da miséria, os tempos da felicidade»",Portuguese
(Dante — in «A Divina Comédia»).,Portuguese
"Ji vaut mieux se souvenir des temps de souffrances au milieu du bonheur, au",Portuguese
lieu de se souvenir des temps de félicité pendant les temps de souffrances. Le,Portuguese
"souvenir des temps malheureux témpêrent les excês des temps heureux, alors",Portuguese
"que celui des temps heureux en temps de misêre, aggrave encore la mistre pré-",Portuguese
sente.,Portuguese
"«Il nºest pas de plus grande douleur que de se rappeler, au sein de la misêre, les",Portuguese
"temps heureux» (Dante, in «La Divine Comédie»).",Portuguese
"It is better to recall, in present happiness, the bygone sufferings than to recall",Portuguese
the bygone happiness in the present misery. To recall the times of sufferings is,Portuguese
"to ponder the excesses of the happy times, whereas to recall the bygone happy",Portuguese
times is to aggravate much more the present misery.,Portuguese
«There is no greater grief than to recall a bygone happiness in present misery»,Portuguese
(Dante - in «The Divine Comedy»).,Portuguese
MBOTE MWANA KAFWILA VA MOKO MA SE YE NGUDI ANDI. KANA,Portuguese
"KAFWILA VA MOKO MA MUNTU NKAKA, FIN'A MFININI YOVO",Portuguese
VOND'AMVONDELE.,Portuguese
É sofrível que uma criança morra no colo dos pais. Se morrer nos braços,Portuguese
"alheios, dir-se-á que «ela foi sufocada».",Portuguese
189,Portuguese
"Quando a chávena é partida pela dona da casa, não se ouve nada.",Portuguese
"C'est tolérable qu'un enfant meure dans les bras de ses parents, S'il meurt",Portuguese
"dans les bras d'un autre, on dirait que «ont I'a tué».",Portuguese
"Quand la tasse est cassée par la maitresse de la maison, on n'entend aucun bruit.",Portuguese
It is tolerable that a child die in his parents laps. If he dies in another person's,Portuguese
"arins, they will say «he was killed».",Portuguese
"When the cup is broken by the mistress of the house, there is no account of it.",Portuguese
MBOTE WAMONA MAKASI MA MBI IN'AVENGE KA MU MONA MPASI,Portuguese
KO ZINA ZILENDA TUKA MU NLANDW'A KUNDA.,Portuguese
Vale mais irar-se pela ofensa sofrida do que arrepender-se do sofrimento moral,Portuguese
derivado de um acto de vingança.,Portuguese
«É melhor passar a noite com a cólera da ofensa recebida do que com o arrepen-,Portuguese
"dimento da vingança» (Prov, Persa - Rosa Sha).",Portuguese
«Irais-vos e não pequeis; não se ponha o sol sobre a vossa ira.,Portuguese
Não deis lugar ao diabo» (Ef.4:26).,Portuguese
Il vaut mieux se mettre en colêre pour I'offense reçue que de souffrir des,Portuguese
remords qui dériveraient d'un acte de vengeance.,Portuguese
«Il vaut mieux passer la nuit avec la colêre de I'offense reçue qu'avec la repen-,Portuguese
tance de la vengeance» (Provérbio Persan — Rosa Sha).,Portuguese
"«Si vous vous mettez en colêre, ne péchez point; que le soleil ne se couche pas",Portuguese
sur votre colêre et ne donnez pas accês au diable» (Eph.4:26).,Portuguese
It is better to be angry for an injury than to suffer bitterly of a twinge of,Portuguese
remorse of an act of vengeance.,Portuguese
«It's better to stay overnight with the anger of the offence than with the repen-,Portuguese
tance (or the twinge of remorse) of the vengeance» (Persan prov. - Rosa Sha).,Portuguese
"«If you become angry, do not let your anger lead you into sin, and do not stay",Portuguese
angry all day. Don't give to the devil a foothold» (Eph.4:26-27).,Portuguese
MBOTE WASUKININA KANSI KU KONDI KO.,Portuguese
Vale mais tarde.do nunca.,Portuguese
Cumprir uma tarefa mais tarde é melhor do que nunca.,Portuguese
Mieux vaut tard que jamais.,Portuguese
Remplir une tâche plus tard vaut mieux que jamais.,Portuguese
Better late than never.,Portuguese
"To accomplish lately a task is better than never,",Portuguese
MBOTE TOLOKA KA FUMBAMA KO.,Portuguese
Vale mais quebrar do que vergar.,Portuguese
Este provérbio marca a preferência de se gastar pelo uso que ficar enferrujado,Portuguese
"pela inactividade, daí a seguinte máxima: «vale mais gastar-se pelo uso que esmo-",Portuguese
recer na inactividade» (Bishop Cimberland).,Portuguese
Mieux vaut casser que plier.,Portuguese
Ce proverbe marque la préférence de s'épuiser dans le labeur que de se rouiller,Portuguese
190,Portuguese
í,Portuguese
i,Portuguese
|,Portuguese
!,Portuguese
i,Portuguese
!,Portuguese
i,Portuguese
1,Portuguese
1,Portuguese
"dans Yinactivité, d'oú la la maxime suivante: «mieux vaut s“user au travail que",Portuguese
languir dans Vinactivité» (Bishop Cimberland).,Portuguese
"Better to break than to bend,",Portuguese
This proverb shows the preference of wearing oneself out with a work than get-,Portuguese
"ting rusty for being out of practice, hence: «It is better to wear out than to rust",Portuguese
out» (Bishop Cumberland).,Portuguese
"MBOTE YE MBI TUVANGANGA ZIKUTUVUTUKILANGA YETO MOSI,",Portuguese
"YOVO KW'AN'ETO,A, YOVO KW'ATEKELO ETO, KONDA KWA ZAYA WO.",Portuguese
"O bem e o mal que fazemos, voltam-nos, tarde ou cedo, a nós próprios, aos",Portuguese
"nossos filhos e/ou nossos netos, sem o sabermos.",Portuguese
"«Porque eu, o Senhor, teu Deus, sou Deus zeloso, que visito a maldade dos pais",Portuguese
"nos filhos, até à terceira e quarta geração daqueles que me aborrecem, e faço",Portuguese
"misericórdia, em milhares de gerações, aos que me amam e guardam os meus",Portuguese
mandamentos» (xodo:20:5-6),Portuguese
"Le bien et le mal que nous faisons nous reviennent tôt ou tard, à notre insu, à",Portuguese
"nous-mêmes, à nos enfants et/ou à nos petits-fils,",Portuguese
"«Car moi, YÉternel, ton Dieu, je suis un Dieu jaloux, qui punis Iiniquité des",Portuguese
pêres sur les enfants jusqu'à la troisiême et à la quatriême génération de ceux qui,Portuguese
"me haissent, et qui fait miséricorde jusqu'en mille générations à ceux qui m'ai-",Portuguese
ment et qui gardent mes commandements» (Ex. 20:5-6).,Portuguese
"Our deeds retum sooner or later to ourselves, to our sons or to our grand-chil-",Portuguese
"dren, without our knowing. .",Portuguese
"«For E the Lord thy God, am a jealous God. I bring punishment on those who",Portuguese
hate me and on their descendants down to the third and fourth generation. But I,Portuguese
show my love to thousands of generations of those who love and obey my laws»,Portuguese
(Ex. 20:5-6).,Portuguese
MBUNDU A KIMBUTA NSONGO.,Portuguese
O coração do homem responsável sofre de dores de parto.,Portuguese
A responsabilidade de um homem adulto é fonte de aborrecimentos dolorosos,Portuguese
como os de um parto laborioso.,Portuguese
Le coeur de Yhomme responsable souffre des douleurs d'enfantement.,Portuguese
La responsabilité d'un vieux est source de désagréments douloureux comme ceux,Portuguese
d'une couche laborieuse».,Portuguese
The heart of a responsible man is a parturition suffering.,Portuguese
Responsibility of an adult man gives rise to many worries as those of a difficult,Portuguese
parturition.,Portuguese
MBUNDU A MUNTU KA NKUTU KO YA SIWA KOKO.,Portuguese
O coração humano não é um saquinho em que se pode pôr a mão.,Portuguese
«O coração humano é uma forteleza inexpugnável».,Portuguese
«Coração só com o coração se entende» (P. André).,Portuguese
Le coeur humain n'est pas un sachet dans lequel on enfonce la main.,Portuguese
191,Portuguese
«Le coeur humain est une forteresse qu'aucune force ne peut ouvrir».,Portuguese
«Le coeur ne s'entend qu'avecle coeur».,Portuguese
The man's heart is not a bag into which someone else can thrust his hand.,Portuguese
«The human heart is a fortress that any force can't open».,Portuguese
«Only a heart understands another heart» (P .André).,Portuguese
MBUNDU A MUNTU FUKU DILOSELWANGA MBI YE MBOTE.,Portuguese
O coração humano é um receptáculo onde se deita todos os restos de bem e de,Portuguese
mal.,Portuguese
«Quem tem responsabilidades deve aceitar o bem e o mal com a mesma grandeza,Portuguese
de alma».,Portuguese
Le corps humain est un fumier sur lequel on jette tous les restes du bien et du mal.,Portuguese
«Qui porte des responsabilités doit accepter le bien et le mal avec la même gran-,Portuguese
deur d'âme».,Portuguese
The human heart is a rubbish hill where are thrown all remains of good and evil.,Portuguese
«He who has responsibilities must accept the good and the evil with the same,Portuguese
greatness of the soul»,Portuguese
"MBUNDU A MBUTA, MBUNDU A NZAU.",Portuguese
O coração de um mais velho é um coração do elefante.,Portuguese
O coração de um homem responsável deve saber suportar tudo com a tolerância,Portuguese
do tamanho do elefante.,Portuguese
Le coeur d'un adulte responsable est un coeur de l'éléphant.,Portuguese
Le coeur d'un responsable doit savoir tout supporter avec la tolérance de la,Portuguese
dimensão de I'éléphant.,Portuguese
The heart of an adult person is an elephant's heart.,Portuguese
A responsible man must support everything with the tolerance corresponding to,Portuguese
the greatness of the elephant.,Portuguese
MBUNDU A NKAZ'AME I MBUNDU AME |! IMENA KU,Portuguese
MBUNDU AME ZEYE MO E?,Portuguese
O coração de meu cônjuge é meu coração! Sabes o que está no meu coração?,Portuguese
"Por não saber o que pensa o coração alheio, ninguém pode pretender afirmar que",Portuguese
o seu coração é igual ao de seu cônjuge.,Portuguese
"«Enganoso é o coração, mais do que todas as coisas, e perverso: quem o conhece-",Portuguese
rá?» (Jeremias 17:9).,Portuguese
Le coeur de mon conjoint est mon coeur! Mais sais-tu ce que pense mon coeur?,Portuguese
"Puisque le coeur humain est insondable, aussi personne n'est-il capable d'affir-",Portuguese
mer que son coeur est égal à celui de son conjoint.,Portuguese
"«Rien n'est plus trompeur que le coeur humain. On ne peut pas le guérir, on ne",Portuguese
peut rien y comprendre» (Jéremie 17:9).,Portuguese
My wife's heart is my heart ! But do you know what thinks my heart?,Portuguese
"As nobody can know the bottom of someone other's heart, it is also impossible to",Portuguese
anybody to equal his heart to his wife's heart.,Portuguese
192,Portuguese
«Who can understand the human heart? There is nothing else so deceitful); it is,Portuguese
too sick to be healed» (Jeremiah 17:9).,Portuguese
"MBUTA KA BWE KO, NGA NZEVO MAKUNZI E?",Portuguese
"Um velho não pode cair, mas será que a sua barba é um pilar?",Portuguese
"Como o homem é imperfeito, portanto todo chefe é também falível.",Portuguese
«No melhor pano cai a nódoa; e não há bela sem senão».,Portuguese
"Un vieux ne peut pas tomber, mais sa barbe est-elle un poteau?",Portuguese
"Comme tout homme est imparfait, donc tout chef est aussi faillible.",Portuguese
«Il n'est si bon cheval qui ne bronche».,Portuguese
"An old man cannot fall, but is his beard a pillar?",Portuguese
"As nobody is perfect, so any old man is fallible.",Portuguese
«There is no better cloth on which a stain doesn't drop».,Portuguese
"MBUTA KA BWANGA KO, SASALA (SIELUMUKA) KAKA.",Portuguese
"Um velho não cai, apenas desliza.",Portuguese
"Um velho merece o respeito que lhe é devido pois mesmo se cair, ele tem vontade",Portuguese
"de se erguer. ,",Portuguese
"Un vieux ne tombe pas, il chancelle seulement.",Portuguese
"Un vieux mérite le respect qui lui est dú, car même s'il tombe, il a la volonté de",Portuguese
se redresser.,Portuguese
"An old man does not fall, he slides only.",Portuguese
"An old man deserves the respect due to him, for even whenever he ialls, he will",Portuguese
long to stand up.,Portuguese
"MBUTA KAFWE MFUNE KO, NZEMVO MAKUNZI E?",Portuguese
"O mais velho não pode desmaiar de fome, será que a sua barba é um pilar para",Portuguese
o sustentar.,Portuguese
A idade iortifica o espírito do homem mas debilita as suas forças físicas.» Na ver-,Portuguese
"dade, o espírito está pronto, mas a carne é fraca».",Portuguese
"Esta verdade foi ainda declarada por Jesus a Pedro, dizendo: «quando eras mais",Portuguese
"moço, te cingias a ti mesmo, e andavas por onde querias; mas, quando já fores",Portuguese
"velho, estenderás as tuas mãos, e outro te cingirá, e te levará para onde tu não",Portuguese
queiras» (João 21:18),Portuguese
É por isso que «a barba não faz um homem filósofo».,Portuguese
Le vieux ne peut défaillir á cause de la faim; est-ce que ses barbes sont-elles,Portuguese
des piliers pour le soutenir?,Portuguese
Váge fortilie I'esprit de !homme mais débilite ses forces physiques. «L'esprit est,Portuguese
"bien disposé, mais la chair est faible».",Portuguese
Cette vérité fut encore rehaussée par la déclaration de Jésus à Pierre: «quand tu,Portuguese
"étais plus jeune, tu te ceignais toi-même, et tu allais oú tu voulais; mais quand tu",Portuguese
"seras vieux, tu étendras tes mains, et un autre te ceindra, et te mênera oú tu ne",Portuguese
voudrais pas» (Jean 21:18).,Portuguese
"C'est pour cela, «les barbes ne peuvent pas faire d'un homme un philosophe».",Portuguese
193,Portuguese
An old man cannot feel faint with hunger. Is his beard a pillar to sustain him?,Portuguese
"The age strengthens the spirit of a man, but debilitates his physical forces. Hence",Portuguese
"«The spirit is indeed willing, but the flesh is weak».",Portuguese
"The truth was enhanced by Jesus to Peter: «when you were young, you used to",Portuguese
"get ready and go anywhere you wanted to; but when you are old, you will",Portuguese
stretch out your hands and someone else will bind you and take you where you,Portuguese
don't want to go» (John 21:18).,Portuguese
"MBUTA KA BWE KO, NGA NZEVO MAKUNZI E?",Portuguese
"Um velho não pode cair, mas será que a sua barba é um pilar?",Portuguese
"Como o homem é imperfeito, portanto todo chefe é também falível.",Portuguese
«No melhor pano cai a nódoa; e não há bela sem senão».,Portuguese
"Un vieux ne peut pas tomber, mais sa barbe est-elle un poteau?",Portuguese
"Comme tout homme est imparfait, donc tout chef est aussi faillible.",Portuguese
«Il nest si bon cheval qui ne bronche».,Portuguese
"An old man cannot fall, but is his beard a pillar?",Portuguese
"As nobody is perfect, so any old man is faltible.",Portuguese
«There is no better cloth on which a stain doesn't drop».,Portuguese
MBUTA KAKALANGA YE NTIMA WA DODWA KWA NSUSU KO.,Portuguese
Um homem adulto não deve ter um coração picado pelas galinhas.,Portuguese
